	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_REGULATION_OF_MRNA_METABOLIC_PROCESS															CELF4 CELF5																																		
GO_REGULATION_OF_MRNA_PROCESSING															CELF4 CELF5																																		
GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME					CELF4 SRRM4										CELF4 CELF5																																		
GO_REGULATION_OF_MUSCLE_ADAPTATION		CAMK2B RGS4						AGT NR4A3 RGS4										AGT RGS4																								AGT AIF1						AGT AIF1 CAMK2B	
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION																				CAMK1 DLL1 RGS4									BOC PROX1	DLL1 PROX1 RGS4																			
GO_REGULATION_OF_MUSCLE_CONTRACTION		KCNB2 KCNJ2 SLC8A1		KCNB2 KCNJ2				ANK2 CACNA1C KCNB2 KCNJ2 SLC8A1		ANK2 GHRL								CACNA1C SSTR2			CACNA1C CHGA GSTM2																	ANK2 CACNA1C CHGA HCN4 KCNB2 KCNMA1				CACNA1C GHRL GSTM2							
GO_REGULATION_OF_MUSCLE_HYPERTROPHY								AGT NR4A3 RGS4										AGT RGS4																															
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT																						DLL1 TP73								DLL1 RGS4 TP73														RGS4 TP73					
GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS		CAMK2B KCNB2 KCNJ2 RGS4 SLC8A1		KCNB2 KCNJ2			AIF1 HCN4	AGT ANK2 CACNA1C KCNB2 KCNJ2 NR4A3 RGS4 SLC8A1		ANK2 GHRL					AIF1 CHGA			AGT CACNA1C RGS4 SSTR2			AIF1 CACNA1C CHGA GSTM2																	AGT ANK2 CACNA1C CHGA HCN4 KCNB2 KCNMA1 RGS4	GSTM2 HCN4 NR4A3			AGT AIF1 CACNA1C GHRL GSTM2						AGT AIF1 CAMK2B GSTM2 HCN4	
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION																						DLL1 SFRP1																											
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		BRSK2 CAMK2B FZD4 NEFL SEZ6 SNAP25 SPP1 SRCIN1 TUBB2B	FZD4 GPC2 LHFPL4 NTRK2 RAP1GAP2 SCN1B SDK1		BRSK1 BRSK2 CDK5R1 DTX1 GPR173 ID4 MAP2 MAP6 RTN4RL1 SNAP25		ARHGAP33 CAMK1 GPC6 RTN4RL1 SPP1	AGT ARHGAP33 CCDC88A CPNE9 GPC2 GPR173 HAP1 HECW2 ID4 IGSF10 ISLR2 KNDC1 MAP1B PAX6 PLXNC1 RET SCN1B SFRP1 SRCIN1			CHRNA3 CHRNB2 HECW2 PAX6 RTN4RL1 STMN2										EFNB3 NEGR1 NTRK2 PAX6 PROX1 RTN4RL1	DLL1 DTX1 SFRP1 SRCIN1 TP73	ISLR2 NCS1 RET	DTX1 KNDC1 SDK1	EPHA4 NTRK2 SDK1 SRCIN1 TUBB2B				KIF1A LZTS1 PROX1 TUBB2B	DLL1 HES6 PROX1 SCN1B TP73	ARHGAP33 BRSK1 ISL1 KIF1A NTRK2 SNAP25					GPC2 HECW2 ID4 NEGR1 RAP1GAP2 SPP1 TOX	CAMK1 CDK5R1 CPNE9 FZD4 NEGR1 PLXNC1	AGT ARHGAP33 BRSK1 CCDC88A CPNE9 DTX1 EFNB3 FZD4 GPC6 GPR173 HAP1 ID4 IGSF10 ISL1 LMX1A LRRTM3 MAP1B MAP2 MAP6 RET SCN1B SEZ6 SNAP25 SPP1 SRCIN1 TUBB2B	CCDC88A CRMP1 FZD4 GPC6 GPR173 HAP1 KNDC1 TP73 TUBB2B			AGT ASCL2 BRSK1 CXCL12 GHRL GPC2 HES6 ID4 ISL1 MAP6 NEUROD1 NEUROG3 NTRK2 SEZ6		GPC6 ISLR2 NEUROG3 SCN1B TP73			ARHGAP33 KNDC1 NCS1 NEGR1 RAP1GAP2	AGT CAMK1 CAMK2B EFNB3 GRIN1 HES6 LZTS1 MAP6 RET SCN1B SEZ6	
GO_REGULATION_OF_NERVOUS_SYSTEM_PROCESS		RGS4 STX1A													CELF4 NPTX2 STX1A			AGT CELF4 RGS4																				AGT CNIH2 FABP5 RGS4 STX1A				AGT GHRL NPTX2						AGT CNIH2 GRIN1	
GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION																					PAX6 PROX1																												
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY								AGT SYP																																								AGT CAMK2B GRIN1 SYP	
GO_REGULATION_OF_NEURON_DIFFERENTIATION	CHRNB2 CPNE9 SRCIN1	BRSK2 CAMK2B FZD4 NEFL SEZ6 SNAP25 SPP1 SRCIN1 TUBB2B	FZD4 GPC2 NTRK2 RAP1GAP2 SCN1B SDK1	CCDC88A CPNE9 FZD4	BRSK1 BRSK2 CDK5R1 DTX1 ID4 MAP2 MAP6 RTN4RL1 SNAP25		ARHGAP33 CAMK1 RTN4RL1 SPP1	AGT ARHGAP33 CCDC88A CPNE9 GPC2 HECW2 ID4 ISLR2 KNDC1 MAP1B PAX6 PLXNC1 RET SCN1B SFRP1 SRCIN1			CHRNA3 CHRNB2 HECW2 PAX6 RTN4RL1 STMN2						BRSK1 HECW2 RTN4RL1 TUBB2B	AGT MAP6 RTN4RL1 SNAP25		CAMK1 CCDC88A DLL1 GPC2 ISL1 LMX1A NEFL	EFNB3 NEGR1 NTRK2 PAX6 PROX1 RTN4RL1	DLL1 DTX1 SFRP1 SRCIN1 TP73	ISLR2 NCS1 RET	DTX1 KNDC1 SDK1	EPHA4 NTRK2 SDK1 SRCIN1 TUBB2B	CDK5R1 GRIN1 SRCIN1			KIF1A LZTS1 PROX1 TUBB2B	DLL1 PROX1 SCN1B TP73	ARHGAP33 BRSK1 ISL1 KIF1A NTRK2 SNAP25	EPHA4 FZD4 PAX6				GPC2 HECW2 ID4 NEGR1 RAP1GAP2 SPP1 TOX	CAMK1 CDK5R1 CPNE9 FZD4 NEGR1 PLXNC1	AGT ARHGAP33 BRSK1 CCDC88A CPNE9 DTX1 EFNB3 FZD4 ID4 ISL1 LMX1A MAP1B MAP2 MAP6 RET SCN1B SEZ6 SNAP25 SPP1 SRCIN1 TUBB2B	CCDC88A CRMP1 FZD4 KNDC1 TP73 TUBB2B			AGT BRSK1 CXCL12 GPC2 ID4 ISL1 MAP6 NEUROD1 NEUROG3 NTRK2 SEZ6		ISLR2 NEUROG3 SCN1B TP73			ARHGAP33 KNDC1 NCS1 NEGR1 RAP1GAP2	AGT CAMK1 CAMK2B EFNB3 GRIN1 LZTS1 MAP6 RET SCN1B SEZ6	
GO_REGULATION_OF_NEURON_MIGRATION								GPR173 IGSF10																																									
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	CHRNB2 CPNE9 SRCIN1	BRSK2 CAMK2B FZD4 NEFL SEZ6 SNAP25 SPP1 SRCIN1 TUBB2B	FZD4 GPC2 NTRK2 RAP1GAP2 SCN1B SDK1	CCDC88A CPNE9 FZD4	BRSK1 BRSK2 CDK5R1 MAP2 MAP6 RTN4RL1 SNAP25		ARHGAP33 CAMK1 RTN4RL1 SPP1	AGT ARHGAP33 CCDC88A CPNE9 GPC2 HECW2 ISLR2 KNDC1 MAP1B PLXNC1 RET SCN1B SFRP1 SRCIN1			CHRNA3 CHRNB2 HECW2 RTN4RL1 STMN2		NEUROG3 SDK1			RAP1GAP2 RTN4RL1	BRSK1 HECW2 RTN4RL1 TUBB2B	AGT MAP6 RTN4RL1 SNAP25			EFNB3 NEGR1 NTRK2 RTN4RL1		ISLR2 NCS1 RET	KNDC1 SDK1	EPHA4 NTRK2 SDK1 SRCIN1 TUBB2B	CDK5R1 GRIN1 SRCIN1			KIF1A LZTS1 TUBB2B		ARHGAP33 BRSK1 KIF1A NTRK2 SNAP25					GPC2 HECW2 NEGR1 RAP1GAP2 SPP1 TOX	CAMK1 CDK5R1 CPNE9 FZD4 NEGR1 PLXNC1	AGT ARHGAP33 BRSK1 CCDC88A CPNE9 EFNB3 FZD4 MAP1B MAP2 MAP6 RET SCN1B SEZ6 SNAP25 SPP1 SRCIN1 TUBB2B	CCDC88A CRMP1 FZD4 KNDC1 TUBB2B			AGT BRSK1 CXCL12 GPC2 MAP6 NEUROG3 NTRK2 SEZ6		ISLR2 NEUROG3 SCN1B			ARHGAP33 KNDC1 NCS1 NEGR1 RAP1GAP2	AGT CAMK1 CAMK2B EFNB3 GRIN1 LZTS1 MAP6 RET SCN1B SEZ6	
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION							RTN4RL1 SPP1																																										
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	CHRNB2 PRKCG PTPRN2 SV2A	PRKCG SLC18A1 SNAP25 STX1A SYN1	ADCY1 ASIC1 CADPS PTPRN2 STX2		BAIAP3 BRSK1 LIN7A SNAP25 SYN1 SYP			BAIAP3 CACNB2 CHRNA5 CPLX2 PRKCG STXBP5L SV2A SYP	ADCY1 CHRNA5 PTPRN2 UNC13A		ADCY1 CHRNA3 CHRNA5 CHRNB2 SLC18A1 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L SYT5		ADORA2A BRSK1 CHRNA5		CPLX1 PTPRN2	ASIC1 STX1A SYN1 SYP		ASIC1 CADPS STX2	NCS1 SLC18A1			ASIC1 SV2A			ADCY1 CADPS PTPRN2		ADORA2A BRSK1 GRIK5 LIN7A SNAP25 STX2		CPLX1 SV2A					ASIC1 BAIAP3 BRSK1 CHRNA5 CPLX2 GRIK5 SLC18A1 SNAP25 STX1A STX2 STXBP5L SV2A SYP		STXBP5L SYP SYT5		ADORA2A BAIAP3 BRSK1 SYN1	GRIK5 STX2				CPLX2 GRIK5 NCS1 SYP		
GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY																										CRH GRIN1										CACNG4 RGS9												CNIH2 GRIN1	
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	CHRNB2 PRKCG	PRKCG STX1A SYN1	ADCY1 ASIC1		BAIAP3 SYN1 SYP			BAIAP3 CACNB2 CHRNA5 CPLX2 PRKCG STXBP5L SYP	ADCY1 CHRNA5 UNC13A		ADCY1 CHRNA3 CHRNA5 CHRNB2 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L		ADORA2A CHRNA5			ASIC1 STX1A SYN1 SYP											ADORA2A GRIK5					ADCY1 CPLX1		ASIC1 BAIAP3 CHRNA5 CPLX2 GRIK5 STX1A STXBP5L SYP		STXBP5L SYP		ADORA2A BAIAP3 SYN1					CPLX2 GRIK5 NCS1 SYP		
GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS																					AIF1 SIRPA																					AGT AIF1						AGT AIF1 SIRPA	
GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY																										CRH GRIN1																						CNIH2 GRIN1	
GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY																						NKD1 SFRP1																									DACT1 NKD1		
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY																						DLL1 DTX1																											
GO_REGULATION_OF_NUCLEAR_DIVISION																													MAP9 NPM2																				
GO_REGULATION_OF_ORGANELLE_ASSEMBLY												DZIP1 PROX1																																					
GO_REGULATION_OF_ORGANELLE_ORGANIZATION								CCDC88A CPLX2 DZIP1 HAP1 HECW2 JAM3 LIMCH1 MAP1A MAP1B MAP9 MLLT11 NAV3 NPM2 PDE2A RGS4 SFRP1 TMOD2			EVL HECW2 LIMCH1 STMN2 TMOD1 TMOD2 TUBB4A																																						
GO_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE					CNIH2 MAP2																																	CNIH2 HAP1 MAP2											
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT								AGT AVPR1B RGS4 SV2A										AGT RGS4																				AGT CES1 RGS4 SV2A				ADORA2A AGT AVPR1B		AVPR1B CES1 RGS4	AGT CES1				
GO_REGULATION_OF_ORGAN_GROWTH																		BASP1 RGS4											CACNA2D2 PROX1	PROX1 RGS4 TP73														RGS4 TP73					
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY																																																AGT S100A1	
GO_REGULATION_OF_PANCREATIC_JUICE_SECRETION					SCT WNK3																																												
GO_REGULATION_OF_PEPTIDASE_ACTIVITY																		AGT SERPINA10 SPOCK3 ST18																											AGT NAIP PCSK1N				
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		BRSK2 SLC30A8 SNAP25 STX1A UCN3			BAIAP3 BRSK2 CACNA1C KCNJ11 RAPGEF4 RFX6 SCT SNAP25			BAIAP3 CACNA1C CACNA1E CACNA2D2 CRH GIP SFRP1 SLC30A8 STXBP5L UCN3	CACNA1E FFAR2 UCN3	ADCY5 GHRL GIP	ADCY5 GIP STX1A STXBP5L			CARTPT ITPR1	CHGA STX1A STXBP5L			CACNA1C CACNA1E SNAP25		GIP ISL1 ITPR1 SLC30A8 STX1A UCN3	CACNA1C CACNA1E CHGA SCT SLC30A8					CRH KCNJ11			CACNA1E CACNA2D2 ITPR1		ISL1 SNAP25							ABCC8 BAIAP3 CACNA1A CACNA1C CHGA FFAR1 GIP ISL1 SNAP25 STX1A STXBP5L UCN3		ISL1 STXBP5L		BAIAP3 CACNA1C GHRL ISL1 NEUROD1 RFX6 SCT		CRH SCT		FFAR2 GCK			CACNA1C CACNA2D2
GO_REGULATION_OF_PEPTIDE_SECRETION		BRSK2 SLC30A8 SNAP25 SRCIN1 STX1A UCN3			BAIAP3 BRSK2 CACNA1C KCNJ11 RAPGEF4 RFX6 SCT SNAP25			BAIAP3 CACNA1C CACNA1E CACNA2D2 CRH GIP SFRP1 SLC30A8 SRCIN1 STXBP5L UCN3		ADCY5 GHRL GIP	ADCY5 GIP STX1A STXBP5L			CARTPT ITPR1	AIF1 CHGA STX1A STXBP5L	CD200 ITPR1		CACNA1C CACNA1E SNAP25		GIP ISL1 ITPR1 SLC30A8 STX1A UCN3	AIF1 CACNA1C CACNA1E CHGA SCT SLC30A8					CRH KCNJ11 SRCIN1			CACNA1E CACNA2D2 ITPR1		ADORA2A ISL1 SNAP25							ABCC8 BAIAP3 CACNA1A CACNA1C CHGA FFAR1 GIP ISL1 SNAP25 SRCIN1 STX1A STXBP5L UCN3		ISL1 STXBP5L		ADORA2A AIF1 BAIAP3 CACNA1C GHRL ISL1 NEUROD1 RFX6 SCT		CRH SCT		AIF1 FFAR2 GCK			CACNA1C CACNA2D2
GO_REGULATION_OF_PEPTIDE_TRANSPORT		BRSK2 SLC30A8 SNAP25 SRCIN1 STX1A UCN3			BAIAP3 BRSK2 CACNA1C CDK5R1 KCNJ11 RAPGEF4 RFX6 SCT SNAP25			BAIAP3 CACNA1C CACNA1E CACNA2D2 CRH GIP SFRP1 SLC30A8 SRCIN1 STXBP5L UCN3		ADCY5 GHRL GIP				CARTPT ITPR1	AIF1 CHGA STX1A STXBP5L					CAMK1 GIP ISL1 ITPR1 SH3TC2 SLC30A8 STX1A UCN3	AIF1 CACNA1C CACNA1E CHGA SCT SLC30A8	SFRP1 SH3TC2 SRCIN1 TP73				CDK5R1 CRH KCNJ11 SRCIN1												ABCC8 BAIAP3 CACNA1A CACNA1C CHGA FFAR1 GIP ISL1 SNAP25 SRCIN1 STX1A STXBP5L UCN3		ISL1 STXBP5L		ADORA2A AIF1 BAIAP3 CACNA1C GHRL ISL1 NEUROD1 RFX6 SCT		CRH SCT TP73					CACNA1C CACNA2D2
GO_REGULATION_OF_PEPTIDYL_SERINE_DEPHOSPHORYLATION																																													DUSP26 PPP1R16B				
GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION																															NTRK2 SPTBN4																		
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION									CSH1 EPHA4 PDGFD													SFRP1 SRCIN1			CSH2 EPHA4 NTRK2 SRCIN1																	AGT CSH1 GHRL ISL1 NTRK2							
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY			ELFN1 PPP1R16B RIMBP2																																										CSRNP3 PPP1R16B				
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING			NTRK2 PDGFD PPP1R16B						PDGFD PPP1R16B												NTRK2 PDGFD																								AGT PPP1R16B				
GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY																																										AGT AVPR1B NTRK2							
GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY								AGT AVPR1B																																		AGT AVPR1B NTRK2							
GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY			ELFN1 PPP1R16B																																														
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS			ADCY1 CBFA2T3 ELFN1 FZD4 HHEX LEFTY1 LIMCH1 NEK10 NTRK2 PDGFD PPP1R16B RIMBP2 SIRPA	ADCY5 CCDC88A ELFN1 FZD4 LEFTY1 PAK6 SIRPA																					ADCY1 CSH2 EPHA4 NTRK2 SRCIN1	CDK5R1 CRH MAPK8IP1 PPP1R16B PTPRT SRCIN1						CBFA2T3 EPHA4 FZD4 INSRR LIMCH1 PAK6 PAX6 PPP4R4												AVPR1B CRH PDGFD RGS4 TP73			AIF1 CDK5R2 CRH DACT1 KNDC1 PPP4R4 SPTBN4		
GO_REGULATION_OF_PHOSPHORYLATION			ADCY1 CBFA2T3 FZD4 HHEX LEFTY1 LIMCH1 NEK10 NTRK2 PDGFD SIRPA	ADCY5 CCDC88A FZD4 LEFTY1 PAK6 SIRPA																					ADCY1 CSH2 EPHA4 NTRK2 SRCIN1	CDK5R1 CRH MAPK8IP1 PTPRT SRCIN1						CBFA2T3 EPHA4 FZD4 INSRR LIMCH1 PAK6 PAX6								DACT1 ISL1 LEFTY1				AVPR1B CRH PDGFD RGS4 TP73					
GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS																																										AGT LIPC							
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		CAMK2B SRCIN1			CDK5R1 LRFN2			ARHGAP33 LRFN2 SRCIN1																	EPHA4 SRCIN1	CDK5R1 SRCIN1					ARHGAP33 KIF1A						CDK5R1 LRFN2												
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS																						CPT1C MAPK10														CACNG4 CPLX1		GPC6 MAPK10 SNAP25											
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL		MPP2 RGS4 SEZ6 STX1A					FGF14 GRIN2C		CHRNA5 GABRB3 GABRG2	GABRG2 GHRL	CHRNA3 CHRNA5 CHRNB2 STX1A	GABRA1 P2RX6			CELF4 STX1A		ADORA2A CHRNA5	CELF4 RGS4		P2RX6 RGS4 STX1A											ADORA2A GRIK5							CHRNA5 FGF14 GABRA1 GRIK5 MPP2 RGS4 SEZ6 STX1A				ADORA2A GABRA1 GHRL MPP2 P2RX6 SEZ6			GRIK3 GRIN2C MAPK8IP2			FGF14 GRIN1 MPP2 P2RX6 SEZ6	
GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY											KCNC1 KCNE4																																						
GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT		KCNJ2 RGS4			KCNIP3 WNK3		KCNIP3 WNK2	ANK2 KCNC1 KCNJ2 RGS4 WNK3			KCNC1 KCNE4	KCNAB2 WNK3						KCNC1 RGS4	KCNAB2 KCNE4	KCNAB2 KCNE4 RGS4 WNK2											KCNAB2 KCNE4							ANK2 DPP10 KCNIP3 RGS4											
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE																	FFAR2 NR4A3																																
GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS													PRKCG USP13																																				
GO_REGULATION_OF_PROTEIN_ACETYLATION																				CAMK1 ISL1																													
GO_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION			NEK10 PDGFD						NEK10 PDGFD												NEK10 PDGFD																												
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS				GRIN2C USP13					CBFA2T3 EPHA4 HECW2 NKD1				PRKCG USP13																			CBFA2T3 EPHA4																	
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY											EVL STMN2 STX1A TMOD1 TMOD2 TUBB4A																													DACT1 ISL1									
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY								MAP1A MAP1B NAV3 TMOD2			STMN2 TMOD1 TMOD2							MAP1A NAV3																				MAP1A MAP1B SPTBN4 TMOD1										MAP1A TMOD1	
GO_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION			ELFN1 PPP1R16B																																										DUSP26 PPP1R16B				
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION								MAP1A MAP1B NAV3 TMOD2			STMN2 TMOD1 TMOD2							MAP1A NAV3																				MAP1A MAP1B SPTBN4 TMOD1										MAP1A TMOD1	
GO_REGULATION_OF_PROTEIN_KINASE_ACTIVITY		FZD4 PAK6 PTPRT RGS4 SLC8A1 SRCIN1	ADCY1 FZD4 HHEX NEK10 NTRK2 PDGFD	ADCY5 CCDC88A FZD4 PAK6																		MAPK10 SFRP1 SRCIN1 TP73			ADCY1 EPHA4 NTRK2 SRCIN1	CDK5R1 MAPK8IP1 PTPRT SRCIN1				NEK10 PROX1 RGS4 TP73		EPHA4 FZD4 PAK6					CAMK1 CDK5R1 FZD4 HHEX NEK10							PDGFD RGS4 TP73					
GO_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING																																						SEZ6 SEZ6L											
GO_REGULATION_OF_PROTEIN_LOCALIZATION					BAIAP3 BRSK2 CACNA1C CDK5R1 CNIH2 KCNJ11 MAP2 RAPGEF4 RFX6 SNAP25 WNK3	CACNA2D2 GPC2		BAIAP3 CACNA1C CACNA1E CACNA2D2 CCDC88A CRH GIP GPC2 MAP1A SFRP1 SLC30A8 SRCIN1 STXBP5L UCN3 WNK3						CARTPT ITPR1	AIF1 CHGA STX1A STXBP5L					CAMK1 CCDC88A CELSR2 GIP GPC2 ISL1 ITPR1 KCNAB2 SH3TC2 SLC30A8 STX1A UCN3						CDK5R1 CRH KCNJ11 SRCIN1								CELSR2 ITPR1 KCNAB2				ABCC8 BAIAP3 CACNA1A CACNA1C CCDC88A CHGA CNIH2 DPP10 FFAR1 GIP GPC6 ISL1 MAP1A MAP2 SNAP25 SRCIN1 STX1A STXBP5L UCN3				ADORA2A AIF1 BAIAP3 CACNA1C GHRL GPC2 ISL1 NEUROD1 RFX6		CRH GPC6 TP73					CACNA1C CACNA2D2
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE					CDK5R1 KCNJ11 WNK3																					CDK5R1 KCNJ11																		GPC6 TP73					
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE					KCNJ11 WNK3																																												
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE																																						CNIH2 GPC6											
GO_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	CDKN1C CELSR3 MAP3K12 PRKCG SPTBN4 SRCIN1		ADCY1 ELFN1 FZD4 HHEX LEFTY1 LIMCH1 NEK10 NTRK2 PDGFD PPP1R16B SIRPA	ADCY5 CCDC88A ELFN1 FXYD1 FZD4 LEFTY1 PAK6 SIRPA																					ADCY1 CSH2 EPHA4 NTRK2 SRCIN1	CDK5R1 CRH MAPK8IP1 PPP1R16B PTPRT SRCIN1						EPHA4 FZD4 LIMCH1 PAK6 PAX6 PPP4R4												AVPR1B CRH PDGFD RGS4 TP73			AIF1 CDK5R2 CRH DACT1 KNDC1 PPP4R4 SPTBN4		
GO_REGULATION_OF_PROTEIN_POLYMERIZATION											EVL STMN2 TMOD1 TMOD2 TUBB4A																																						
GO_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY			FZD4 HHEX NEK10 PDGFD																			MAPK10 SFRP1 TP73								NEK10 PROX1 RGS4 TP73							CAMK1 CDK5R1 FZD4 HHEX NEK10							PDGFD RGS4 TP73				AGT CAMK1 CDKN1C MAPK8IP1 RET	
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY																									EPHA4 NTRK2 SRCIN1																	AGT GHRL NTRK2							
GO_REGULATION_OF_PROTEOLYSIS																		AGT MAP1A SERPINA10 SPOCK3 ST18																															
GO_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION																											ARHGAP24 STMN3																						
GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION																											ARHGAP24 STMN3																						
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS																					AIF1 SIRPA																											AGT AIF1 GRIN1 SIRPA	
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS																																																AGT AIF1 GRIN1 SIRPA	
GO_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE																																						CNIH2 GPC6											
GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT																										CDK5R1 PTPRT					ISL1 PTPRT											AGT CSH1 ISL1 NEUROD1							
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	CHRNB2 PRKCG	PRKCG STX1A SYN1	ADCY1 CACNA1G		BAIAP3 CDK5R2 SYN1 SYP			BAIAP3 CACNB2 CHRNA5 CPLX2 PRKCG STXBP5L SYP	ADCY1 CACNA1G CHRNA5		ADCY1 CHRNA5 CHRNB2 STX1A STXBP5L				ADCY1 PRKCG STX1A STXBP5L SYT5		ADORA2A CHRNA5			CACNA1G STX1A SYN1 SYP									ADCY1 CACNA1G CACNA1H		ADORA2A CACNA1G CDK5R2 GRIK5					ADCY1 CPLX1	CACNA1G SYN1	BAIAP3 CDK5R2 CHRNA5 CPLX2 GRIK5 STX1A STXBP5L SYP		STXBP5L SYP SYT5		ADORA2A BAIAP3 CACNA1G CDK5R2 SYN1					CDK5R2 CPLX2 GRIK5 NCS1 SYP		
GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL								ANK2 CACNA1C HAP1 SLC8A1		ANK2 HAP1											CACNA1C GSTM2																	ANK2 CACNA1C HAP1	GSTM2 HAP1			CACNA1C GSTM2							
GO_REGULATION_OF_RENAL_SYSTEM_PROCESS																																										ADORA2A AGT							
GO_REGULATION_OF_REPRODUCTIVE_PROCESS																													CACNA1H NPM2																				
GO_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	FIGNL2 PRKCG												FIGNL2 PRKCG		HIC1 PRKCG																																		
GO_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS																	ADORA2A FFAR2 JAM3 RTN4RL1 SUSD4 TUBB2B																																
GO_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	NPY PRKCG																																																
GO_REGULATION_OF_RESPONSE_TO_FOOD	NPY PRKCG																																																
GO_REGULATION_OF_RESPONSE_TO_STRESS													FIGNL2 MAP3K12 PRKCG SLC7A2 USP13																											DACT1 ISL1 TAC1									
GO_REGULATION_OF_RESPONSE_TO_WOUNDING							RTN4RL1 SPP1																																										
