	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND								ADORA2A NKX2-2 RGS4	CATSPERB CHRNB2 GGT5 GNAO1 HEYL KCNJ11 P2RX6 PDE2A RGS9 SSTR1											ADORA2A IFNE					AGT CATSPERB GNAO1 RGS4 SSTR1 SSTR2		AGT CATSPERB DRD2 MDK P2RX6 RGS4 SFRP1 SPARC SSTR1	CATSPERB DRD2 MDK NKX2-2 P2RX6 RGS4 RGS9 SFRP1 SPARC SSTR1 SSTR2		CACNG4 CATSPERB CHRNB2 DRD2 GGT5 HEYL KCNJ11 P2RX6 PDE2A SFRP1 SPARC SSTR1	ADORA2A AGT CACNG4 CATSPERB GGT5 GNAO1 HEYL KCNJ11 MDK PDE2A SFRP1				CACNG4 DRD2 GGT5 GNAO1 HEYL MDK P2RX6 RGS4 RGS9 SPARC SSTR2									ADORA2A CATSPERB	CACNG4 GGT5 HEYL KCNJ11 NKX2-2 P2RX6 PDE2A RGS9 SFRP1 SSTR1								ADORA2A AGT CACNG4 CATSPERB CHRNB2 GGT5 GNAO1 HEYL IFNE MDK P2RX6 RGS9 SPARC SSTR1					IFNE KCNJ11 MDK P2RX6 RGS9 SFRP1	AGT CATSPERB GGT5 HEYL IFNE KCNJ11 MDK P2RX6 PDE2A RGS9 SFRP1
GO_RESPONSE_TO_ORGANOPHOSPHORUS									KCNJ11 P2RX6 PDE2A			P2RX6 PDE2A SPARC																		KCNJ11 P2RX6 PDE2A SPARC			KCNJ11 P2RX6 PDE2A												KCNJ11 P2RX6 PDE2A													KCNJ11 P2RX6	KCNJ11 P2RX6 PDE2A
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND			AKR1B1 COL16A1 DRD2 GAL MMP2 PLCG2 RGS4 RGS9 SFRP1 SLC1A2 SOX4 SPARC SSTR1 WNT9A		CHRNA3 CHRNB2 DPEP1 FFAR2 GAL KCNJ11 LTF PLCG2 SLC1A2 SOCS1 WNT9A			CHRNA3 CSH1 CSH2 DPEP1 NKX2-2 RGS4	CATSPERB CHRNB2 GAL GGT5 GNAO1 KCNJ11 NTRK1 P2RX6 PDE2A RFX6 RGS9 SOCS1 SSTR1 WNT9A		AKR1B1 CHRNA3 CHRNB2 DPEP1 FFAR2 GAL GNAO1 NTRK1 P2RX6 PDE2A QDPR RFX6 RGS4 SFRP1 SOCS1 SOX4 SSTR2 WNT9A	AGT AKR1B1 CHRNB2 DPEP1 FFAR2 GAL GNAO1 LTF P2RX6 PDE2A QDPR RFX6 RGS4 RGS9 SFRP1 SOCS1 SOX4 SPARC SPON2 SSTR1	CATSPERB CHRNB2 CSH1 DRD2 FFAR2 SLC1A2 SPON2 SSTR2		AGT CATSPERB COL16A1 DPEP1 FFAR2 LTF MAFA P2RX6 PDE2A QDPR SLC1A2 SOX4 SPON2 SSTR1										AGT AKR1B1 CATSPERB COL16A1 GAL GNAO1 MMP2 QDPR RGS4 SSTR1 SSTR2			AKR1B1 CATSPERB COL16A1 CSH2 DPEP1 DRD2 GAL MMP2 NKX2-2 P2RX6 PLCG2 QDPR RGS4 RGS9 SFRP1 SOX4 SPARC SSTR1 SSTR2		AKR1B1 CACNG4 CATSPERB CHRNB2 COL16A1 DRD2 FFAR2 GAL GGT5 KCNJ11 LTF NTRK1 P2RX6 PDE2A SFRP1 SLC1A2 SOX4 SPARC SPON2 SSTR1	AGT AKR1B1 CACNG4 CATSPERB COL16A1 GAL GGT5 GNAO1 KCNJ11 MMP2 NTRK1 PDE2A RFX6 SFRP1 SLC1A2 SOX4 WNT9A		AGT AKR1B1 CHRNA3 COL16A1 GAL GNAO1 KCNJ11 LTF MMP2 NEUROD1 NKX2-2 NTRK1 P2RX6 PDE2A PLCG2 SLC1A2 SOCS1 SOX4 SPON2 SSTR2 WNT9A	AKR1B1 GNAO1 MMP2 NTRK1 P2RX6 PLCG2 SLC1A2 SOX4 SPON2 WNT9A	CACNG4 DRD2 GAL GGT5 GNAO1 LTF MMP2 NEUROD1 P2RX6 PLCG2 QDPR RFX6 RGS4 RGS9 SLC1A2 SOCS1 SPARC SPON2 SSTR2		COL16A1 FFAR2 GAL GGT5 KCNJ11 RFX6 RGS9 SOCS1 SOX4 SPON2 SSTR1 WNT9A	AGT CHRNA3 CHRNB2 COL16A1 DRD2 GAL GNAO1 LTF MAFA MMP2 NTRK1 P2RX6 PDE2A RGS9 SOCS1 SOX4	AGT AKR1B1 DRD2 FFAR2 LTF MMP2 PLCG2 QDPR SLC1A2		CATSPERB CHRNB2 DRD2 GNAO1 KCNJ11 MAFA MMP2 P2RX6 PLCG2 QDPR RFX6 RGS4 RGS9 SOCS1 SOX4 SPON2	AKR1B1 CATSPERB CHRNA3 COL16A1 DPEP1 MAFA MMP2 PDE2A QDPR RGS4 SFRP1 SLC1A2 SOX4			CACNG4 CHRNA3 DPEP1 FFAR2 GGT5 KCNJ11 MAFA MMP2 NEUROD1 NKX2-2 P2RX6 PDE2A QDPR RGS9 SFRP1 SPON2 SSTR1				AGT AKR1B1 CATSPERB CHRNB2 COL16A1 CSH1 DPEP1 DRD2 FFAR2 GGT5 GNAO1 LTF MAFA PLCG2 QDPR RGS4 RGS9 SLC1A2 SPARC SPON2 SSTR2 WNT9A	AGT AKR1B1 CATSPERB COL16A1 DRD2 FFAR2 GAL GNAO1 NTRK1 P2RX6 PDE2A PLCG2 RFX6 SOX4 WNT9A			AGT AKR1B1 CACNG4 CATSPERB CHRNB2 COL16A1 CSH1 DPEP1 GAL GGT5 GNAO1 MMP2 NEUROD1 NTRK1 P2RX6 PLCG2 QDPR RFX6 RGS9 SOCS1 SOX4 SPARC SSTR1 WNT9A			AGT GNAO1 LTF SOX4			AGT AKR1B1 CATSPERB GAL GGT5 KCNJ11 MAFA P2RX6 PDE2A RFX6 RGS9 SFRP1 SOCS1 SPON2 WNT9A
GO_RESPONSE_TO_OXYGEN_LEVELS												CBFA2T3 CHRNB2 CYGB MALAT1 SFRP1 UCP2	CHRNB2 DRD2 UCP2															DRD2 KCNK3 MALAT1 MMP2 SFRP1 UCP2		CBFA2T3 CHRNB2 DRD2 KCNK3 MALAT1 SFRP1 UCP2								CHRNB2 CYGB DRD2 KCNK3 MALAT1 MMP2			CBFA2T3 CHRNB2 CYGB DRD2 MMP2	CBFA2T3 KCNK3 MALAT1 MMP2 SFRP1												CBFA2T3 MALAT1 UCP2				CYGB KCNK3 MMP2 SFRP1	
GO_RESPONSE_TO_PEPTIDE								CSH1 CSH2																	AGT AKR1B1 GAL MMP2 QDPR														AGT AKR1B1 MMP2 QDPR							CSH1 CSH2													
GO_RESPONSE_TO_PEPTIDE_HORMONE								CSH1 CSH2																	AGT GAL QDPR																					CSH1 CSH2													
GO_RESPONSE_TO_PROGESTERONE																												CATSPERB NKX2-2												CATSPERB NKX2-2																			
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND									KCNJ11 P2RX6 PDE2A			P2RX6 PDE2A SPARC			ADORA2A P2RX6 PDE2A															KCNJ11 P2RX6 PDE2A SPARC	ADORA2A KCNJ11 PDE2A		KCNJ11 P2RX6 PDE2A												KCNJ11 P2RX6 PDE2A			ADORA2A KCNJ11 SPARC		ADORA2A P2RX6 PDE2A								KCNJ11 P2RX6	KCNJ11 P2RX6 PDE2A
GO_RESPONSE_TO_RADIATION																																																			KIT SLC1A2								
GO_RESPONSE_TO_STARVATION			SFRP1 SLC38A3 SSTR1																			SLC38A3 SSTR1			SSTR1 SSTR2			SFRP1 SLC38A3 SSTR1 SSTR2																															
GO_RESPONSE_TO_STEROID_HORMONE																											CATSPERB MDK SFRP1 SPARC	CATSPERB MDK NKX2-2 SFRP1 SPARC SSTR2																															
GO_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION												ACTN3 AGT			ACTN3 AGT												ACTN3 AGT																										ACTN3 AGT						ACTN3 AGT
GO_RESPONSE_TO_TEMPERATURE_STIMULUS											CAMK2B HSPA2 NTRK1 UCP2																																																
GO_RESPONSE_TO_THYROID_HORMONE																																		AKR1B1 KIT																			AKR1B1 KIT						
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN																						HSPA2 HSPB7																																					
GO_RESPONSE_TO_TOXIC_SUBSTANCE																																																							CYGB SCN1B				
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA			GDF10 LEFTY1 RASL11B SFRP1 SMAD9	ADAMTSL2 CDH5 LEFTY1 RASL11B	ADAMTSL2 CDH5 CDKN1C LEFTY1 RASL11B				CDKN1C LEFTY1 LTBP2 NREP PDE2A RASL11B	ADAMTSL2 GDF10	ADAMTSL2 GDF10 LEFTY1 PDE2A RASL11B SFRP1	ADAMTSL2 CDKN1C GDF10 LTBP2 PDE2A SFRP1 SMAD9	CDH5 LEFTY1 LTBP2 NREP RASL11B		CDH5 LTBP2 NREP PDE2A RASL11B										ADAMTSL2 LTBP2 SMAD9			LEFTY1 LTBP2 NREP SFRP1 SMAD9		ADAMTSL2 CDH5 CDKN1C GDF10 LEFTY1 NREP PDE2A RASL11B SFRP1	ADAMTSL2 CDH5 CDKN1C NREP PDE2A RASL11B SFRP1 SMAD9		ADAMTSL2 CDH5 NREP PDE2A SMAD9		GDF10 NREP RASL11B SMAD9		ADAMTSL2 CDKN1C LEFTY1 LTBP2	CDH5 CDKN1C GDF10 LEFTY1 NREP PDE2A		CDH5 LEFTY1 NREP RASL11B		ADAMTSL2 CDKN1C LEFTY1 LTBP2 NREP PDE2A RASL11B SFRP1					ADAMTSL2 CDH5 GDF10 LEFTY1 LTBP2 NREP PDE2A RASL11B	CDKN1C GDF10 LEFTY1 NREP RASL11B	CDH5 CDKN1C LEFTY1 LTBP2 RASL11B SMAD9	ADAMTSL2 CDH5 CDKN1C GDF10 LTBP2 PDE2A RASL11B SMAD9			ADAMTSL2 CDH5 CDKN1C GDF10 LEFTY1 LTBP2 NREP RASL11B SMAD9					LTBP2 SFRP1 SMAD9	CDKN1C GDF10 PDE2A RASL11B SFRP1
GO_RESPONSE_TO_VIRUS																						IFNE VWCE																																					
GO_RESPONSE_TO_VITAMIN			SFRP1 SPARC																								SFRP1 SPARC																																
GO_RESPONSE_TO_WATER											AKR1B1 NTRK1																			AKR1B1 NTRK1	AKR1B1 NTRK1		AKR1B1 NTRK1	AKR1B1 NTRK1																AKR1B1 NTRK1			AKR1B1 NTRK1						
GO_RESPONSE_TO_WOUNDING			DOCK8 DRD2 GRHL3 JAM3 MDK PLCG2 SLC1A2 SPARC TFPI2						DPYSL3 GRHL3 MATN2 NREP NTRK1 P2RX6 SMOC2 TFPI2	ADORA2A DOCK8 TFPI2			DPYSL3 DRD2 NREP SLC1A2 TFPI2		ADORA2A GRHL3 MATN2 NREP P2RX6 SLC1A2 SMOC2 TFPI2												DRD2 GRHL3 JAM3 MDK P2RX6 SMOC2 SPARC TFPI2	DOCK8 DPYSL3 DRD2 GRHL3 JAM3 MATN2 MDK NREP P2RX6 PLCG2 SPARC		DRD2 GRHL3 HGFAC JAM3 NREP NTRK1 P2RX6 SLC1A2 SMOC2 SPARC TFPI2	ADORA2A DPYSL3 GRHL3 HGFAC JAM3 MATN2 MDK NREP NTRK1 SLC1A2 SMOC2 TFPI2		DPYSL3 MATN2 MDK NREP NTRK1 P2RX6 PLCG2 SLC1A2	DOCK8 NTRK1 P2RX6 PLCG2 SLC1A2	DOCK8 DPYSL3 DRD2 MATN2 MDK NREP P2RX6 PLCG2 SLC1A2 SMOC2 SPARC			DOCK8 DPYSL3 DRD2 GRHL3 MATN2 MDK NREP NTRK1 P2RX6 SMOC2	DOCK8 DPYSL3 DRD2 GRHL3 PLCG2 SLC1A2		DOCK8 DRD2 HGFAC MDK P2RX6 PLCG2 SMOC2	ADORA2A GRHL3 HGFAC MATN2 NREP SLC1A2 SMOC2 TFPI2					DRD2 GRHL3 MDK NREP PLCG2 SLC1A2 SMOC2 TFPI2	ADORA2A DPYSL3 GRHL3 NREP PLCG2 SLC1A2 SMOC2 SPARC	DPYSL3 DRD2 GRHL3 HGFAC JAM3 MATN2 MDK PLCG2 SLC1A2 SPARC TFPI2	ADORA2A DOCK8 DRD2 GRHL3 HGFAC MDK NTRK1 P2RX6 PLCG2 TFPI2	SLC1A2 TFPI2		ADORA2A DPYSL3 GRHL3 HGFAC JAM3 MATN2 MDK NREP NTRK1 P2RX6 PLCG2 SMOC2 SPARC TFPI2	DOCK8 DPYSL3 GRHL3 HGFAC MATN2 PLCG2			DOCK8 DPYSL3 MATN2 NREP	DOCK8 GRHL3 MATN2 MDK P2RX6	
GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE		DLL4 FJX1 PDE6B			DLL1 DLL4 SDK2						FJX1 IGFN1 PDE6B PROX1	DLL1 FJX1 IGFN1 PROX1		DLL4 FJX1	PDE6B PROX1 SDK2				FJX1 SDK2			DLL1 PDE6B					DLL4 FJX1 SDK2			DLL1 FJX1 IGFN1 PDE6B PROX1	DLL1 FJX1 IGFN1 PDE6B PROX1		DLL4 IGFN1 NEUROD1 PDE6B SDK2		NEUROD1 PDE6B PROX1 SDK2			DLL4 IGFN1 PDE6B PROX1 SDK2		DLL1 DLL4 FJX1 IGFN1 PROX1	DLL1 DLL4 FJX1 PDE6B PROX1				DLL1 FJX1 NEUROD1 SDK2		DLL4 FJX1 SDK2	DLL4 FJX1 IGFN1 PROX1 SDK2	DLL1 DLL4 IGFN1 PDE6B PROX1 SDK2				DLL1 DLL4 IGFN1 NEUROD1 PDE6B SDK2					DLL1 DLL4 PDE6B	DLL4 FJX1 IGFN1
GO_RETINA_LAYER_FORMATION											FJX1 IGFN1	FJX1 IGFN1							FJX1 SDK2								FJX1 SDK2			FJX1 IGFN1	FJX1 IGFN1		IGFN1 SDK2					IGFN1 SDK2		FJX1 IGFN1					FJX1 SDK2		FJX1 SDK2	FJX1 IGFN1 SDK2	IGFN1 SDK2				IGFN1 SDK2						FJX1 IGFN1
GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE			PROX1 SDK2		DLL1 SDK2						FJX1 IGFN1 PROX1	DLL1 FJX1 IGFN1 PROX1			PROX1 SDK2				FJX1 SDK2								FJX1 SDK2	DLL1 FJX1		DLL1 FJX1 IGFN1 PROX1	DLL1 FJX1 IGFN1 PROX1		IGFN1 SDK2		PROX1 SDK2			IGFN1 PROX1 SDK2		DLL1 FJX1 IGFN1 PROX1	DLL1 FJX1 PROX1				DLL1 FJX1 SDK2		FJX1 SDK2	FJX1 IGFN1 PROX1 SDK2	DLL1 IGFN1 PROX1 SDK2				DLL1 IGFN1 SDK2						FJX1 IGFN1
GO_RHYTHMIC_BEHAVIOR													CHRNB2 DRD2																	CHRNB2 DRD2								CHRNB2 DRD2			CHRNB2 DRD2								CHRNB2 DRD2	ADORA2A DRD2			ADORA2A CHRNB2						
GO_RHYTHMIC_PROCESS											CHRNB2 MDK NTRK1 PDE6B PROX1						ADORA2A PDE6B													CHRNB2 DRD2 NTRK1 PDE6B PROX1	ADORA2A MDK NTRK1 PDE6B PROX1							CHRNB2 DRD2 MDK NTRK1 PDE6B PROX1			CHRNB2 DRD2 MDK PDE6B PROX1									ADORA2A DRD2 MDK NTRK1 PROX1									
GO_RIBONUCLEOPROTEIN_GRANULE																																								MEX3B SOCS1 TUBA1A			DYNC1I1 MEX3A TUBA1A				DYNC1I1 MEX3A MEX3B SOCS1						DYNC1I1 MEX3A MEX3B SOCS1 TUBA1A			DYNC1I1 MEX3A	DYNC1I1 SOCS1	DYNC1I1 MEX3B TUBA1A	
GO_RIBONUCLEOTIDE_BINDING				ABCC8 AK5 ATP13A4 CAMK2B CSF1R FLT1 KCNJ11 MAPK4 RAB39B RASL11B SBK1																																																							
GO_RIBONUCLEOTIDE_CATABOLIC_PROCESS															AMPD3 PDE2A																		AMPD3 PDE2A									AMPD3 PDE2A					AMPD3 PDE2A			AMPD3 PDE2A									
GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS																																																									AK5 AMPD3		
GO_RIBOSE_PHOSPHATE_METABOLIC_PROCESS					ACTN3 AK5 AMPD3 CBFA2T3																																					ACTN3 AK5 AMPD3 CBFA2T3 PDE2A																	
GO_RNA_POLYMERASE_II_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING											BEX1 MAD2L2																						BEX1 NEUROD1								BEX1 MAD2L2												MAD2L2 NEUROD1						
GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING																																									BEX1 DLL1 HES6 MAD2L2 PROX1																		
GO_SARCOLEMMA				KCNJ11 SCN1B	KCNJ11 SCN1B																																																					KCNJ11 SCN1B	
GO_SARCOPLASM																																						CAMK2B RASD1																					
GO_SCAFFOLD_PROTEIN_BINDING																														CACNA1H DLL1	CACNA1H DLL1									CACNA1H DLL1	CACNA1H DLL1				CACNA1H DLL1														
GO_SCHAFFER_COLLATERAL_CA1_SYNAPSE																								CPLX1 SYP			CPLX1 SYP	CPLX1 SYP													CPLX1 SYP	CPLX1 SYP																	
GO_SCHMIDT_LANTERMAN_INCISURE			AKR1B1 JAM3								AKR1B1 JAM3	AKR1B1 JAM3																AKR1B1 JAM3		AKR1B1 JAM3	AKR1B1 JAM3																		AKR1B1 JAM3				AKR1B1 JAM3						
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																																							SLC16A12 SLC1A2 SLC38A3																				
GO_SECOND_MESSENGER_MEDIATED_SIGNALING		NEUROD2 PTGDR2 RUNDC3A			ACTN3 GAL PLCG2 PTGDR2 SAMD14				GAL NEUROD2 PDE2A RUNDC3A SAMD14	ADORA2A AGT MAFA	ACTN3 GAL NEUROD2 PDE2A RASD1 RUNDC3A SAMD14	ACTN3 AGT GAL NEUROD2 PDE2A PTGDR2 RASD1 RUNDC3A SAMD14			ACTN3 ADORA2A AGT MAFA PDE2A		ADORA2A AGT NEUROD2 RUNDC3A			ADORA2A NEUROD2							ACTN3 AGT DRD2 GAL NEUROD2 PTGDR2 SAMD14	ACTN3 DRD2 GAL NEUROD2 PLCG2 PTGDR2 SAMD14		CHGA DRD2 GAL NEUROD2 PDE2A PTGDR2 RASD1 RUNDC3A SAMD14	ADORA2A AGT CHGA GAL NEUROD2 PDE2A PTGDR2 RASD1 RUNDC3A SAMD14		AGT CHGA GAL NEUROD1 PDE2A PLCG2					AGT DRD2 GAL MAFA PDE2A RASD1 RUNDC3A SAMD14			ACTN3 DRD2 MAFA PLCG2 PTGDR2 RASD1 RUNDC3A	ACTN3 ADORA2A MAFA PDE2A PTGDR2 SAMD14			MAFA NEUROD1 NEUROD2 PDE2A PTGDR2 SAMD14		CHGA DRD2 PDE2A PLCG2 PTGDR2 RUNDC3A			ADORA2A AGT DRD2 GAL NEUROD2 PDE2A PLCG2 PTGDR2			ACTN3 ADORA2A AGT CHGA GAL NEUROD1 PLCG2 PTGDR2 RUNDC3A SAMD14	PLCG2 PTGDR2 SAMD14				GAL NEUROD2 PTGDR2 RASD1	ACTN3 AGT GAL MAFA NEUROD2 PDE2A RUNDC3A SAMD14
GO_SECRETION			ABCC8 CD200 CPLX1 CSF1R DRD2 GAL SCG3 SFRP1 SLC1A2 SOX4 SPARC SYNGR3 SYT5	ABCC8 CADPS CHRNB2 CRISPLD2 CSF1R FFAR2 GAL KCNJ11 LTF SOCS1 SYT5	ABCC8 AMPD3 CADPS CHRNA3 CHRNB2 CRISPLD2 CSF1R FFAR2 GAL KCNJ11 LTF SLC1A2 SOCS1					ABCC8 ADORA2A AGT ARHGAP9 MAFA SYNGR3		ABCC8 AGT ARHGAP9 CHRNB2 CPE CSF1R FFAR2 GAL LTBP2 LTF RFX6 SCG3 SFRP1 SOCS1 SOX4 SPARC SYP SYT5			ABCC8 ADORA2A AGT AMPD3 CPE CRISPLD2 CSF1R FFAR2 LTBP2 LTF MAFA SCG3 SLC1A2 SOX4 SYP		ADORA2A AGT RAB26 SYNGR3 SYP										ABCC8 AGT AMPD3 CD200 CPE CPLX1 DRD2 FFAR2 GAL SCG2 SFRP1 SOX4 SPARC SYP SYT5	ABCC8 AMPD3 CADPS CD200 CPLX1 DRD2 GAL LTBP2 RAB26 SCG2 SCG3 SFRP1 SOX4 SPARC SYP		CACNA1H CADPS CHGA CHRNB2 CPLX1 CRISPLD2 CSF1R DRD2 FFAR2 GAL KCNJ11 LTF SCG2 SCG3 SFRP1 SLC1A2 SOX4 SPARC SYT5	ADORA2A AGT CACNA1H CADPS CHGA CPE CPLX1 CRISPLD2 GAL KCNJ11 RFX6 SCG2 SCG3 SFRP1 SLC1A2 SOX4 SYNGR3 SYP SYT5		ABCC8 AGT AMPD3 ARHGAP9 CACNA1H CADPS CHGA CHRNA3 CPLX1 CRISPLD2 GAL KCNJ11 LTF NEUROD1 RAB26 SCG2 SLC1A2 SOCS1 SOX4 SYNGR3		ABCC8 AMPD3 ARHGAP9 CADPS CPLX1 CRISPLD2 CSF1R DRD2 GAL KIT LTF NEUROD1 RAB26 RFX6 SCG2 SCG3 SLC1A2 SOCS1 SPARC		ARHGAP9 CACNA1H CSF1R FFAR2 GAL KCNJ11 LTBP2 RAB26 RFX6 SOCS1 SOX4 SYNGR3	AGT CACNA1H CADPS CD200 CHRNA3 CHRNB2 CPLX1 CRISPLD2 DRD2 GAL LTF MAFA SCG3 SOCS1 SOX4 SYP	AGT CPE CRISPLD2 DRD2 FFAR2 LTF RAB26 SLC1A2	ARHGAP9 CACNA1H CADPS CD200 CHRNA3 CSF1R KCNJ11 LTF RAB26 SOCS1 SYNGR3 SYP	AMPD3 ARHGAP9 CACNA1H CADPS CD200 CHRNB2 CPE CPLX1 DRD2 KCNJ11 LTBP2 MAFA RFX6 SOCS1 SOX4 SYP			ADORA2A AMPD3 KIT RFX6				ABCC8 ADORA2A AMPD3 ARHGAP9 CPE CPLX1 CSF1R KCNJ11 MAFA RFX6 SLC1A2 SOCS1 SOX4 SPARC SYNGR3 SYT5		ADORA2A AGT AMPD3 CADPS CD200 CPE CPLX1 CRISPLD2 DRD2 FFAR2 GAL LTBP2 RFX6 SCG3 SOX4 SYNGR3 SYT5	KIT SLC1A2 SOX4 SYP SYT5		ADORA2A AGT ARHGAP9 CADPS CHGA CHRNB2 CPE CPLX1 CRISPLD2 CSF1R GAL KIT LTBP2 NEUROD1 RAB26 RFX6 SOCS1 SOX4 SPARC SYNGR3 SYP SYT5				AMPD3 ARHGAP9 CPE CPLX1 CRISPLD2 FFAR2 SOCS1 SYT5	ARHGAP9 CPE CSF1R GAL KCNJ11 LTBP2 SFRP1 SYP SYT5	
GO_SECRETORY_GRANULE			DRD2 GAL KIF1A KLK12 PCSK1 SCG3 SFTPA2 SPARC SYT5	CADPS CRISPLD2 GAL KCNJ11 LTF SERPINI1 SFTPA2 SYT5	AMPD3 CADPS CRISPLD2 GAL KCNJ11 LTF SFTPA2						ARHGAP9 CADPS CHGB CRISPLD2 GAL KLK12 PCSK1 SCG3 SERPINI1 SFTPA2 SYT5	ARHGAP9 CPE GAL KLK12 LTF PCSK1 SCG3 SFTPA2 SPARC SYT5										CHGA SERPINI1 SYT5					AMPD3 CPE DRD2 GAL PCSK1 SCG2 SPARC SYT5	AMPD3 CADPS DRD2 GAL KLK12 RAB26 SCG2 SCG3 SPARC		CADPS CHGA CHGB CRISPLD2 DRD2 GAL KCNJ11 KLK12 LTF PCSK1 SCG2 SCG3 SERPINI1 SFTPA2 SPARC SYT5	CADPS CHGA CHGB CPE CRISPLD2 GAL KCNJ11 KLK12 SCG2 SCG3 SFTPA2 SYT5		AMPD3 ARHGAP9 CADPS CHGA CHGB CRISPLD2 GAL KCNJ11 KLK12 LTF PCSK1 RAB26 SCG2 SERPINI1 SFTPA2	ARHGAP9 CADPS CRISPLD2 KIT RAB26 SERPINI1 SFTPA2	AMPD3 ARHGAP9 CADPS CHGB CRISPLD2 DRD2 GAL KIT LTF PCSK1 RAB26 SCG2 SCG3 SERPINI1 SFTPA2 SPARC				CPE CRISPLD2 DRD2 KLK12 LTF RAB26	ARHGAP9 CADPS KCNJ11 KIF1A KLK12 LTF RAB26 SFTPA2	AMPD3 ARHGAP9 CADPS CHGB CPE DRD2 KCNJ11 KLK12 PCSK1 SERPINI1			AMPD3 KIT			AMPD3 CHGA CPE DRD2 RAB26 SCG3 SERPINI1 SYT5			AMPD3 CADPS CPE CRISPLD2 DRD2 GAL PCSK1 SCG3 SERPINI1 SYT5	KIT SYT5		ARHGAP9 CADPS CHGA CHGB CPE CRISPLD2 GAL KIT PCSK1 RAB26 SERPINI1 SFTPA2 SPARC SYT5				AMPD3 ARHGAP9 CPE CRISPLD2 SYT5		
GO_SECRETORY_GRANULE_MEMBRANE			KIF1A SCG3 SPARC SYT5																																												CPE RAB26 SCG3 SYT5			CADPS CPE SCG3 SYT5									
