Cluster	FCgroup	bindgroup	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034643	establishment of mitochondrion localization, microtubule-mediated	4/386	22/18670	0.000979588801455509	0.0179430691938736	0.0156756746945598	HAP1/MAP1B/NEFL/UCHL1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0047497	mitochondrion transport along microtubule	4/386	22/18670	0.000979588801455509	0.0179430691938736	0.0156756746945598	HAP1/MAP1B/NEFL/UCHL1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050879	multicellular organismal movement	6/386	56/18670	0.00101969524893966	0.0184757755375445	0.0161410650500719	GSTM2/CCDC78/ITPR1/KCNJ2/MAP1A/ASCL1	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050881	musculoskeletal movement	6/386	56/18670	0.00101969524893966	0.0184757755375445	0.0161410650500719	GSTM2/CCDC78/ITPR1/KCNJ2/MAP1A/ASCL1	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051928	positive regulation of calcium ion transport	9/386	123/18670	0.00104264118684674	0.0187899637543563	0.0164155505478643	GSTM2/GRIN1/HAP1/S100A1/CACNB2/WNK3/ANK2/CRH/FFAR1	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1901021	positive regulation of calcium ion transmembrane transporter activity	5/386	38/18670	0.00105384374240856	0.0188902899708742	0.0165031989382528	GSTM2/HAP1/S100A1/CACNB2/ANK2	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008344	adult locomotory behavior	7/386	77/18670	0.00106131117673382	0.0189229524702754	0.0165317340071304	PBX3/TMOD1/GRIN1/EFNB3/UCHL1/SEZ6L/GIP	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008277	regulation of G protein-coupled receptor signaling pathway	10/386	149/18670	0.0010875193384313	0.0192876445630779	0.016850341406382	RGS11/RGS5/TMOD2/GNG4/APLP1/RGS16/TUB/SYP/RGS4/CHGA	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021954	central nervous system neuron development	7/386	78/18670	0.0011456290117441	0.0200017326628295	0.017474193024743	SCN1B/MAP2/CHRNB2/GATA2/NPY/ARX/ASCL1	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031016	pancreas development	7/386	78/18670	0.0011456290117441	0.0200017326628295	0.017474193024743	NEUROG3/CCDC40/ONECUT1/PAX6/DLL1/PAX4/GIP	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034764	positive regulation of transmembrane transport	12/386	204/18670	0.00114568397114059	0.0200017326628295	0.017474193024743	AGT/GSTM2/KCNH2/HAP1/WNK2/S100A1/KCNJ11/CACNB2/WNK3/KCNJ2/ANK2/GIP	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099500	vesicle fusion to plasma membrane	4/386	23/18670	0.0011666384742511	0.0202620319465787	0.0177015993202431	STX2/STX1A/GRIK5/SNAP25	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021549	cerebellum development	8/386	102/18670	0.00125586837683314	0.0216993340162097	0.0189572752270743	FZD4/HAP1/KNDC1/SSTR1/SSTR3/DLL1/SEZ6L/CDK5R2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086016	AV node cell action potential	3/386	11/18670	0.00127882749570224	0.0217595419573295	0.0190098749294344	CACNA1G/CACNA1C/CACNB2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086027	AV node cell to bundle of His cell signaling	3/386	11/18670	0.00127882749570224	0.0217595419573295	0.0190098749294344	CACNA1G/CACNA1C/CACNB2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1905383	protein localization to presynapse	3/386	11/18670	0.00127882749570224	0.0217595419573295	0.0190098749294344	MAP1A/KIF5A/KIF5C	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0140029	exocytic process	7/386	80/18670	0.00132997409340029	0.0225155210155443	0.0196703239119596	STX2/STX1A/UNC13A/GRIK5/SNAP25/RAB3C/SV2A	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	4/386	24/18670	0.00137733894159992	0.0232002016695624	0.0202684841868869	GSTM2/CACNA1C/ANK2/SLC8A1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032414	positive regulation of ion transmembrane transporter activity	8/386	104/18670	0.00142353422270677	0.0238584335725655	0.0208435379345802	GSTM2/HAP1/WNK2/S100A1/KCNJ11/CACNB2/WNK3/ANK2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008217	regulation of blood pressure	11/386	182/18670	0.00146544461187286	0.0244386584029743	0.0213504420540995	AGT/DLL1/COL1A2/BRS3/CRH/NPY/NCALD/SUCNR1/FFAR3/CES1/CHGA	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1901381	positive regulation of potassium ion transmembrane transport	5/386	41/18670	0.00149571749429924	0.0248200249549061	0.0216836168272041	KCNH2/WNK2/WNK3/KCNJ2/ANK2	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021953	central nervous system neuron differentiation	11/386	183/18670	0.00153101986398703	0.0252505210217065	0.0220597128132105	KNDC1/SCN1B/CHD5/MAP2/PAX6/SFRP1/CHRNB2/GATA2/NPY/ARX/ASCL1	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0055117	regulation of cardiac muscle contraction	7/386	82/18670	0.00153672621969813	0.0252505210217065	0.0220597128132105	GSTM2/HCN4/CACNA1C/KCNJ2/ANK2/SLC8A1/CHGA	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051654	establishment of mitochondrion localization	4/386	25/18670	0.0016132062029449	0.0263778887427868	0.0230446195460473	HAP1/MAP1B/NEFL/UCHL1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016081	synaptic vesicle docking	3/386	12/18670	0.00167907754917387	0.0266742556627052	0.023303535753563	STX1A/UNC13A/SNAP25	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032252	secretory granule localization	3/386	12/18670	0.00167907754917387	0.0266742556627052	0.023303535753563	MAP2/KIF5A/KIF1A	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086067	AV node cell to bundle of His cell communication	3/386	12/18670	0.00167907754917387	0.0266742556627052	0.023303535753563	CACNA1G/CACNA1C/CACNB2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	3/386	12/18670	0.00167907754917387	0.0266742556627052	0.023303535753563	NPTXR/NPTX2/CNIH2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099640	axo-dendritic protein transport	3/386	12/18670	0.00167907754917387	0.0266742556627052	0.023303535753563	MAP1A/KIF5A/KIF5C	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1904862	inhibitory synapse assembly	3/386	12/18670	0.00167907754917387	0.0266742556627052	0.023303535753563	GABRG2/LHFPL4/GABRA1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060402	calcium ion transport into cytosol	10/386	158/18670	0.00169109648230737	0.0267384689089354	0.02335963462651	GSTM2/GRIN1/HAP1/ITPR1/FAM155B/CACNA1C/GRIN2C/ANK2/TRPA1/SLC8A1	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031667	response to nutrient levels	21/386	499/18670	0.00174781336964043	0.0275054949062663	0.0240297345902628	GDAP1/SPP1/GRIN1/MAP1B/KCNJ11/SCT/PRKCG/SSTR1/VGF/SSTR3/PCSK1N/SFRP1/NPY/CSH2/SLC8A1/GAST/CSH1/UCN3/ASCL1/GIP/SST	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019935	cyclic-nucleotide-mediated signaling	12/386	215/18670	0.00178948434775317	0.0280296800638721	0.0244876805482013	ADCY1/RAPGEF4/SCT/APLP1/ADCY2/CRH/RUNDC3A/PDE2A/GNG2/UCN3/GIP/CHGA	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019933	cAMP-mediated signaling	11/386	187/18670	0.00181780447363371	0.0283408399796288	0.0247595204193341	ADCY1/RAPGEF4/SCT/APLP1/ADCY2/CRH/PDE2A/GNG2/UCN3/GIP/CHGA	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048169	regulation of long-term neuronal synaptic plasticity	4/386	26/18670	0.00187574574522673	0.0291087950833333	0.0254304320819725	AGT/GRIN1/KIT/SYP	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006814	sodium ion transport	12/386	218/18670	0.00200912660433979	0.0310349879158846	0.0271132195647504	FXYD6/HCN4/ASIC1/WNK2/SCN1B/WNK3/ATP1A3/HECW2/NALCN/SLC8A1/ASIC5/SCN3A	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007019	microtubule depolymerization	5/386	44/18670	0.00206072146218547	0.0316859556937876	0.0276819271260259	MAP1B/STMN3/STMN2/MAP1A/NAV3	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019896	axonal transport of mitochondrion	3/386	13/18670	0.0021495183077028	0.0327114239562362	0.0285778110307277	HAP1/NEFL/UCHL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048505	regulation of timing of cell differentiation	3/386	13/18670	0.0021495183077028	0.0327114239562362	0.0285778110307277	PAX6/DLL1/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035902	response to immobilization stress	4/386	27/18670	0.00216644872263856	0.0327114239562362	0.0285778110307277	CRH/SLC8A1/TPH1/UCN3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051953	negative regulation of amine transport	4/386	27/18670	0.00216644872263856	0.0327114239562362	0.0285778110307277	CRH/RGS4/SYT4/CHGA	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0090278	negative regulation of peptide hormone secretion	5/386	45/18670	0.00227962132376625	0.0341144146414138	0.0298035113466943	KCNJ11/SFRP1/CRH/STXBP5L/CHGA	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032411	positive regulation of transporter activity	8/386	112/18670	0.00227972221947395	0.0341144146414138	0.0298035113466943	GSTM2/HAP1/WNK2/S100A1/KCNJ11/CACNB2/WNK3/ANK2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030048	actin filament-based movement	9/386	138/18670	0.00231950218372545	0.034555428088212	0.0301887956730957	TMOD1/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SGCD	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0095500	acetylcholine receptor signaling pathway	4/386	28/18670	0.00248678841873533	0.036721210482823	0.0320808967350878	CHRM4/CHRNB2/CHRNA3/LY6H	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903831	signal transduction involved in cellular response to ammonium ion	4/386	28/18670	0.00248678841873533	0.036721210482823	0.0320808967350878	CHRM4/CHRNB2/CHRNA3/LY6H	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051646	mitochondrion localization	5/386	46/18670	0.00251496250348218	0.0369743610161064	0.0323020576393695	HAP1/MAP1B/ATCAY/NEFL/UCHL1	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0040034	regulation of development, heterochronic	3/386	14/18670	0.00269408041443167	0.0390933227237012	0.0341532545588923	PAX6/DLL1/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097154	GABAergic neuron differentiation	3/386	14/18670	0.00269408041443167	0.0390933227237012	0.0341532545588923	GATA2/ARX/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099188	postsynaptic cytoskeleton organization	3/386	14/18670	0.00269408041443167	0.0390933227237012	0.0341532545588923	NEFL/INA/FRMPD4	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0001578	microtubule bundle formation	7/386	91/18670	0.00279424049915995	0.0403123021552462	0.0352181963936362	MAP1B/TTLL6/LRRC49/CCDC40/TEKT2/MAP2/DCX	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007271	synaptic transmission, cholinergic	4/386	29/18670	0.00283821697751734	0.0403123021552462	0.0352181963936362	CHRNA5/CHRNB2/RIC3/CHRNA3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	4/386	29/18670	0.00283821697751734	0.0403123021552462	0.0352181963936362	GSTM2/CACNA1C/ANK2/SLC8A1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031114	regulation of microtubule depolymerization	4/386	29/18670	0.00283821697751734	0.0403123021552462	0.0352181963936362	MAP1B/STMN2/MAP1A/NAV3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0055075	potassium ion homeostasis	4/386	29/18670	0.00283821697751734	0.0403123021552462	0.0352181963936362	KCNH2/KCNJ2/ATP1A3/SLC12A5	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0042692	muscle cell differentiation	17/386	385/18670	0.00286676861222947	0.0405460269544017	0.0354223863167772	TMOD1/CAMK1/AGT/SPEG/CACNA2D2/TMOD2/ADAM12/CACNA1H/KIT/BOC/UCHL1/ANK2/DLL1/PGM5/SLC8A1/RGS4/SGCD	17
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006937	regulation of muscle contraction	10/386	171/18670	0.00301533509804178	0.0422903901616572	0.0369463212629476	GSTM2/HCN4/CACNA1C/KCNJ2/KIT/CHRNA3/ANK2/SLC8A1/KCNB2/CHGA	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060401	cytosolic calcium ion transport	10/386	171/18670	0.00301533509804178	0.0422903901616572	0.0369463212629476	GSTM2/GRIN1/HAP1/ITPR1/FAM155B/CACNA1C/GRIN2C/ANK2/TRPA1/SLC8A1	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048265	response to pain	4/386	30/18670	0.00322216239062496	0.0444598824131001	0.0388416633818755	PRKCG/CRH/TRPA1/RET	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1905144	response to acetylcholine	4/386	30/18670	0.00322216239062496	0.0444598824131001	0.0388416633818755	CHRM4/CHRNB2/CHRNA3/LY6H	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1905145	cellular response to acetylcholine	4/386	30/18670	0.00322216239062496	0.0444598824131001	0.0388416633818755	CHRM4/CHRNB2/CHRNA3/LY6H	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:2001259	positive regulation of cation channel activity	6/386	70/18670	0.00323465826013474	0.0444598824131001	0.0388416633818755	GSTM2/HAP1/S100A1/KCNJ11/CACNB2/ANK2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006865	amino acid transport	9/386	145/18670	0.00323633988925908	0.0444598824131001	0.0388416633818755	AGT/STX1A/SLC7A14/SNAP25/SLC16A12/SLC6A17/SV2A/RGS4/SYT4	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0033604	negative regulation of catecholamine secretion	3/386	15/18670	0.00331635996376165	0.0451451988430643	0.0394403790922638	CRH/SYT4/CHGA	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048172	regulation of short-term neuronal synaptic plasticity	3/386	15/18670	0.00331635996376165	0.0451451988430643	0.0394403790922638	UNC13A/SYP/SYT4	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0003254	regulation of membrane depolarization	5/386	49/18670	0.00332663010567926	0.0451451988430643	0.0394403790922638	HCN4/MLLT11/CACNA1G/SCN1B/FHL1	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097305	response to alcohol	12/386	233/18670	0.00346361426894408	0.0468146573770183	0.0408988747716571	ADH6/GRIN1/ADCY1/SFRP1/NEFL/UNC79/CHRNB2/ADCY2/CRH/RGS4/GNG2/UCN3	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0002675	positive regulation of acute inflammatory response	4/386	31/18670	0.00364002572828108	0.0488054649647927	0.0426381118992757	C2CD4B/C2CD4A/FFAR2/FFAR3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0090075	relaxation of muscle	4/386	31/18670	0.00364002572828108	0.0488054649647927	0.0426381118992757	GSTM2/KCNJ2/SLC8A1/CHGA	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051668	localization within membrane	9/386	148/18670	0.00370738962042513	0.0495106374807372	0.0432541745607998	GRASP/CALY/GRIK5/SNAP25/LHFPL4/REEP2/KIF5A/KIF5C/CNIH2	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032024	positive regulation of insulin secretion	6/386	72/18670	0.00372422281501284	0.0495380749044566	0.0432781448260891	SLC30A8/CRH/FFAR1/GCK/UCN3/GIP	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0090277	positive regulation of peptide hormone secretion	7/386	96/18670	0.0037703076795349	0.0499528511533636	0.0436405074452511	SCT/SLC30A8/CRH/FFAR1/GCK/UCN3/GIP	7
