	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_REGULATION_OF_GTPASE_ACTIVITY				ARHGAP24 NTRK2 PTPRN2 RAP1GAP2 RGS16 RGS5 RGS9 SGSM1														ARHGAP33 EPHA4 NTRK2 PTPRN2 RGS11 RGS16 RGS4 RGS5 RGS9 SFRP1 SGSM1 STXBP5L	ARHGAP24 EPHA4 NTRK2 PTPRN2 RAP1GAP2 SGSM1										ARHGAP24 DOCK8 NTRK2 PLXNC1 RAP1GAP2 SGSM1 STXBP5L					ARHGAP24 DOCK8 EPHA4 PTPRN2 RAP1GAP2 RGS11 RGS16 RGS4 RGS5 RGS9 SFRP1 STXBP5L							ARHGAP24 EPHA4 NTRK2 RAP1GAP2 SGSM1							ARHGAP33 EPHA4 NTRK2 RAP1GAP2 RGS16 RGS4 SFRP1 SGSM1 STXBP5L								ARHGAP24 EPHA4 NTRK2 PTPRN2 RAP1GAP2 RGS11 RGS5 RGS9 SGSM1 STMN3 STXBP5L								ARHGAP24 ARHGAP33 EPHA4 RGS16 RGS4 STMN3			ARHGAP24 DOCK8 PTPRN2 RGS9 SGSM1	ARHGAP33 DOCK8 RAP1GAP2 RGS9 SFRP1 SGSM1 STMN3 STXBP5L				
GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY			APLP1 GNG4 RGS11 RGS16 RGS4 RGS9 TMOD2	APLP1 RGS16 RGS5 RGS9										APLP1 KCTD16 RGS11 RGS5 RGS9 SYP TMOD2		APLP1 GNG4 RGS16 RGS4 RGS5 SYP TMOD2 TUB	APLP1 GNG4 KCTD16 RGS11 RGS16 RGS4 RGS9 SYP TMOD2 TUB	KCTD16 RGS11 RGS16 RGS4 RGS5 RGS9 SYP TMOD2					KCTD16 SYP TUB										APLP1 KCTD16 RGS11 RGS4 RGS5 SYP	KCTD16 RGS11 RGS16 RGS4 RGS5 RGS9 SYP	APLP1 CHGA GNG4 KCTD16 RGS16 RGS5 TMOD2 TUB	CHGA GNG4 KCTD16 RGS16 SYP TMOD2 TUB								APLP1 GNG4 KCTD16 RGS11 RGS16 RGS9 SYP TUB		APLP1 GNG4 SYP		GNG4 RGS16 RGS4 SYP					APLP1 GNG4 RGS5 RGS9 TUB			APLP1 CHGA KCTD16 RGS11 RGS5 RGS9 TMOD2		APLP1 CHGA GNG4 KCTD16 RGS4 RGS5 RGS9 SYP TMOD2 TUB				APLP1 CHGA GNG4 RGS16 RGS5 RGS9 SYP		RGS16 RGS4						APLP1 GNG4 RGS11 RGS9 SYP TMOD2		
GO_REGULATION_OF_HEART_GROWTH																																								BASP1 PROX1 RGS4 TP73							BASP1 PROX1 RGS4 TP73	BASP1 RGS4 TP73																RGS4 TP73								
GO_REGULATION_OF_HEART_RATE		CACNA1G KCNJ2 SPTBN4	CACNA1C CACNA2D1 KCNE4 KCNJ2 KCNJ3 RGS4 SLC8A1	CACNA1G HCN4 KCNJ2 SCN1B	ANK2 CACNA1G KCNH2 KCNJ2 SCN1B SPTBN4									CACNA1C CACNB2 SPTBN4	AGT KCNH2 SCN3B SPTBN4	ANK2 CACNA1G CACNA2D1 HCN4 KCNH2 KCNH6 KCNJ2 KCNJ3 RGS4 SCN1B SCN3B SLC8A1 SPTBN4	AGT ANK2 CACNA1C CACNA2D1 CACNB2 HCN4 KCNE4 KCNH2 KCNH6 KCNJ2 KCNJ3 RGS4 SCN1B SCN3B SLC8A1 SPTBN4	CACNA1G HCN4 KCNE4 KCNJ2 RGS4 SCN1B	ANK2 CACNA1C KCNE4		AGT ANK2 CACNA1C CACNA1G KCNE4 KCNH6 SCN3B SPTBN4 TAC1								ANK2 CACNA1C HCN4 KCNH6 KCNJ3		AGT CACNA1C KCNJ3 RGS4 SPTBN4		AGT ANK2 CACNA1C CACNA1G KCNE4 KCNJ2 KCNJ3 RGS4 SPTBN4 TAC1	ANK2 CACNA1G CACNA2D1 HCN4 KCNE4 KCNJ3 RGS4	ANK2 CACNA1C CACNA1G CACNA2D1 KCNE4 KCNH6 KCNJ2 KCNJ3 SLC8A1	AGT ANK2 CACNA1C CACNA1G HCN4 KCNE4 KCNH2 KCNH6 KCNJ2 KCNJ3 SCN3B SLC8A1		AGT CACNA1G KCNE4 KCNH2 KCNJ2	CACNA1G CACNA2D1 KCNJ2 SCN3B SLC8A1	CACNA1C CACNA2D1 KCNE4 KCNH2 KCNJ3 RGS4 SCN3B SLC8A1 SPTBN4		ANK2 KCNH2 SCN1B		AGT ANK2 CACNA1G CACNA2D1 KCNH6 KCNJ2 SCN1B SCN3B SPTBN4	AGT ANK2 CACNA1C CACNA2D1 CACNB2 KCNE4 SLC8A1 SPTBN4	CACNA1G CACNA2D1 HCN4 KCNH6	CACNA1G CACNA2D1 HCN4 KCNJ2 KCNJ3 RGS4 SCN1B SCN3B SPTBN4	ANK2 CACNA1G KCNE4 KCNJ2 RGS4 SLC8A1 SPTBN4	CACNA1C SLC8A1	CACNA2D1 KCNJ3			ANK2 CACNB2 HCN4 KCNH2 KCNH6 SLC8A1 SPTBN4		CACNB2 TAC1	ANK2 CACNA1G CACNA2D1 KCNE4 SLC8A1 SPTBN4 TAC1	ANK2 CACNA1C CACNA1G HCN4 KCNE4 KCNH6 KCNJ2 SCN1B SCN3B	AGT ANK2 CACNA1C CACNA1G CACNA2D1 HCN4 KCNE4 KCNH2 KCNH6 KCNJ3 RGS4 SCN1B SLC8A1 SPTBN4 TAC1	AGT CACNA1C HCN4 KCNE4 KCNJ2 KCNJ3 SCN3B SLC8A1			AGT ANK2 CACNA1C CACNA1G CACNA2D1 KCNH2 KCNJ2 SCN3B		KCNH2 RGS4 SCN1B TAC1		AGT CACNB2	CACNA1C CACNB2 SLC8A1	CACNA1G KCNH6 KCNJ2 SCN1B SPTBN4		AGT HCN4 KCNH2 KCNJ2 SCN1B SCN3B		CACNA1C KCNH2
GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION		CACNA1G KCNJ2	CACNA1C CACNA2D1 KCNE4 KCNJ2 KCNJ3	CACNA1G HCN4 KCNJ2 SCN1B	ANK2 CACNA1G KCNH2 KCNJ2 SCN1B									CACNA1C CACNB2	KCNH2 SCN3B	ANK2 CACNA1G CACNA2D1 HCN4 KCNH2 KCNH6 KCNJ2 KCNJ3 SCN1B SCN3B	ANK2 CACNA1C CACNA2D1 CACNB2 HCN4 KCNE4 KCNH2 KCNH6 KCNJ2 KCNJ3 SCN1B SCN3B	CACNA1G HCN4 KCNE4 KCNJ2 SCN1B	ANK2 CACNA1C KCNE4		ANK2 CACNA1C CACNA1G KCNE4 KCNH6 SCN3B								ANK2 CACNA1C HCN4 KCNH6 KCNJ3		CACNA1C KCNJ3		ANK2 CACNA1C CACNA1G KCNE4 KCNJ2 KCNJ3	ANK2 CACNA1G CACNA2D1 HCN4 KCNE4 KCNJ3	ANK2 CACNA1C CACNA1G CACNA2D1 KCNE4 KCNH6 KCNJ2 KCNJ3	ANK2 CACNA1C CACNA1G HCN4 KCNE4 KCNH2 KCNH6 KCNJ2 KCNJ3 SCN3B		CACNA1G KCNE4 KCNH2 KCNJ2	CACNA1G CACNA2D1 KCNJ2 SCN3B	CACNA1C CACNA2D1 KCNE4 KCNH2 KCNJ3 SCN3B		ANK2 KCNH2 SCN1B		ANK2 CACNA1G CACNA2D1 KCNH6 KCNJ2 SCN1B SCN3B	ANK2 CACNA1C CACNA2D1 CACNB2 KCNE4	CACNA1G CACNA2D1 HCN4 KCNH6	CACNA1G CACNA2D1 HCN4 KCNJ2 KCNJ3 SCN1B SCN3B	ANK2 CACNA1G KCNE4 KCNJ2		CACNA2D1 KCNJ3	ANK2 CACNA2D1		ANK2 CACNB2 HCN4 KCNH2 KCNH6			ANK2 CACNA1G CACNA2D1 KCNE4	ANK2 CACNA1C CACNA1G HCN4 KCNE4 KCNH6 KCNJ2 SCN1B SCN3B	ANK2 CACNA1C CACNA1G CACNA2D1 HCN4 KCNE4 KCNH2 KCNH6 KCNJ3 SCN1B	CACNA1C HCN4 KCNE4 KCNJ2 KCNJ3 SCN3B			ANK2 CACNA1C CACNA1G CACNA2D1 KCNH2 KCNJ2 SCN3B		KCNH2 SCN1B			CACNA1C CACNB2	CACNA1G KCNH6 KCNJ2 SCN1B		HCN4 KCNH2 KCNJ2 SCN1B SCN3B		CACNA1C KCNH2
GO_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY			CACNA2D1 FGF14													CACNA2D1 FGF14	CACNA2D1 CACNB2 FGF14																							CACNA2D1 FGF14					CACNA2D1 CACNB2	CACNA2D1 FGF14	CACNA2D1 FGF14			CACNA2D1 FGF14			CACNB2 FGF14					CACNA2D1 FGF14														
GO_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS																																	DKK3 FFAR3			DKK3 FFAR3																						DKK3 FFAR3														
GO_REGULATION_OF_HORMONE_LEVELS	CARTPT CES1 CHST9 FFAR1 GPR119 PCSK1N TAC1	BAIAP3 BRSK2 CACNA1H DHRS2 ITPR1 PTPRN2 VGF	ABCC8 ADH6 BAIAP3 BRSK2 CACNA1C CACNA2D2 CHST8 CPLX1 CYP27C1 FZD4 GPR119 ISL1 PCSK1 PCSK1N PCSK2 PTPRN SCT SFRP1 SLC30A8 SNAP25 SPP1 STX1A STXBP5L UCN3	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA1A CHST8 FFAR2 FZD4 GCK KCNJ11 PCSK2 PTPRN2	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA2D2 CHST8 CRH FFAR2 FZD4 GCK KCNJ11 PCSK2 PTPRN PTPRN2 SCT			CES1 FFAR1 FFAR3 TAC1						BAIAP3 BRSK2 CACNA1C CACNA2D2 CARTPT CHST8 CHST9 CRH DHRS2 FZD4 ITPR1 KCNJ11 RAPGEF4 RBP1 RFX6 SCT SNAP25	ABCC8 AGT CACNA1A CACNA2D2 CES1 CHST9 DHRS2 GHRL GPR119 SCT	ABCC8 ADH6 BAIAP3 CACNA1A CACNA1E CACNA2D2 CHST8 DKK3 FFAR2 FZD4 GCK GHRL GIP ISL1 PCSK1 PCSK2 PTPRN RFX6 SCG5 SCT SFRP1 SLC30A8 SPP1 STXBP5L TTR UCN3 VGF	ABCC8 ADCY5 AGT BAIAP3 BRSK2 CACNA1A CACNA1C CACNA1E CACNA2D2 CHST8 CPE CRH CYP27C1 DKK3 FFAR2 GCK GHRL GIP ISL1 ITPR1 PCSK1 PCSK2 PTPRN RAPGEF4 RBP1 RFX6 SCG5 SCT SFRP1 SLC30A8 SNAP25 SPP1 STX1A STXBP5L UCN3 VGF	ADCY5 ADH6 BAIAP3 BRSK2 CACNA1A CACNA1E CACNA1H CACNA2D2 CPE CRH CYP27C1 DHRS2 FFAR2 FZD4 GHRL PCSK2 PTPRN2 SCG5 SCT SFRP1 SNAP25 STX1A STXBP5L UCN3	ADCY5 ADH6 CACNA1C CACNA1E CACNA2D2 CYP27C1 DHRS2 FFAR2 GHRL GIP PTPRN2	ADCY5 ADH6 BAIAP3 CPLX1 CYP27C1 GCK GIP ITPR1 STX1A STXBP5L TTR	ABCC8 ADCY5 AGT CACNA1A CACNA1C CACNA1E CES1 CPE DHRS2 FFAR1 FFAR2 FFAR3 FZD4 GCK GHRL ISL1 ITPR1 PCSK1 PCSK1N PTPRN RBP1 SCG5 SNAP25 STX1A STXBP5L TAC1 TTR UCN3 VGF			BRSK2 CARTPT CHST9 CPLX1 ITPR1			BRSK2 CHGA DHRS2 PTPRN2 STX1A STXBP5L	CES1 CYP27C1 FFAR1 ITPR1 SNAP25 TAC1	ADCY5 CACNA1C CACNA1E CPE CPLX1 CYP27C1 FFAR2 RAPGEF4 SCG5 SNAP25 STXBP5L TTR	BAIAP3 CES1 CPLX1 FFAR1 FFAR3	ADH6 AGT BAIAP3 CACNA1C CACNA1E CYP27C1 GPR119 ITPR1 PCSK1 PCSK1N PTPRN SNAP25 TTR	CARTPT CES1 CHST9 GPR119 PCSK1N TAC1	ABCC8 ADCY5 AGT CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT CES1 CHST9 CPE CPLX1 DHRS2 DKK3 FFAR1 FFAR2 FFAR3 GCK GIP GPR119 ISL1 PCSK1 PCSK1N PCSK2 PTPRN2 RAPGEF4 SCG5 SFRP1 SLC30A8 SNAP25 STX1A STXBP5L TAC1 TTR UCN3	ABCC8 ADH6 BAIAP3 BRSK2 CACNA1A CPLX1 CYP27C1 DKK3 GIP ISL1 ITPR1 PCSK2 PTPRN2 RAPGEF4 SFRP1 SLC30A8 SNAP25 STX1A STXBP5L TTR UCN3	ADCY5 ADH6 BAIAP3 BRSK2 CACNA1C CACNA1E CACNA1H CACNA2D2 CHGA CHST9 CPLX1 CRH DHRS2 DKK3 FFAR2 FZD4 GCK GIP ITPR1 KCNJ11 PCSK1 PTPRN RAPGEF4 RBP1 SCG5 SCT SFRP1 SLC30A8 SNAP25 STXBP5L TTR VGF	ADH6 AGT BAIAP3 CACNA1A CACNA1C CACNA1E CACNA1H CACNA2D2 CARTPT CES1 CHGA CHST9 CPE CPLX1 CRH CYP27C1 DHRS2 DKK3 FFAR3 FZD4 GCK KCNJ11 PCSK1N PTPRN RAPGEF4 RBP1 RFX6 SCT SFRP1 SLC30A8 SNAP25 STX1A TTR VGF		ABCC8 AGT CACNA1E CACNA1H CHGA CPLX1 CRH DKK3 FZD4 GCK KCNJ11 NEUROD1 PCSK1 RAPGEF4 VGF	ADCY5 CRH DHRS2 FZD4 PCSK2 TTR	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA1A CACNA1C CHST8 CPLX1 CYP27C1 DHRS2 DKK3 GHRL ISL1 NEUROD1 PCSK1 PCSK2 PTPRN RBP1 RFX6 SCT SNAP25 STX1A		CACNA1H CACNA2D2 CRH FFAR2 FZD4 KCNJ11 PTPRN2 RFX6 SCT VGF		ADCY5 AGT BRSK2 CACNA1E CACNA1H CACNA2D2 CHST8 CPLX1 CRH CYP27C1 DKK3 FZD4 GIP ITPR1 RAPGEF4 RBP1 SCT SLC30A8 SNAP25 SPP1 STX1A TTR VGF	ADCY5 ADH6 AGT CACNA1A CACNA1C CACNA2D2 CARTPT CPE DHRS2 FFAR2 ITPR1 PTPRN2 RAPGEF4 SNAP25 TTR	ADCY5 ADH6 BAIAP3 BRSK2 CACNA1E CACNA1H CACNA2D2 DHRS2 GIP ITPR1 KCNJ11 PTPRN PTPRN2 RAPGEF4 SNAP25 UCN3 VGF	ADCY5 BRSK2 CACNA1H CACNA2D2 CPE CPLX1 CRH DHRS2 FZD4 GIP KCNJ11 PCSK1 PCSK1N PCSK2 PTPRN PTPRN2 RAPGEF4 RFX6 SCT SNAP25 SPP1 STXBP5L VGF	ADCY5 ADH6 BAIAP3 BRSK2 CACNA1A CACNA1E CPE CPLX1 FFAR1 FFAR3 FZD4 ISL1 RBP1 SCG5 SFRP1 SNAP25 STXBP5L			ADH6 CACNA2D2 CPE CPLX1 DKK3 ITPR1 TTR		BAIAP3 BRSK2 CACNA1A CACNA1E CACNA1H CHST8 DHRS2 DKK3 FFAR2 GCK GHRL KCNJ11 NEUROD1 PCSK1 PTPRN PTPRN2 RAPGEF4 RBP1 SCG5 SFRP1 SNAP25 STXBP5L TTR VGF		CARTPT CES1 CHGA CHST9 FFAR1 FFAR3 GPR119 PCSK1N TAC1	ADCY5 BRSK2 CACNA1A CACNA1E CACNA2D2 CARTPT CES1 CHGA CHST8 CHST9 CPE CPLX1 CYP27C1 DHRS2 FFAR1 FFAR3 GCK ITPR1 PCSK1N PTPRN2 RAPGEF4 SCG5 SCT SPP1 STX1A STXBP5L TAC1	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA1C CACNA1E CACNA2D2 CHST8 CPE CPLX1 FZD4 ITPR1 KCNJ11 PCSK1 PTPRN PTPRN2 RFX6 SCG5 SCT UCN3 VGF	ABCC8 ADH6 AGT BAIAP3 BRSK2 CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT CES1 CHGA CPE CYP27C1 DHRS2 DKK3 FFAR1 FFAR2 FFAR3 FZD4 GIP ISL1 ITPR1 PCSK1 PCSK1N PCSK2 PTPRN2 RAPGEF4 RBP1 SCG5 SNAP25 SPP1 STX1A STXBP5L TAC1 TTR UCN3 VGF	ADH6 AGT CACNA1A CACNA1C CACNA1E CACNA2D2 CPE CPLX1 CRH CYP27C1 FFAR2 FZD4 GCK ISL1 PCSK1 RAPGEF4 RFX6 SCG5 SCT SLC30A8 SPP1 STXBP5L UCN3 VGF	CARTPT CES1 CHST9 FFAR3 ISL1 STXBP5L TAC1		ADCY5 AGT BAIAP3 CACNA1C CACNA2D2 CARTPT CHGA CHST8 CPE CPLX1 CRH FZD4 GCK GHRL GIP ISL1 ITPR1 NEUROD1 PCSK1 PCSK2 PTPRN PTPRN2 RBP1 RFX6 SCG5 SCT STX1A STXBP5L TTR VGF		ADCY5 CES1 CHST8 CRH FZD4 SCT SPP1 TAC1 VGF		AGT CES1 CHST9 FFAR3 GPR119 ITPR1 PCSK1N SPP1	CACNA1C CPE CPLX1 FFAR2 GCK PCSK1N PTPRN2 RAPGEF4 SCG5 TTR	BAIAP3 CACNA2D2 CHST8 CPE CRH KCNJ11 PTPRN SFRP1 STXBP5L		ABCC8 ADCY5 AGT CRH CYP27C1 DKK3 FZD4 ITPR1 KCNJ11 PTPRN PTPRN2 RAPGEF4 RFX6 SFRP1 STXBP5L UCN3 VGF		
GO_REGULATION_OF_HORMONE_METABOLIC_PROCESS																																	DKK3 FFAR3																																							
GO_REGULATION_OF_HORMONE_SECRETION	CARTPT FFAR1 TAC1		ABCC8 BAIAP3 BRSK2 CACNA1C CACNA2D2 ISL1 SCT SFRP1 SLC30A8 SNAP25 SPP1 STX1A STXBP5L UCN3	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA1A FFAR2 GCK KCNJ11	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA2D2 CRH FFAR2 GCK KCNJ11 SCT			FFAR1 FFAR3 TAC1						BAIAP3 BRSK2 CACNA1C CACNA2D2 CARTPT CRH ITPR1 KCNJ11 RAPGEF4 RFX6 SCT SNAP25	ABCC8 AGT CACNA1A CACNA2D2 GHRL SCT	ABCC8 BAIAP3 CACNA1A CACNA1E CACNA2D2 FFAR2 GCK GHRL GIP ISL1 RFX6 SCG5 SCT SFRP1 SLC30A8 SPP1 STXBP5L UCN3	ABCC8 ADCY5 AGT BAIAP3 BRSK2 CACNA1A CACNA1C CACNA1E CACNA2D2 CRH FFAR2 GCK GHRL GIP ISL1 ITPR1 RAPGEF4 RFX6 SCG5 SCT SFRP1 SLC30A8 SNAP25 SPP1 STX1A STXBP5L UCN3	ADCY5 BAIAP3 BRSK2 CACNA1A CACNA1E CACNA2D2 CRH FFAR2 GHRL SCG5 SCT SFRP1 SNAP25 STX1A STXBP5L UCN3	ADCY5 CACNA1C CACNA1E CACNA2D2 FFAR2 GHRL GIP	ADCY5 BAIAP3 GCK GIP ITPR1 STX1A STXBP5L	ABCC8 ADCY5 AGT CACNA1A CACNA1C CACNA1E FFAR1 FFAR2 FFAR3 GCK GHRL ISL1 ITPR1 SCG5 SNAP25 STX1A STXBP5L TAC1 UCN3			BRSK2 CARTPT ITPR1			BRSK2 CHGA STX1A STXBP5L	FFAR1 ITPR1 SNAP25 TAC1	ADCY5 CACNA1C CACNA1E FFAR2 RAPGEF4 SCG5 SNAP25 STXBP5L	BAIAP3 FFAR1 FFAR3	AGT BAIAP3 CACNA1C CACNA1E ITPR1 SNAP25	CARTPT TAC1	ABCC8 ADCY5 AGT CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT FFAR1 FFAR2 FFAR3 GCK GIP ISL1 RAPGEF4 SCG5 SFRP1 SLC30A8 SNAP25 STX1A STXBP5L TAC1 UCN3	ABCC8 BAIAP3 BRSK2 CACNA1A GIP ISL1 ITPR1 RAPGEF4 SFRP1 SLC30A8 SNAP25 STX1A STXBP5L UCN3	ADCY5 BAIAP3 BRSK2 CACNA1C CACNA1E CACNA2D2 CHGA CRH FFAR2 GCK GIP ITPR1 KCNJ11 RAPGEF4 SCG5 SCT SFRP1 SLC30A8 SNAP25 STXBP5L	AGT BAIAP3 CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT CHGA CRH FFAR3 GCK KCNJ11 RAPGEF4 RFX6 SCT SFRP1 SLC30A8 SNAP25 STX1A		ABCC8 AGT CACNA1E CHGA CRH GCK KCNJ11 NEUROD1 RAPGEF4		ABCC8 ADCY5 BAIAP3 BRSK2 CACNA1A CACNA1C GHRL ISL1 NEUROD1 RFX6 SCT SNAP25 STX1A		CACNA2D2 CRH FFAR2 KCNJ11 RFX6 SCT		ADCY5 AGT BRSK2 CACNA1E CACNA2D2 CRH GIP ITPR1 RAPGEF4 SCT SLC30A8 SNAP25 SPP1 STX1A	ADCY5 AGT CACNA1A CACNA1C CACNA2D2 CARTPT FFAR2 ITPR1 RAPGEF4 SNAP25	ADCY5 BAIAP3 BRSK2 CACNA1E CACNA2D2 GIP ITPR1 KCNJ11 RAPGEF4 SNAP25 UCN3	ADCY5 BRSK2 CACNA2D2 CRH GIP KCNJ11 RAPGEF4 RFX6 SCT SNAP25 SPP1 STXBP5L	ADCY5 BAIAP3 BRSK2 CACNA1A CACNA1E FFAR1 FFAR3 ISL1 SCG5 SFRP1 SNAP25 STXBP5L					BAIAP3 BRSK2 CACNA1A CACNA1E FFAR2 GCK GHRL KCNJ11 NEUROD1 RAPGEF4 SCG5 SFRP1 SNAP25 STXBP5L		CARTPT CHGA FFAR1 FFAR3 TAC1	ADCY5 BRSK2 CACNA1A CACNA1E CACNA2D2 CARTPT CHGA FFAR1 FFAR3 GCK ITPR1 RAPGEF4 SCG5 SCT SPP1 STX1A STXBP5L TAC1	ABCC8 ADCY5 BAIAP3 BRSK2 CACNA1C CACNA1E CACNA2D2 ITPR1 KCNJ11 RFX6 SCG5 SCT UCN3	ABCC8 AGT BAIAP3 BRSK2 CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT CHGA FFAR1 FFAR2 FFAR3 GIP ISL1 ITPR1 RAPGEF4 SCG5 SNAP25 SPP1 STX1A STXBP5L TAC1 UCN3	AGT CACNA1A CACNA1C CACNA1E CACNA2D2 CRH FFAR2 GCK ISL1 RAPGEF4 RFX6 SCG5 SCT SLC30A8 SPP1 STXBP5L UCN3	CARTPT FFAR3 ISL1 STXBP5L TAC1		ADCY5 AGT BAIAP3 CACNA1C CACNA2D2 CARTPT CHGA CRH GCK GHRL GIP ISL1 ITPR1 NEUROD1 RFX6 SCG5 SCT STX1A STXBP5L		ADCY5 CRH SCT SPP1 TAC1		AGT FFAR3 ITPR1 SPP1	CACNA1C FFAR2 GCK RAPGEF4 SCG5	BAIAP3 CACNA2D2 CRH KCNJ11 SFRP1 STXBP5L		ABCC8 ADCY5 AGT CRH ITPR1 KCNJ11 RAPGEF4 RFX6 SFRP1 STXBP5L UCN3		CACNA1C CACNA2D2
GO_REGULATION_OF_HYDROLASE_ACTIVITY						ADORA2A ELFN1 KIT																							ADORA2A ARHGAP24 CSRNP3 DOCK8 LIPC MAP2 NTRK2 PLXNC1 RAP1GAP2 SGSM1 SLC7A14 SPOCK3 ST18 STXBP5L												ARHGAP24 EPHA4 MAP2 NTRK2 RAP1GAP2 SERPINA10 SGSM1 SLC7A14 SPINK4 ST18											ADORA2A KIT NAIP												ARHGAP24 ARHGAP33 AVPR1B EPHA4 NAIP RGS16 RGS4 STMN3			ARHGAP24 CSRNP3 DOCK8 LIPC MAP2 NAIP PCSK1N PTPRN2 RGS9 SGSM1 SPOCK3					
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS								CLEC4G FFAR3 GATA2																																																																
GO_REGULATION_OF_IMMUNE_RESPONSE																																CLEC4G GATA2 HLA-DQA2 KIT PAK3																												CLEC4G FFAR3 HLA-DQA2 KIT												
GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS																																CARTPT CLEC4G CXCL12 GATA2 HLA-DQA2 KIT PAK3 TAC1																												CARTPT CLEC4G FFAR3 HLA-DQA2 KIT TAC1												
GO_REGULATION_OF_INFLAMMATORY_RESPONSE																					ADORA2A AGT C2CD4A FFAR2 FFAR3 GHRL ISL1 PDE2A SCGB1A1 SIRPA TAC1		ADORA2A AGT C2CD4B SLC7A2																																				ADORA2A AGT C2CD4B CD200 FFAR2 ISL1 PDE2A SIRPA SLC7A2	FFAR3 ISL1 TAC1												
