	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	0.08180756988126325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09764677240294506	1	1	1	0.03867999175709258	1	1	1	1	0.034957226929916874	1	1	1	1	1	1	1	1	1	1	1	0.00697444747701248	1	1	1
REACTOME_FATTY_ACID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07587997002112445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04641979541829022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017265825173135574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09766489873156914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04417098953535192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	0.04495296851226749	1	1	1	1	0.020818849226831415	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06536238861629573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07037429604595302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019123616723938586	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03316195550163492	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02233402786016503	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05009245752098335	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0064584919487098436	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02233402786016503	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FLT3_SIGNALING	1	0.0976998422899944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0909634777654984	1	1	1	1	1	1	1	1	1	1	0.04015886678596947	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	1	0.010476106058204815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07988824030904185	1	1	1	1	1	1	1	0.005959748131508236	0.0048347287034934405	1	1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.018646877894939684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07166978957039305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0644011003058933	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07460542296169126	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05009245752098335	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	1	1	1	1	1	1	1	0.033234697098491583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007196008847028645	1	1	1	1	1	1	1	1	1	1	0.007002485795802094	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRUCTOSE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021089094255866137	1	1	1	1	1	0.0013316503780772537	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	1	0.009800032850146634	1	1	1	1	0.04350157021923462	1	0.010214581064862172	1	1	1	1	1	1	1	1	1	0.06072662697418352	1	1	1	0.002734480816797724	1	1	1	1	1	0.015270904449758649	1	1	1	1	1	1	0.04583130251814782	1	0.007442215106757466	1	1	1	0.07145599522432067	1	1	1	0.01577436486684236	1	1	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	1	0.018503997645446857	1	1	1	1	0.0011766383572424655	0.020843177380728384	0.019270558040291208	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005259975637180614	1	1	1	1	1	0.02854605067947824	1	1	1	1	1	1	0.08243228258535273	1	0.004538260135033112	1	1	1	0.02344942955642304	1	1	1	0.029462633181995046	1	1	1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1	0.005663151206496964	1	1	1	1	1	1	1	1	1	1	1	1	0.001071702422887455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045615548791444915	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_ASSEMBLY	1	0.021638266903299508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00616714658229045	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025349081894495806	1	1	1	1	1	1	0.012456836551368644	0.010141592017832934	1	1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1	0.037340568131169816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01090422178086825	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04355119072732738	1	1	1	1	1	1	0.021771765933334186	0.017793511492652847	1	1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008458035742977765	1	1	1	1
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00039299801651204724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014601437806778916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	1	1	1	1	1	1	1	1	1	1	0.0061089976963893955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009182959090854426	1	1	1	1	1	1	1	1	0.02145175980342151	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	1	1	1	1	1	1	0.06922539673916295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02145175980342151	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.008965566304630967	1	1	1	1	1	1	1	1	1	1	1	1	0.0017158669942769489	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06944100343497961	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUTATHIONE_CONJUGATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023910642807395188	0.020007822581754264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05218777164397137	1	1	1	1	1	1	1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	1	1	0.07739180338608143	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06489084732211103	1	1	1	1	1	1	1	0.04646208359176418	0.022519281262422863	1	1	1	1	1	1	1	1	1	1	1	0.003002662908126119	1	1	1
REACTOME_GPCR_LIGAND_BINDING	1	1	1	1	1	0.09545234761522758	1	0.01891870850057631	0.0030535048265196707	1	1	1	1	1	1	1	0.00590255853006505	1	1	1	1	1	1	0.0013510230118906064	1	1	1	0.0008923550975130645	0.05300392392368791	1	0.052163701433426746	1	1	1	1	1	1	1	1	0.010236380811587287	0.08135326305680757	1	1	0.02047552932075225	1	0.013832825562248185	1	1	0.01026915301064979	0.004315823994173185	1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018086973287182895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049612897239789566	1	1	1	1	1	1	1
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024745179282828378	1	1	1	0.0050902736019030614	1	1	1
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05431268368467457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	1	0.033528383170219334	1	0.051120502843926774	1	0.009781766741105535	1	0.002518050824149687	0.003957132729999424	1	0.013864557244742781	0.05643001473974929	1	1	0.019271474726043625	1	0.03176593305463893	1	0.0039860248638476925	1	0.001351452191030167	1	1	1	0.03556202484642246	1	0.03566979103712342	0.07859169285430667	0.030064991447344203	0.023345136145711987	0.03162235784995482	1	1	1	1	1	1	0.041699418921216314	1	0.015169296878451144	1	1	1	0.054907916936293155	1	0.04808285568682058	1	1	0.022380714937683788	0.016642330896300073	1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1	1	1	1	1	1	1	0.02376070226566429	0.08628792325082402	1	1	0.02517408013453193	1	1	1	1	1	1	1	1	1	1	1	0.005303787254271386	1	1	1	1	1	1	1	1	0.08105972107916593	1	1	0.05385386005904691	1	1	1	0.016964839808923826	1	1	1	0.023589305801276605	0.0716298698786777	6.746751577924037e-05	1	0.07214497524260877	1	0.031114396715586023	1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.010165483412546195	0.03341581897373891	0.023966309945490094	1	1	1	1	0.024882962166670075	0.053016377309158536	0.013662550294105347	0.012616794780516027	0.025336005462027078	1	1	0.0067468794546012845	1	1	1	1	1	0.010069830093678456	1	1	1	1	1	0.009703754057132752	1	1	1	0.01881111434576599	1	0.0014688761356937974	1	1	1	1	1	1	0.010940432808343337	1	1	1	1	1	0.004290158172440051	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05009245752098335	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01005017893909721	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01375791406604554	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019759835376757517	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_MEDIATED_EVENTS	1	0.04143287259412742	1	1	1	1	1	1	1	1	0.015791226897209576	1	1	1	0.00847710988159267	1	1	1	1	1	0.09016432264257213	1	1	1	1	1	1	1	1	1	0.023467768637307262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07098198450186533	1
REACTOME_HCMV_EARLY_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02378884689081895	1	1	1	1	1	1	1	1	1	1	1	0.02375891957591303	1	1	1
REACTOME_HCMV_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03200232845457429	1	1	1	1	1	1	1	1	1	1	1	0.03578798570089714	1	1	1
REACTOME_HDL_REMODELING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014667748800193392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HEDGEHOG_OFF_STATE	1	1	1	1	1	1	1	1	1	1	0.007537248874517566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04798176632678497	1	1	1	0.013403755682441898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09077278030736036	0.07552301529250993	1	1
REACTOME_HEDGEHOG_ON_STATE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01944139013120172	1	1	0.05484850182794532	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HEMOSTASIS	1	0.049367695620203156	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07241458026508629	1	1	1	0.07361088904270596	1	1	1	1	1	1	0.017419126033858867	1	1	1	1	1	1	1	1	0.028043947853470086	1	1	1	1	1	1	1	1	1	1	1	0.08123802639107547	1	1	1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07748301794737467	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	3.5026911080482392e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014666499947562084	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	6.845920016096407e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022218056166392053	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	1	1	1	1	1	1	1	1	1	1	0.00025772209574792537	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012056283446304827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03787994230794978	1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	1	0.04568566403033514	1	1	0.09080728405383898	1	1	1	1	1	0.01749365091182664	1	1	1	1	1	0.044650283762355025	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02595575190086663	1	1	1	1	0.00012721977398932882	1	1	1	1	1	1	1	1	1	1	1	0.0020919242921353387	0.021935940244806718	1	1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07369074626899086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	1	1	1	1	1	1	1	0.036092070454029734	1	1	0.0029942147785564366	1	1	1	1	1	1	1	1	1	0.01918152627907166	0.010153690018711359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.813131455105868e-05	1	1	1	0.0015956914189275695	1	1	1	1	1	1	1
REACTOME_INNATE_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024317401307772046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INSULIN_PROCESSING	1	0.011270643408255232	1	1	1	1	1	0.00039537175332471364	1	1	1	1	1	1	1	1	1	1	1	1	0.0019622112770500966	0.013846210498109413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013261848027276146	1	1	1	0.00255800503724235	1	1	1	0.0064181298482282045	1	1	1
REACTOME_INSULIN_RECEPTOR_RECYCLING	1	1	1	1	1	1	0.008073622197202979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07988824030904185	1	1	1	1	1	1	1	1	1	0.018644291109424116	1
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03955157744227089	1	1	1	1	1	1	1	1	1	1	0.07420531757212323	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	1	1	1	1	0.015518920734919117	1	1	0.013778147446945499	1	1	0.006653926576507874	1	1	1	0.00016277536107212054	1	1	1	0.007902101959928576	1	0.07987768983326171	1	1	1	1	1	1	1	1	1	0.00010850473267220995	1	0.09145734442570164	1	1	1	1	1	1	0.00014851375245450438	1	1	1	1	1	1	1	0.0840450492908631	1	1	0.008327907343470775
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08996999195115563	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06045993355710855	1	1	1	1	1	1	0.06830189322932378	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1	1	1	1	1	1	1	0.007599221836965597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014269835953508725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022468318171736668	1	1	1	1	1	1	1	1	1	0.025986803183152718	1
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022928022011126648	1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1	0.008810638129625348	1	0.025359472572240915	0.02509058103713324	1	0.006064549834706168	1	1	1	1	1	1	1	1	2.1679109212469072e-05	0.008508427140879293	0.0012487323172054587	1	1	1	1	0.06895287993034227	1	1	1	1	1	1	1	1	0.09760602138145291	1	1	1	1	1	0.018921076202758957	1	1	1	1	1	1	1	1	0.026395812584437683	0.003909561853227217	1	1	1
REACTOME_INTERFERON_SIGNALING	1	0.03340076532444114	1	1	1	1	0.09000167760358158	1	1	1	1	1	1	1	1	0.00010054750831323123	1	0.00039729794706599986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07861650735375103	1	1	1	1	1	1	1	1	0.005782052592065767	0.01279757337819487	1	0.08294428731792602	1
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	1	1	1	1	1	1	1	1	0.07176784963421612	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04672992204208115	1	1	1	1	1	0.043623874823176645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07795509159426661	1
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1	1	1	1	1	1	1	1	1	1	0.09362695118616449	1	0.04557408368452387	1	0.0428142399728515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTRAFLAGELLAR_TRANSPORT	1	0.04143287259412742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02422838344010647	0.019818722189885785	1	1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01511378929195517	0.04820181058392081	1	1	1	1	1	1	1	1	1	1	1	0.01279757337819487	1	1	1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1	1	1	1	1	1	1	0.07671247971759831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0034259821639244237	1	1	1	1	1	1	1	1	1	1	1	0.0035336051147386582	1	1	1	1	1	1	1	0.010633766749182483	1	1	1
REACTOME_ION_CHANNEL_TRANSPORT	1	0.0048904322155931546	0.06447000394977609	0.00377919209079558	0.005905463141284928	1	0.002726088220542877	3.0460544256372124e-05	0.014007926426168882	0.03074568943281497	1	0.002556928405523351	1	1	1	1	1	1	1	1	0.007495524060649794	0.034495000249923136	1	1	1	1	1	1	1	1	1	1	1	0.008994932952825385	1	1	1	1	1	0.0019252642675268161	0.032084013139160206	1	1	1	1	1	1	1	1	1	0.022915039788534264
REACTOME_ION_HOMEOSTASIS	1	0.04143287259412742	1	0.015158595262146801	0.012129628163917383	1	1	1	1	1	1	1	1	1	1	0.007081686973555157	1	1	1	1	0.09016432264257213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009523503388033427	1
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1	1	0.030856443766292152	0.01569606223909359	0.012747950577164713	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020514358490406837	1	1
REACTOME_IRON_UPTAKE_AND_TRANSPORT	1	1	1	1	0.09352505157996138	1	0.036900974292907285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05484850182849477	1	1	1	1	1	1	1	1	0.0803258231700914	1
REACTOME_IRS_MEDIATED_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031880024672737095	1	1	1	1	1	1	1	1	1	1	0.05591249141496579	1	1	1	1	1	1	1	1	1	1	1
REACTOME_KINESINS	1	0.051593843562615316	1	1	1	1	1	1	1	1	1	0.03939019667123367	1	1	1	1	1	1	1	1	1	1	0.05276302759677787	1	1	1	0.015348265666261574	1	1	1	0.029431697370914667	1	1	1	1	1	1	1	1	0.09842481213837972	0.05997330190977068	1	1	1	1	1	1	0.0025407611548619036	0.024897857732341322	1	1
REACTOME_L1CAM_INTERACTIONS	0.05658411624122617	0.03592939476086454	1	1	1	1	1	1	1	0.07418870928381516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013217995876199096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015972557071075588	1	1	1	1	1	1	1	1	0.012621153132647112	1	1
