	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1	1	1	1	0.0978601983081796	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04385192959209383	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RHO_GTPASES	1	1	1	1	1	1	1	0.08180410300827723	1	1	1	1	1	1	0.07170231029625751	1	1	0.036212904433137405	1	0.052881293375104166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08943700927046083	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016155047426980818	1	1	1
REACTOME_SIGNALING_BY_SCF_KIT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03824817266297331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_VEGF	1	1	1	1	1	1	1	1	1	1	1	0.027099933362833784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01214788374453546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_WNT	1	0.017061403503848438	1	1	1	1	1	1	0.025505439153453935	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08432861297045258	1	1	1	0.02775041929347377	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08137359342432271	1	1	1	1	1	0.049012865172367026
REACTOME_STRIATED_MUSCLE_CONTRACTION	1	0.011594568792401394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008162445778850058	0.01683842400963831	1	1	1	1	1	1	1	1	1	1	1	1	0.00947024520027906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SURFACTANT_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011981137567322886	1	1	7.309049844572701e-05	0.0048584407355989345	0.0012740651945581938	1	1	0.014141550774810385	1	1	1	1	1	1	1	1	1	1	1	0.010367541439895933	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02193367397718793	0.013195026414541178	1	1	1	1	1	1	1
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	1	0.02166198214925341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04781911136810102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024770286346463832	1	1	0.01795568006819437	1	1	0.0040546345391235805	1	1	1	1	1	1	1	1	1	0.023333928549473693	1	1	1	1	1	1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	1	1	1	1	1	1	1	1	1	0.07591931006354058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008223140821784769	1	1	1	1	0.00847437520077654	1	1	1	1	1	0.017706791754769635	1	1	1	1	1	1
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	1	1	1	0.08927469842435332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0719003364727393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020818849225240132	1	1	1	1	1	1	1	1	1	0.011676288157999148	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	1	1	0.008379911632578008	0.025516485774393916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04400945865521888	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	0.06460271417362085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006271040741279155	1	1	1	1	0.006561640558851889	1	1	1	1	1	0.013826278886094112	1	1	1	1	1	1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	1	0.007428569204276814	0.02069506658425202	0.004031152826339257	1	1	1	1	0.010134249805136775	0.019357422104767763	0.009680639957532988	1	1	1	1	1	1	0.013555860577896817	1	1	0.023873300091125205	1	1	0.01652405872746232	0.002882143525289038	0.07484645378848542	1	0.016421146720855595	0.06696485608700042	0.0032484765268853133	1	1	0.02360652901158944	1	0.0034428843068579074	0.039101044286972364	0.004746565598324759	1	1	8.490206693068103e-05	1	1	0.001397074776153251	0.0352443844440391	0.04984920022820605	0.0005695302105634958	0.002682942499789176	1	1	1	1	1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	1	1	1	1	1	1	1	1	1	0.006402063985100792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.5165668149186295e-05	1	1	1	1	0.00017746172040356	1	1	1	1	1	0.00039805829291683636	1	1	1	1	1	1
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	1	0.0837795996349775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06983322784224466	1	1	1	1	0.04089384384700434	0.028224795286722504	1	1	1	1	1	1	1	1	0.028699544541829436
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0891900890648829	1	1	1	1	1	1	1	0.08248708560400675	1	1	1	1	0.0847378555705548	1	1	1	1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	1	1	1	1	1	1	1	1	1	0.09198975171924306	1	1	1	1	1	1	1	0.006663584444328241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008923371702754812	1	0.04044889915599936	1	1	0.017015012668668006	1	1	1	1	1	0.009651346825651608	1	1	1	1	0.05878168239946846	1
REACTOME_VESICLE_MEDIATED_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08372760793435419	1	1	1	1	1	1	1	1	0.038895467004534834	1	1	1	1	1	1	1	0.08746610254922882	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VISUAL_PHOTOTRANSDUCTION	1	1	1	1	1	1	0.04557457833723588	1	1	0.019913681920813886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040262922896344366	0.04741615071171734	0.005834392608208616	1	0.05901297760120894	0.0031592414814118897	1	1	0.03187279560544953	0.06307540515891574	1	1	0.09859562731383553	1	1	1	0.02999449975841484	1	0.005209628570734037	1	1	1	1	1	1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	1	1	1	1	1	1	1	1	0.03465843684523828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0292114468523178	1	1	1	1	1	1	1	1	1
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04242652706544969	1	1	1	1	1	1
ST_WNT_BETA_CATENIN_PATHWAY	1	0.010384835101718726	1	1	1	1	1	1	0.022396376395103945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0151009502717111	0.02380873299186359	1	1	1	1	0.024770286346463832	1	1	1	1	1	1	1	1	1	0.01394383723598458	1	1	1	0.02193367397718793	1	1	1	1	1	1	1	1
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	1	1	1	1	1	1	1	1	0.008067166461281472	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009880846553738332	1	0.008953129953383931	1	1	0.006422994233387658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WNT_SIGNALING	1	0.007689177911478939	1	1	1	1	0.03690925650340815	1	0.02285681053948141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08691897634000412	1	1	1	1	0.03842105549446617	1	1	1	1	1	1	1	1	1	1	0.08089855669986923	1	1	1	0.022200767522931097	1	1	1	1	1	1	1	0.020733160663824246
WP_22Q112_DELETION_SYNDROME	1	1	1	1	1	1	0.047223898963286604	1	1	1	1	1	1	1	1	1	1	1	0.005816104639993713	1	1	1	1	1	0.035267720127004853	1	1	1	0.04912739630932972	0.03720923446918056	1	1	1	1	1	0.03305180782135686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019618166104281576	1
WP_ADIPOGENESIS	1	1	1	1	1	1	1	0.008228897339626617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04519166861120483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09841732248546231	1	1	1	1	1	1
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	1	0.0015350328095615762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010682993393682505	0.0022627368052792196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_BREAST_CANCER_PATHWAY	1	1	0.04576506356985899	0.003272567243753133	1	1	0.09889201820017202	1	1	1	1	1	1	1	1	1	1	1	0.013176868368464989	1	1	1	1	1	0.09770119125841259	1	1	1	1	1	1	1	1	1	1	1	0.025897838046525345	1	1	1	1	1	1	0.08838488586821924	1	0.0046615612994493905	0.04576506356985899	1	1	1	1	0.057735301653633275
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	1	1	0.056944194353743205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	1	0.03179587190667932	0.004393824102695398	1	1	1	0.014928269265991556	1	0.0005939194015892602	0.057285806361893066	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009954423026660275	0.09211171764527437	0.060989364227191256	1	1	1	0.004787477246008809	1	1	0.0022787090270303123	1	1	0.06752920769766757	1	1	1	0.008610108710040754	1	0.07736294484922446	0.014780184861188372	1	0.04360112531706928	0.004176329622285868	0.04367432765828272	1	1	1	1	0.05514010826462212
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	1	1	1	0.005017911818266052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014146785081289082	1	0.01506547636005473	1	1	1	1	1	1
WP_CELL_CYCLE	1	1	1	0.08336957860659944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008225572663678626	1	1	1	1	1	1	1	1	1	1	1	1	0.08336957860659944	1	1	1	1	0.08892378624854846	1	1	1	1	1	1	1	1	0.053496538573852614	1	1	1	1	1	1
WP_CIRCADIAN_RHYTHM_RELATED_GENES	1	1	1	1	0.019679699560998132	0.02247575200397134	1	1	1	1	0.04604012487953857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09100290884647388	1	1	1	1	1	1	1
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03354583213212503	0.041608334104030975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08299703236940592	1	1	1	1	1	1	1
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013811052870508878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_DIFFERENTIATION_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04494094458329689	1	1	1	1	0.0466924972768592	1	0.01529929740789493	1	1	1	1	1	1	1	1	1	1	0.03577299569914827	0.04151439580402694	1	0.00451960437421417	1	1	1	1	1	1
WP_DOPAMINERGIC_NEUROGENESIS	1	1	1	1	1	1	1	1	1	0.012825991106004464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018799314737842243	0.013476688504265977	1	0.02154038319423357	1	0.019566230226603976	1	0.006172092620532088	0.014141550774810385	1	1	1	1	1	1	0.0005235164481391941	1	1	0.014820444895023321	1	1	1	1	1	1	1	1	1
WP_EICOSANOID_METABOLISM_VIA_CYCLO_OXYGENASES_COX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018799314737842243	1	1	1	1	1	1	1	1	1	1	1	0.0066421183731198985	1	1	1	1	0.003692508983175413	1	1	1	1	1	1	1	1	1	1
WP_ENDODERM_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03760589816241089	1
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000668878283850538	1	1	0.013640193197799633	0.027790054475503867	1	1	1	0.005375596088393553	0.01162884910276496	0.04495296851203234	1	1	0.03289671630532309	1	1	0.007636356333648453	0.015791226898907773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER	1	0.006530060202741272	0.05005610008901118	0.026705513019325555	1	1	1	1	1	0.06867976898659178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07749803272077815	1	1	1	1	1	1	1	1	1	0.019003746250098708	0.004999481700741715	1	0.027625107686685246	1	1	1	0.020609067409234072	1	0.06305184776585504
WP_ERBB_SIGNALING_PATHWAY	1	1	1	0.0499152080609353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09026456534495209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016917553725586343	1	1	1	1	1
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	0.004467095809127186	1	1	1	1	1	1	1	0.04397224700648783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003233056525809741	1	1	1	1	1	1	1	1	0.009627037915437953	1	0.0043657636080063345	0.002034503152196554	0.0003685801660499033	1	1	1	1	1	1
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	0.0928758242168024	0.03822552749950647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_G1_TO_S_CELL_CYCLE_CONTROL	1	1	1	1	1	1	1	1	1	0.05246006352821497	1	1	1	1	1	1	1	1	1	1	1	1	0.024423087087631745	1	1	0.05493956705188441	1	1	1	1	1	1	1	1	1	1	0.02818040957625556	1	1	1	1	1	1	1	0.04297080907082629	0.07338481219761861	1	1	1	1	1	1
WP_GABA_RECEPTOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014263186311286535	1	0.01617255541700069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012459921137886187	1	1	1	1	1	1	1
WP_GENES_INVOLVED_IN_MALE_INFERTILITY	1	1	0.045238902374822976	1	1	1	0.097829238859523	1	1	0.06004257111730227	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054464750087442004	1	1	1	0.030123589316270682	1	0.005197712133619414	0.009818963101274614	1	0.06787838061138762	0.024865385084484326	1	0.06986803322468771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_GPCRS_CLASS_A_RHODOPSINLIKE	1	1	1	1	1	1	1	1	1	1	0.008638521736949234	1	0.04291424065201355	1	1	1	1	1	1	1	1	1	0.07401484091466826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_G_PROTEIN_SIGNALING_PATHWAYS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08761670818114031	1	1	1	1	1	1	1
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	1	0.007453802245564578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04379764828397148	0.012734891152373695	1	1	1	1	1	1	1	1	1	1	1	1	0.05030129706233888	1	1	0.07934402121233397	1	1	1	0.021555232080231912	1	1	1	1	1	1	1	1
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	0.049567737438820814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0655418432905559	1	1	1	1	1	1	1	1
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	1	1	0.0024182611279036648	0.012525936463775533	1	1	0.06579055266941647	1	0.051723702290849105	1	1	0.0032166056809944665	1	1	1	1	1	1	1	1	1	1	1	1	0.001751539448619721	0.03625777220336912	1	0.0024098193123016642	0.008957468376916022	0.011924370153115649	1	0.08454054790288856	0.03864222251443905	0.016115085259377215	1	1	0.09016432264797003	1	0.002971552024802371	1	1	0.053400552932708845	1	0.05033008779401671	0.02552528154618039	0.0016696343482104359	1	1	1	1	1	1
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	1	1	1	1	1	1	1	1	1	1	1	0.0011621093397282678	1	1	1	1	1	1	1	1	1	1	1	1	0.009455046122335498	1	1	1	1	0.0004373979403897721	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008688087451141913	1	0.00039805829291683636	1	1	1	1	1	1
WP_KIT_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06935307808187607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	1	0.011450372402129871	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019355718490056795	1	1	1	1	1	0.03813134978501542	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03233969953754068	1	1	1	1	1	1	0.019980658693409814	1
WP_LUNG_FIBROSIS	1	0.03324462641158976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08244441409116443	1	1	1	1	0.055878391490714385	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MAPK_SIGNALING_PATHWAY	0.0914532470121221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MATRIX_METALLOPROTEINASES	1	0.008146597944278966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME	1	1	1	1	1	1	1	1	1	1	1	0.013097670825523822	1	1	1	1	1	1	1	1	1	1	1	0.06018845855795496	1	0.06760463622886759	1	1	1	0.09483676085554082	1	1	1	1	1	1	0.034998264822814984	1	1	1	1	1	1	1	1	0.08982547047331835	1	1	1	1	1	1
WP_MELANOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08606823089721538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08147456575563705	0.009708422966931307	1	1	1	1	1
WP_MESODERMAL_COMMITMENT_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08709139253660025	1	1	1	1	1	1	1	1
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01189562337072636	1	0.010784092429333203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_MONOAMINE_TRANSPORT	1	1	1	1	1	1	1	0.0005089450325503897	1	1	1	1	0.004194244345259612	1	0.0004368997606567504	1	1	1	1	1	1	1	1	1	1	0.015250195204661088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011743500134593798	1	1	1	1	1	1	1
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	1	0.005731856240237754	0.0048953435350712615	0.02425740344589722	1	1	1	1	0.004480178482087149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001800584681150963	1	1	1	1	1	0.005632296951219362	1	1	0.015478792561768762	1	1	1	1	1	1	0.009832469777750097	1	1	0.016808571214380286	0.0909962902787792	0.04796515915973931	0.024517559387594035	0.0048953435350712615	1	1	1	1	0.05904886439727852
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	1	0.00792891750515734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013527333386086138	1	1	1	1	1	0.02706288185088479	1	1	1	1	1	1	1	1	1	0.08246260190669563	1	1	1	0.022856810537051464	1	1	1	1	1	1	0.015493445328553346	1
WP_NEOVASCULARISATION_PROCESSES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031872795609263926	0.00732426041481371	0.029001271007294882	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025702742659275746	1	0.002145514397487225	1	1	1	1	1	1
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021532011057460276	1	1	1	1	1	0.03505410058600367	1	1	1	1	1	1	0.01216688656212972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024578505298727293	1	1	1	1	1	0.039885476452367175	1	1	1	1	1	1	0.013927320607043048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_NEURAL_CREST_DIFFERENTIATION	1	1	1	0.06110768242963305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03154756220880228	0.09708000755432322	1	1	1	1	1	1	1
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	1	1	1	0.0030478145505483667	1	1	1	1	0.00887706339172234	1	0.0005464387710899521	1	1	1	1	1	1	1	1	1	1	1	1	0.005920329407383185	0.0004109063800104007	1	1	0.010867422702595553	1	0.009849522810491007	1	1	0.00026364374314935546	1	1	1	0.0032828664929068774	1	1	1	1	1	1	0.008688087451141913	1	1	1	1	1	1	1	1
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	1	1	1	1	1	1	1	1	0.042361323477787316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051179481439869945	1	1	1	1	1	1	1	1	1	1	1	0.02673702680025225	1	1	1	1	1	1	1	1	1	1	1	1
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	1	1	1	0.03182799890924459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.058721258769015794	1	1	1	1	1	0.09262085787120289	1	1	1	1	1	1	1	1	1	1	1	1	0.07197731324503609	1	1	1	0.010547678310569908	1	1	1	1	1
WP_NONSMALL_CELL_LUNG_CANCER	1	1	1	0.032656203510186055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06018845855795496	1	1	1	1	1	0.09483676085554082	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08489729671011959	1	1	0.010834361262184178	1	1	1	1	1
WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION	1	1	1	0.0022373878060730767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006413373974410552	1	0.006839018618985726	1	1	1	1	1	1
WP_NOTCH_SIGNALING	1	1	1	0.014698512617167148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03995622735155391	1	0.04242652706544969	1	1	1	1	1	1
WP_NOTCH_SIGNALING_PATHWAY_NETPATH	0.0072891782705742925	1	1	0.025516485774393916	1	1	0.019460317617473466	1	1	0.005688035004585812	1	0.010144050864179355	1	1	1	1	1	1	1	1	1	1	1	1	0.07275706889169176	1	1	0.08244441409116443	1	1	1	1	1	1	1	1	1	1	1	0.04400945865521888	1	1	1	0.0008497030407552675	1	0.07140563427564484	1	1	1	1	1	0.010765561515854172
