	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08993681107366647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DENDRITE_DEVELOPMENT	1	1	0.0595108156657993	0.008682164202734488	0.01202199056891562	1	1	1	1	1	1	1	0.0013425141687158915	1	0.023588485119889868	1	1	0.0045177479780165175	1	1	1	1	1	1	1	1	0.00638265603631627	1	1	1	1	1	0.007107782917204153	1	1	1	0.007168035878338697	0.09691099299665007	1	0.018161327372595903	1	1	1	0.006794142084959542	0.021997093717590732	0.040206592487349924	1	0.0020671436664531084	1	1	1	1	0.00416015275795556	1	1	1	0.0014903646492028244	0.06747108976341554	1	1	0.03214296670806038	0.007107782917204153	0.0017568794110452979	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DENDRITE_EXTENSION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018338750162484097	1	1	0.020984271353267525	1	1	1	1	1	1	1	1	1	1	1	1	0.030064226625811208	1	0.04132379798749175	1	0.0018294692046078032	1	1	1	1	0.00018369124082107113	1	0.0023906944090159588	1	1	1	1	1	1	1	1	0.04132379798749175	1	0.002136921475066833	0.017912759504248532	1	1	1	1	1	0.030064226625811208	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DENDRITE_MORPHOGENESIS	1	1	0.01257511234915376	0.0015125887819190664	0.0021452676574367224	1	1	1	1	1	1	1	0.00014257634728076507	1	0.00236024090824849	1	1	0.0080163060348728	1	1	1	1	1	1	1	1	0.0016070524338207548	1	1	1	1	0.023818228946860698	0.003835994436159229	1	1	1	0.001813050891725121	0.02970774649937402	1	0.009015464581008215	1	1	1	0.003683230820975547	0.02752563281857756	0.07850248510514901	1	0.0012768261508365741	1	1	1	1	0.001488038656117574	1	1	1	0.003683230820975547	0.014521530324285381	1	1	1	0.003835994436159229	0.003887551213106244	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	1	1	0.037616473693190544	0.007779224004769825	0.07326175517575617	1	1	1	1	1	1	1	0.06314621346181903	1	0.025098545296176167	1	1	0.004642217624056366	0.08993681107366647	1	1	1	1	1	1	1	1	1	1	1	1	0.060503296713115384	0.010425521285832406	1	1	1	0.016811898729980124	1	1	0.020670312559621817	1	1	1	0.052278831453721586	0.016443308043226024	0.055642869992914124	1	0.02846544481542146	1	1	1	1	0.003448354832238598	1	1	0.026710829824763582	0.010091891093943595	1	1	1	0.008821528558424219	0.010425521285832406	0.002223870455143828	1	1	1	1	1	1	1	0.07211315331740553	1	1
GO_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	1	1	0.010488107336049102	0.0019781725210054057	0.030696168646745514	1	1	1	1	1	1	1	0.026224324312427383	1	0.0047568140767306755	1	1	0.01817771406121038	1	0.06906919899968633	1	1	1	1	1	1	1	1	1	1	1	0.017608842020074955	0.015386041892619717	1	1	1	0.006627552994156405	0.04513542177443175	1	0.0038438978234442978	1	1	1	0.09469135190917943	0.04277555044507009	1	1	0.062249419867015154	1	1	1	1	0.0034357163523421885	1	1	0.05959083013014388	0.01500014540621375	1	1	1	1	0.015386041892619717	0.011095693812692486	1	1	1	1	1	1	1	0.03018523372834525	1	1
GO_REGULATION_OF_DEVELOPMENTAL_GROWTH	1	0.0004919730096724084	1	1	0.015782233426120285	1	1	1	1	1	1	1	1	0.022859320977257402	0.004816573512433475	0.0013975105889151296	0.009763508548307431	0.018176027572673337	1	0.014585941868038077	1	1	1	1	1	1	1	1	1	0.05704810493193391	1	0.007771854454062477	0.01560390254354993	1	0.08988458594047777	1	0.060504569856020596	1	1	0.00298145172456199	1	0.07318091608023336	1	0.00047359885284159464	1	1	0.06758027608106743	1	1	1	1	1	0.0007440575564459095	1	0.07300626647946906	0.07263304467950449	1	0.024100422739187	1	1	1	0.04004945264657067	1	1	1	0.0171500058059475	1	1	0.068356852389869	1	0.050133120188630476	1	1
GO_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC	1	1	1	1	0.002807960229439188	1	1	1	1	1	1	1	1	1	0.01636797551028657	0.009327949699147187	0.005906622054596022	0.001611853632227267	1	1	1	1	1	1	1	1	1	1	1	2.334490016586699e-05	1	0.01087474220572382	1	1	0.013757264719216233	1	1	1	1	1	1	1	1	1	0.004012886145145389	1	1	0.006049732143724396	1	1	1	1	0.013757264719216233	1	1	1	1	1	0.009593083190526874	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02168924625133828	1	1	1	1	0.05457058215967703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07532388649946853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07469995978222643	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08510834987246763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07988254652627158	1	1	1	1	1	1	1	1	0.048989606250578355	1	1	1	1	1	1	1	1	1	1	1	0.08695775272090245
GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.044173140651609266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052106979656231234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09308105746621598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DNA_REPAIR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03899374414000567	1	1
GO_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009063400702003843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DOPAMINE_SECRETION	1	1	0.0430361051160848	0.01418345787424058	1	1	1	1	1	1	1	1	1	1	0.013293777331028545	0.05278668581451651	1	0.00994010545085533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010543717273634456	0.08332349789740001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054637666378088534	0.04649538371914119	0.05417274894670521	1	1	0.00645427656760178	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04758119561086338	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0836082719927842	1	1
GO_REGULATION_OF_ENDOCRINE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008022639515804508	1	1	1	1	1	0.0592714423745585	1	1	1	1	1	1	1	1	1	1	1	0.09050461535911147	0.08297396755411601	1	1	1	1	1	1	1	1	1	1	1	0.0033865200797921213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_ENDOCYTOSIS	1	1	0.04928994570574452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042081073904039035	1	0.05557180734404421	1	1	1	1	1	0.09963232322225424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05266122698246967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043864175661601945	1	0.06922534290206994	1	1	1	1	1	1	1	1	1	1	1	0.027321887743969486
GO_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03198431156566939	0.06568715250827184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.052347506790634046	1	1	1	1	1	1	1	1	0.033996156989374526	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.058643296780246046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07727422298478626	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	1	1	1	1	1	1	1	0.0012575415521508537	1	1	1	1	1	0.03363254710941854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01260967094934351	0.09362970311677943	1	1	1	0.04075294508596572	1	0.028914810922662237	1	0.037529323585957064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027599433174553933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037622443483233736	0.09818614315900398	1	1	0.05806930217612305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0722839378039648	1	1	1	1	1	1	1	1	0.039488254338016726	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	1	1	0.06638252703953329	1	1	1	1	1	1	1	1	1	1	0.06468740247184956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07942650561888753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07804579347223928	0.016335350586878294	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04198643970906368
GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1	1	0.014446454249574137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0908059888243894	1	1	1	1	1	1	1	1	1	0.06940539510443644	1	1	1	1
GO_REGULATION_OF_EXCRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0024342394925186417	1	1	1	1	1	0.01941857696843241	1	0.0013612868536583278	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042605813821247285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027124659268249585	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_EXOCYTOSIS	1	0.025498276587486046	0.00026793914376854744	0.0060179126211555856	0.0017273025491901794	1	1	1	1	1	1	1	0.02940497488902094	1	1.8549316658678094e-05	0.0025723428693453787	0.010979403900273077	0.07090699171584436	0.05529482481497727	0.003972334276863498	1	0.0016202389233831438	1	1	1	1	1	0.004636806112868097	0.0003709410285669401	0.013132068692137788	0.06129455310645149	0.0010853128324825878	0.00016741129811492783	1	3.527874725683944e-08	7.919765976360793e-08	1	0.004957162773151058	0.0729355580568467	0.07854295675669298	1	1	1	0.00015486186611690655	0.06645628900164202	0.004636806112868097	8.362687968277438e-05	0.002860118113384047	0.04934514344358787	0.043739959303373044	0.09006840234267921	1	6.97755589462723e-06	1	0.02314996077533671	0.0024893782820869514	0.0007073594909916547	1	0.00014889085185554318	1	1	3.3479212783738e-05	1	1	1	1	0.007450783203570621	1	0.016135700868209812	1	0.00026950180610274543	1	0.024013254892876867
GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0738492898487465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04277555044507009	1	0.057623839942001265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09622939447862189	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09607511454658768	1	1	1	1	0.09817141979973987	0.0444182820762663	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FATTY_ACID_OXIDATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07556594350973511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046507036729294904	1	1	1	1	0.04731149337587659	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION	1	1	0.0467840492142908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02462931568957727	0.07135343229824742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003540690605861707	1	1	1	1
GO_REGULATION_OF_FEEDING_BEHAVIOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00039926882365715066	1	0.018338750162484097	1	1	0.0014130912255988504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004384235799519742	1	0.005521636503047822	1	1	1	1	1	1	1	1	1	1	0.04132379798749175	1	1	1	0.029539306527815112	1	1	1	1	0.030064226625811208	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FERTILIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017713389300065496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FIBROBLAST_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07925676940738158	1	1	1	0.0756855988066154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08522324479164889	1	1	1	0.008128024668806466	1	1	1	1	1	1	1	1	1	1	1	0.015713670679747826	0.08952806662488333	1	1	1	1	1	1	0.023571856985466155	1	1	1	1	0.03959563064009919	1	1	0.05773907527851663	1	1	1	1	1	1	1	0.05525870003680511	1	0.0754429784451004	0.08736747879982265	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_FOREBRAIN_NEURON_DIFFERENTIATION	1	1	0.0008701770158936473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018320838345914359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011234737243572823	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004742847867572064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0070391293825998735	1	1	1	1	1	1	1	1	0.005018302899851945	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	1	1	0.005549407022258701	0.05791233543317431	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04151606607228697	1	0.029964625440878523	1	1	1	1	1	1	1	1	1	1	1	0.05503390954598719	0.00910956142680519	1	1	0.08446476919269263	1	0.016033481372576874	1	0.0033286182345481086	1	0.04426139392452655	1	0.008815949411273394	1	1	1	0.003758474558484659	1	1	1	1	0.07378525817927306	1	1	1	0.047486534632294464	1	1	1	1	0.048611891040471034	1	0.011104594911907961	1	1	1	1	0.04242375678207577	1	1	1	1
GO_REGULATION_OF_GLIAL_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00994010545085533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_GLIOGENESIS	1	1	0.03325034653729886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022740694756513413	1	0.02834125584572056	1	1	1	1	1	1	1	1	1	1	1	1	0.013154520559854332	1	1	1	1	0.062117735682788666	1	0.007574254358873711	1	1	1	0.05006523265458729	1	1	1	0.023428190762872947	1	1	1	1	0.08538909573734776	1	1	1	0.05006523265458729	1	1	1	1	0.05152103958082577	1	0.03030845903146373	1	1	1	1	1	1	1	1	0.008459549990399107
GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	1	1	0.022650914112080978	0.04363009937961071	1	1	1	1	1	1	1	1	1	1	1	0.004716157910640284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05803001638843441	0.011543309952566028	1	1	0.054402462464016144	1	0.03317730325704482	1	0.03189977705183522	1	1	0.09483506261618513	1	1	1	1	1	0.050396626518622645	1	0.013411740715373877	0.09792076882399692	1	1	1	1	1	0.005222834448910696	1	1	1	1	1	1	0.03177674385590801	1	1	1	1
GO_REGULATION_OF_GLUTAMATE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011297751859353777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011093006894794866	1	0.010991266860543858	1	1	1	1	1	1	1	0.0012136895638431566	1	1	1	1	1	1
GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	1	1	0.01303925668107142	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.044173140651609266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_GROWTH	1	0.0032258231341041332	1	1	0.0975946376661454	1	1	1	1	1	0.02871926963044913	1	1	0.00480066688499714	0.036669936409518655	0.014660976060144604	1	0.028312790426028522	0.07526542021286886	0.04551658788059543	1	1	1	1	1	1	1	1	1	1	1	0.012947320334317336	1	1	1	1	0.09604647573055658	1	1	0.022726412092830772	1	1	0.02518820885037687	0.0012831043191254832	0.09920436301165958	1	1	1	1	1	1	1	0.008360252951135294	1	0.011025976606865662	1	1	0.07772917173348748	1	1	1	1	1	1	1	0.020901570167986994	1	1	1	1	1	0.02358017178726668	1
GO_REGULATION_OF_GROWTH_HORMONE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01262925802271575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_GTPASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05883059307952154	0.020019383970020455	1	1	1	1	1	1	1	1	1	1	1	1	0.008960235391990201	1	1	1	1	0.07958172733222912	1	1	1	1	1	1	0.058348157172325554	1	0.005564368668837694	1	1	1	1	1	0.0511496229908589	1	1	1	1	0.09526035960725865	1	1	1	0.03556053154005334	1	1	1	1	1	1	1	1	1	0.08521057151570255	1	0.004892245660963357	1	1	1	0.0949089817307267
GO_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	0.06598931245277373	0.002750461775392954	1	1	1	1	1	1	1	1	1	0.00012408062602808911	1	0.0012237554146365959	1	0.03495128423378391	0.003742613160468533	1	1	1	0.044357811886528986	1	1	1	1	1	1	1	1	1	0.027321918951235258	0.022543898301195298	1	0.0031071853805780814	0.016158516377973275	1	1	1	1	1	1	1	0.005275718924736994	1	1	0.031665782582349866	1	1	1	1	1	0.012442439066350786	1	1	0.0013926993012141065	0.021738152314382253	0.003400833227115707	0.07411308750718704	1	1	0.0011594584706415834	0.08575741982003837	1	1	1	1	1	1	1	0.009736336782626087	1	1
GO_REGULATION_OF_HEART_GROWTH	1	0.025618302671842508	1	1	0.013548277678937182	1	1	1	1	1	1	1	1	1	0.035522528940913456	1	0.006098592472793207	0.05416136706477581	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07834980821549209	1	1	1	1	1	1	1	0.006263740692696751	1	1	1	0.0679812432363539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_HEART_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05227243202187637	1	1	1	1	1	1	1	1	1	1	1	0.08019072462093635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_HEART_RATE	1	1	0.07563506645452278	0.016909786388398684	0.0029796327164351988	1	1	1	0.0012612748846122512	1	1	1	1	0.003983938057776193	2.304848178424912e-06	0.0049875461440525015	0.011301504846489618	0.07403780814902117	1	0.00035160005189682764	1	1	1	1	1	1	1	0.014345365566317492	1	1	1	0.00019617435235297354	0.02706436508278398	1	0.00235946532016329	1.3482496693084656e-05	1	1	0.07558510804049723	1.0889554576065663e-05	1	0.0012094871254639816	1	0.0009265756752473431	7.363663733550574e-06	1	0.0015729545551891322	0.00025547246779644706	0.01210747168833115	1	0.013543580484869144	1	6.31002585761431e-05	1	0.03323769695630174	0.054875289218322965	0.00013504162321464896	0.01960125205371177	0.005301692535681357	1	0.015277579882109205	1	1	1	1	1	0.05081531916646154	1	0.0011080403625040036	1	1	1	1
GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	1	1	0.05230835354621155	0.017428692467967077	0.001422976874372539	1	1	1	1	1	1	1	1	1	1.7182518041169992e-05	0.000749613806533711	0.0041924981456596955	1	1	0.005122254161095352	1	1	1	1	1	1	1	0.0009037387338975966	1	1	1	0.010028703089474122	0.008730337703311886	1	0.0015905213761536752	1.422331634803875e-05	1	1	1	0.015189975876513495	1	0.000697732396407913	1	0.0008059411568709374	0.00014350219201109127	1	0.0038381760025493206	0.042940047524358094	1	1	0.014888684749977066	1	0.00014159001635671853	1	1	1	3.560721167139569e-06	0.05645355607775304	0.06562899986995974	1	1	0.008730337703311886	1	1	1	1	0.008117404385466376	1	0.0006514420791347009	1	1	1	1
GO_REGULATION_OF_HEAT_GENERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014161223797425238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011892776393647941	0.013289874332302998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00835802470025293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	0.007488001439027059	1	1	1	1	1	1	1	1	1	1	1	1	0.009327949699147187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014605229709341527	1	1	1	1	0.004012886145145389	0.0020609310632491162	0.005555832851483311	1	1	0.001085723412514561	1	1	0.013757264719216233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_REGULATION_OF_HISTONE_MODIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011319376079877763
GO_REGULATION_OF_HORMONE_LEVELS	1	0.01635466690617915	3.7425831768023166e-05	0.005787564878553031	0.0030214303020473787	1	1	1	1	1	1	1	1	0.021571506113087224	0.0001833460373494855	3.079652167059521e-06	0.00012705047356253996	1	1	9.91148429996258e-09	1	0.030746936961124183	0.06838765337029495	1	1	1	1	0.04237886590824447	1	0.02018432150018845	1	6.751595177378888e-07	0.004888439166736092	1	5.4822204474613834e-05	1.2009252290168249e-05	1	0.00033193642984241656	1	8.356762695072018e-05	1	1	1	0.011405372650323709	0.009837048817233018	0.00022947575501175432	5.385087574971692e-06	0.013494063357066377	1	1	1	1	5.4822204474613834e-05	1	1	0.0013340032926499878	1.540388405407711e-05	1	1.4425700924580731e-05	1	1	0.06037679720906808	1	0.02442410395085759	1	1	1	1	0.007722037525964898	1	0.0028405488497164066	1	1
