	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_SECRETION	1	0.014938162105119335	1	0.0535652893786136	0.0006114044920869643	1	1	0.00465465413906796	0.09592002592666371	0.061917223585796766	0.020838442274784708	1	1	0.0320623857667377	1	1	1	1	0.07096062301001349	0.09929692949037838	0.08946315299110408	1	1	1	1	1	1	1	1	0.02826738264248929	1	0.008354888249619274	1	1	1	1	0.09535653632716412	1	0.005545626952469185	1	0.0014072199547249253	1	0.0015544664956113063	1	1	1	1	0.008737280327457242	1	1
GO_SECRETORY_GRANULE	1	0.06024336470488223	1	0.023218360671461435	1	1	1	1	1	1	1	1	1	0.022913453616850932	1	1	1	1	1	1	1	0.005923097455544424	1	1	1	1	1	1	1	1	0.04571952245517097	1	1	1	1	1	0.09132598036323847	1	0.08664150891308375	1	0.03564833768315656	1	0.07662700853027127	1	1	1	1	1	1	1
GO_SECRETORY_GRANULE_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009516209100773887	1	1	1	1	1	1	1	1	1	1	1
GO_SECRETORY_GRANULE_MEMBRANE	1	0.07853526524057375	1	0.05930247713984327	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027087407693823895	1	1	1	1	1	1	1	1	1	1	1	0.032513138958614074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SECRETORY_GRANULE_ORGANIZATION	1	1	1	1	1	1	1	0.028014429950894426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015769899616555505	1	1	1	1	1	1	1
GO_SECRETORY_VESICLE	1	0.017363341780940456	1	0.04036426319823594	0.013945890170726005	1	0.039609151323377056	1	1	1	1	0.08085968514559227	1	0.04367289021776577	1	1	1	1	1	0.05866741995214153	1	0.0014197099898706211	1	1	1	1	1	1	1	0.08085968514559227	0.09523692751384982	0.02452018249317911	1	1	1	1	0.0986438018436594	1	0.0012767781381388676	1	0.00437855767437223	1	0.016373289550415837	1	1	1	1	1	1	1
GO_SEGMENTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002490046544966651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SENSORY_ORGAN_DEVELOPMENT	1	1	1	1	1	1	1	1	0.0071792836096106205	1	0.0809244927262579	1	1	1	1	1	1	1	0.04602855617611745	1	1	2.0345257506493297e-06	0.0008722767160921352	1	1	0.08662913531028149	1	1	0.09075975380995593	0.0018974368139265119	0.006677118792339787	1	0.020913706530409693	1	1	1	1	1	1	0.014112659699332397	1	1	0.00020310894930053447	0.09075975380995593	1	1	1	0.022063883458486977	1	1
GO_SENSORY_ORGAN_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	0.011688029564959068	1	1	1	1	1	1	1	1	1	1	2.4351612743944706e-05	8.301322194648186e-05	1	1	1	1	1	1	0.003247705508668597	0.019917637294685986	1	0.031246734941247523	1	1	1	1	1	1	0.004457313319902845	1	1	0.051488507179546894	1	1	1	1	0.08970747951137725	1	1
GO_SENSORY_PERCEPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0697294307868086	1	1	1	1	1	1	1
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	1	1	1	1	1	1	1	0.02034127935107355	1	1	0.05775959574509981	1	1	1	1	0.017608842012274417	1	1	1	1	1	0.005580320705005359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010326762521770672	1	1	1	1	1	1	1
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	0.03330866923068143	1	1	1	1	1	0.06906919899329411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SENSORY_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	0.06072784037423751	1	1	0.03176554761093642	0.06066025294706168	1	1	1	1	1	1	1	1	1	3.6581087781817345e-05	0.0006460094285991591	1	1	1	1	1	0.046296687903403355	0.012257147197184848	0.004039390436831658	1	0.06215409211727985	1	1	1	1	1	0.09975328547041928	0.0747155502578074	1	1	0.0044432954686427495	0.046296687903403355	1	1	1	0.006041019442754814	1	1
GO_SEQUESTERING_OF_CALCIUM_ION	1	0.062183859601743	1	1	1	1	1	0.05756552100873946	0.0841291210929499	1	1	1	1	1	0.01297127201969872	1	1	0.028587947329165586	1	1	1	0.06045713553756693	1	1	1	1	1	1	1	0.03257327038922564	0.08221990373916577	1	1	1	1	1	0.02957832515150427	1	0.03557349830393575	1	1	1	1	1	1	1	1	1	1	1
GO_SERINE_HYDROLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	0.009413463802564137	1	1	1	0.08192691359443027	1	0.062257468916002257	1	1	1	1	0.01483016740339127	1	1	1	1	1	0.0005878429591099632	1	0.006265244537745018	1	1	1	1	1	1	1	1	1	1	1	0.07722873396308039	1	1	1	1	1	1	1
GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05260644856267638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02027344198387382	1	1	1	1
GO_SEROTONIN_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01445490451635123	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01876303684802072	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SEXUAL_REPRODUCTION	0.05573839886757981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02255521537013827	1	1
GO_SEX_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	0.08708481090832176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09868703411667867	1
GO_SH2_DOMAIN_BINDING	1	1	1	1	1	1	1	0.03386996442075807	1	1	1	1	1	1	1	1	1	1	1	0.008687517343239026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06283013838700247	1	1	1	1	1	1	1	1	1	1	1
GO_SH3_DOMAIN_BINDING	1	1	1	1	1	1	1	1	0.09234808800288885	1	1	0.036009035694556824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SIALYLATION	1	1	1	1	1	1	1	0.008639077515750104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016667949661094417	1	1	1	1	1	1	1	1	1	1	1
GO_SIALYLTRANSFERASE_ACTIVITY	1	1	1	1	1	1	1	0.00950463490104414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018303140362887937	1	1	1	1	1	1	1	1	1	1	1
GO_SIDE_OF_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04137408147575683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05151259842292277	1	1	1	1
GO_SIGNALING_RECEPTOR_BINDING	1	1	1	1	1	0.0015295021722708801	1	0.002793042895134934	0.004281870257987652	1	1	1	1	1	1	0.04999987026288122	1	1	1	1	1	0.005845922385229407	0.004041218014165571	1	1	0.0022358233213813916	1	0.01962263735621217	1	1	1	1	1	1	1	1	1	1	0.039783846135570844	1	1	1	0.010926182363697468	1	1	0.031707155567949785	0.0644761724685613	1	0.01209885287711765	1
GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	1	1	1	1	1	1	1	0.02525717184747789	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005036865067030494	1	1	1	0.0007859668018197485	1	1	1	0.0026347490505926885	1	1	1
GO_SIGNAL_RELEASE	0.01827053842893378	0.0008555776818801597	1	1	8.111954247846942e-05	1	1	0.00011790889972174146	0.032669241767450785	1	8.342819119477873e-05	1	1	0.000146934606087612	1	0.004076584399783978	1	0.041167867914655765	0.05382199180834735	0.018687720525713547	1	1	1	1	1	1	0.064196622617254	1	1	0.012739483742684077	1	0.0003896289734017788	1	1	0.09108356094537773	1	0.01834690746680645	1	1.3446810998019032e-05	0.06662729350252161	3.347563170008616e-05	1	1.7743699736283425e-05	1	1	0.05126176833846485	0.04439497607288434	0.00012248017024896196	0.03455050836474649	1
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08857783468270919	1	1
GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	0.019306927539228802	1	1	1	1	1	1	1	0.031313153616779	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04213787692239768	1	1	1	1	1	1	1	0.07239817103454116	1	1	1	1	1	1	1	0.09424660208173186	1	1	1	0.058831281129083535	1	0.005577735392869321	0.0012483264955444051	1	0.030775918219360876	1	1
GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1	1	1	1	1	1	1	1	0.0345309793855888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	1	1	1	1	1	1	1	1	0.09473833612013727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029645844122363152	1	1	1	1	1	1	1	1	1	0.025544120149469274	1	1
GO_SINGLE_FERTILIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.036696786275797644	1	1
GO_SINGLE_STRANDED_RNA_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006817606329151404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SITE_OF_POLARIZED_GROWTH	1	1	1	1	0.010139412343362575	1	1	1	9.988395094551183e-05	1	0.004571748648094065	1	1	1	1	1	1	0.062257468916002257	1	1	1	1	1	1	1	1	0.0028946561158365025	1	1	0.07046933068601235	1	0.008835064648157642	0.016504521330098387	1	1	1	1	1	0.003084348271399806	1	1	1	1	1	1	1	1	0.005376560929317931	1	1
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012942485608069765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SKELETAL_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	0.03140737436802454	1	1	1	1	1	1	1	1	1	1	1	1	0.012460353223653797	1	1	1	1	1	1	1	0.04818592046273085	1	1	1	1	1	1	1	1	1	1	1	0.01789902571161195	1	1	1	1	1	1	1
GO_SKELETAL_SYSTEM_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08395249718542519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06697779837411544	1	1
GO_SKIN_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05302883704951389	1	1	1	0.07097391989852575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SLEEP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013417886936926804	1	1	1	1	1	1	1
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016167621296732437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1	1	1	0.027353960242807562	1	1	1	1	1	1	1	1	1	1	0.03347186343044295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09675407950466952	1	1	1	1	1	1	1	1	1	0.04921394239137933	1	1	1	1	0.06879505351041848	1	1
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03402225239237655	1	1	1	1	1
GO_SMOOTHENED_SIGNALING_PATHWAY	1	1	1	1	1	1	1	0.01822159549527147	1	1	0.02591803695559236	1	1	1	1	1	1	1	1	0.08520938062645522	1	0.0765380868481329	0.05625153212600176	1	1	1	0.0012428731146163496	1	1	0.004156517912479618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMOOTH_ENDOPLASMIC_RETICULUM	1	1	1	1	1	1	1	0.023922822628787088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SMOOTH_MUSCLE_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	0.011685683577237538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0012477323292253706	0.04971404420586245	1	1	1	1	1	1	1	0.0140018826948205	1	1	1	0.012550526970665277	1	1	1	1	1	0.0521355633805789	1
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	0.038024823216125325	1	1	1	1	0.07046185405505301	1	0.05335073074089891	1	1	1	1	1	1	1	1	1	1	1	0.06048225987697764	1	1	1	1	0.009045571002338604	1	1	1	0.09787549426544417	0.009431058521975677	1	1	0.013106594533927707	1	1	1	1	1	0.031912909484686725	1
GO_SMOOTH_MUSCLE_CONTRACTION	1	0.04949858895472514	1	1	1	1	1	0.041999346455762865	1	1	0.015798494986695166	1	1	1	1	1	1	0.022509484839792537	1	1	1	1	1	1	1	1	1	1	1	1	0.06579850318800351	1	1	1	1	1	1	1	0.023626194605168793	0.030185233727918814	1	1	1	1	1	1	1	1	1	1
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	0.0013612868536583278	1	1	1	1	1	1	1	1	1	0.002684208834704105	1	1	1	1	1	1	1	0.0013612868536583278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SNAP_RECEPTOR_ACTIVITY	1	0.006165813786298102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049841835723881345	1	1	1	1	1	1	1	1	1	1	1
GO_SNARE_BINDING	1	0.05444807898896986	1	1	0.014335381273933523	1	1	0.008966182069118478	1	1	0.01747892767864967	1	1	6.819909905964039e-05	1	1	1	1	1	0.05912251000005231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00015430847766861877	1	7.115077913288914e-06	1	1	1	1	1	1	0.0012795308489482737	1	1
GO_SNARE_COMPLEX	1	0.011642943595300048	1	1	1	1	1	0.0485751515329822	1	1	0.0035082128255194966	1	1	0.004144236905188503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001536145774646669	1	1	1	1	1	1	1	1	1	1	1
GO_SNARE_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006664785265104722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SODIUM_CHANNEL_ACTIVITY	1	1	1	1	1	1	0.005373658396594871	0.03854553296816343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00453274899254108	0.012393945227718639	1	1	1	1	1	1	1	0.000948500572877431	1	1	1	1	1	1	1	1	1	0.013040086554006236	1
GO_SODIUM_CHANNEL_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004451627920813883	1	1	1	1	1	1	1	0.027422896907834615	1	1	1	1	1	1	1	1	1	1	1
GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060148369155435866	1	1	1	1	1	1	1	1	1	0.010861397355648172	1
GO_SODIUM_ION_HOMEOSTASIS	1	1	1	1	1	1	1	0.052106979656231234	0.017470478414490787	1	1	1	1	1	1	1	1	1	0.0023994746207235407	1	1	1	1	1	1	1	1	0.010015725567206313	1	1	1	1	1	1	1	1	1	1	0.015037343066514164	0.007437568207604217	1	1	0.02986380473730632	1	1	0.006280531284028945	0.00573589129710439	1	0.017912034241688413	1
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	1	0.021211569187009505	1	1	0.0009156255513329548	0.001482237738999137	0.03040719927394675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007299032309391329	0.02938042794133444	1	1	1	1	1	1	1	0.03034373320258532	0.06976435924666458	1	1	1	1	1	1	0.05513058331166232	1	0.03145270657004584	1
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.01351817787213816	1	0.016456025647303973	1	1	0.006413859667261934	0.09271615360274055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008700059107493274	1	1	1	1	1	0.04710128972847549	1	1	1	1	1	1	1	1	0.004215813857461614	1	1	1	1	1	1	0.04710128972847549	1	0.03266848380987497	1	1
GO_SODIUM_ION_TRANSPORT	1	1	1	0.038667953759804474	1	1	0.00032371475917070125	0.007323867909668769	0.0024839969181206234	1	1	1	1	1	1	0.022088307440646382	1	1	0.04451445486607308	1	1	1	1	1	1	1	1	0.03293452498864824	1	0.01753792395938225	0.013859184804711933	1	1	1	1	1	0.04159971050579403	1	0.010650606140639951	0.003013088592365154	1	1	1	1	1	1	0.09680861590195966	0.07431233765471001	0.015159358698574099	1
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05791233543317431	1	1	1	1	1	1	1
GO_SOMATODENDRITIC_COMPARTMENT	0.00043117492141575564	1.077578004604618e-08	0.02082492392672275	8.086087965342159e-05	1.6963879234666024e-07	1	1	3.341298082659705e-08	0.0001115621146057233	1	0.0035506497723301056	1	0.057990510594399414	0.08102247144172614	0.0061919198324648095	1	0.018130714999015973	0.0003883056951502484	0.00013817516386183115	0.0025172238173006845	1	0.019935545634028662	0.007932556675032454	0.043665193469298424	1	0.01859490366047445	0.001515281135489266	1	1	0.01280202890060278	0.04643795373711501	9.557527285708467e-05	1	0.005854232513464397	1	1	0.006619932020970887	0.028534486042369522	0.0	0.061459772336711516	1	0.0026971007192583274	0.000491815746838653	1	1	1.828886346844083e-05	0.010252330014758004	0.02082492392672275	5.73596395125886e-06	1
GO_SOMITE_DEVELOPMENT	1	1	1	1	1	1	1	1	0.04707244622383877	1	1	1	1	1	1	1	1	1	1	1	1	0.033328771503057686	0.001785590630758227	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SOMITOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008922547674300452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECIFICATION_OF_SYMMETRY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07814957468139916	1	1	1	1	1	1	1	0.007104286671893778	1	1	0.09497517232728603	1	0.00851730665418593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECIFIC_GRANULE	1	0.09636836382622849	1	0.018125215373729575	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045463871938010936	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04953426247074144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECIFIC_GRANULE_MEMBRANE	1	0.03574064482740047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016040361075179366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPECTRIN_BINDING	1	1	1	1	1	1	1	0.01656746454612812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031485283984259205	1	1	1	0.009224907892843692	1	1	1	1	1	1	1
GO_SPERM_MOTILITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018570564698948133	1	1	1
GO_SPHINGOLIPID_BINDING	1	1	1	1	1	1	1	0.013330858834930459	0.004228896915470126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025477793864723708	1	1	1	1	1	1	1	1	1	1	1
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	0.04010872483262662	1	1	1	1	1	1	1	1	1	1	1	0.05203942398373895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09135787042723542	1	1	1	1	1	1	1	1	1	1	1
GO_SPHINGOLIPID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08029911405734247	1	1	1	1	1	1	1	1	1	1	1
GO_SPINAL_CORD_DEVELOPMENT	1	1	1	1	1	1	1	1	0.06735894042344881	1	1	1	1	1	1	1	1	1	1	0.05377970833989432	1	0.00041931495790803464	0.0349720542973484	1	1	1	1	1	1	0.02568596406363688	0.06579850318800351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0056566505789978905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINAL_CORD_PATTERNING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002684208834704105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINDLE_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08863852444065734	1	1	1	1	1	1	1	1	1	1	1
GO_SPINDLE_MIDZONE	1	1	1	1	1	1	1	1	1	1	1	0.0030537584397206663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPINDLE_ORGANIZATION	0.03690384815709591	1	1	1	1	1	1	1	1	1	1	0.0654103139446478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09902692501566546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SPROUTING_ANGIOGENESIS	1	0.026325439756965774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029677289410604213	1	1	0.015882493184632196	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08973303768050567	0.059636317266690275	1	1	1	1	1	1	1	1	1	1	1	1
GO_STABILIZATION_OF_MEMBRANE_POTENTIAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0037191155444554758	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_STEM_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	0.08879716002422111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0533950609810524	0.005574296425752245	1	0.08679311418072722	1	1	1	1	1	1	1	1	1	1	1	0.02901595392704115	1	1	1	1	1	1	1
GO_STEROID_BINDING	1	1	1	1	1	1	1	1	0.06415553994832734	1	1	1	1	1	1	1	1	1	1	0.05117710283181742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01671006736154579	1	1
GO_STEROID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07434585238432767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_STEROID_HORMONE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005247146924287294	1	1	1	1	1	1	1
GO_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0471678067399639	1	1	1	1	1	0.02814686720688453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030920154210061335	1	1	1	1
GO_STRESS_FIBER_ASSEMBLY	1	1	1	0.00827509472261767	1	1	1	0.03918008044338961	1	1	0.014986078299531025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
