	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF514	ZNF519	ZNF846	ZNF883
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08585235715998452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	1	1	0.03412343468895207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012367470651539758	1	1	1	0.03344704352205108	0.04376976050575476	1	1	1	1	1	1	1	1	1	1	1	1	0.0006028162610257626	1	1	1	1	1	1	0.03412343468895207	1	1	1	1	0.07230054080506898	1	1	1	0.04952221068712559	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	1	1	0.08472943360088803	0.067822970036439	0.026612983163699644	1	1	0.05316484342171934	1	1	1	1	1	1	1	1	1	0.07131083644127212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0915754446217758	1	1	1	1	1	1	1	1	0.09042313620377085	0.067822970036439	0.04326346539470949	1	1	1	0.07800548121357864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	1	1	1	1	0.05767653152146501	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0645336389717186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06278086933307692	1	1	1	1	1	1	0.04606601469314764	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03826918176583893	1	1
REACTOME_TRP_CHANNELS	1	1	0.057669202537728004	1	1	1	1	1	1	1	1	1	1	1	0.09796710237595785	1	1	1	0.04595459283725112	1	1	1	1	1	0.005189803744987342	1	1	1	0.015168878741503633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023368792424827478	1	0.04853010583052819	1	1	1	1	1	1	1	1	1	1	1	0.060464571057631034	1	1	1	1	1	1	1	1	1	1	1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	1	1	0.03412343468895207	1	0.011499678076608011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03653321829778233	1	1	1	0.03758589917868682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	1	1	0.0074621204590387125	1	1	1	1	1	1	1	1	1	1	0.09706985840796212	0.002056470679853817	0.05392670455087656	1	1	0.04896988097071653	1	1	1	1	1	1	1	1	1	1	1	0.007241342032495823	0.010838636307597072	1	0.0870050449123192	0.013989312580927837	1	1	1	0.0655461643323465	1	1	1	0.008626028658581641	1	1	1	1	1	1	1	1	1	1	1	0.008266286823878977	1	0.0031001346389046835	1	1	1	0.0876654350083712	1	1	1	1	1	1	1	1
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	1	1	0.021873905126383986	0.0466180224759245	0.044273036671567456	1	1	1	1	1	1	1	1	1	0.0012531485836561052	1	1	0.005052444256239963	0.01564662816755924	1	1	1	1	1	1	1	0.0003951206373610239	1	1	1	0.021259319340909077	1	1	0.0007821556086674564	0.03953387458252178	1	1	0.02475998819319325	1	1	1	1	0.003569428820392462	0.051442087185905594	0.004921865088794997	1	0.011847346321929297	1	1	0.0023030404035166985	1	1	1	1	1	1	0.012784646447011938	0.023452928500701464	1	1	0.00612550178213267	1	1	1	1	1	1	0.06601660826756739	1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	1	1	0.05403272891785371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05299247985985667	1	1	0.0768795381857812	0.011489328310482438	1	1	1	0.006758378689411204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VISUAL_PHOTOTRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	0.09160403480447887	1	1	0.011805662446946696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05714267417221319	1	1	1	0.0598349175167735	1	1	1	1	1	1	1	0.005596480671543058	1	1	1	1	1	1	1	1	1	0.028588040677826054	1	1	0.061032446059088086	1	1	0.030862617990833008	1	1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	1	1	1	0.004921865088794997	0.004542515576992923	1	1	1	1	1	1	0.07703731361808708	0.009393228427991174	1.1110547387116476e-05	0.0012531485836561052	1	1	1	0.001859617583138018	1	1	1	1	1	1	1	0.005052444256239963	1	1	1	1	1	1	0.03661285326918484	0.0008976775141089632	1	0.004921865088794997	0.02475998819319325	0.024101567895744913	1	1	1	0.025092774949876384	1	1	1	1	1	0.018396919227498088	0.028557145780292892	1	0.0029520574002056543	1	1	0.024101567895744913	1	0.0020641924281435964	0.023452928500701464	1	0.004833715828953755	0.03702299699980771	1	1	1	0.028557145780292892	1	0.0031073346309496985	0.008466864709131494	1
SIG_BCR_SIGNALING_PATHWAY	1	0.019089285364362607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05350245077074112	0.018741066578355614	1	1	1	1	1	1	0.013595527006783681	0.05350245077074112	1	1	1	1	0.0061304308604295255	1	1	1	1	1	1	1	1	1	1	0.02989958312317542	0.006928064115566901	0.05261654953903716	0.020296694200383048	1	1	1	1	1	1	1	1	0.028732427229134938	1	0.01609360615430344	1	1	1	0.043888967908030985	0.017356943959561555	1	1	1	1	1	1	1
SIG_CD40PATHWAYMAP	1	1	0.0811199750675673	1	1	1	1	1	1	1	1	1	1	1	0.026088556455327705	0.07148088376544004	1	1	1	1	1	1	1	1	0.007589457314641446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007589457314641446	0.019243927843534347	1	0.08879652677181915	1	1	1	1	1	1	1	1	0.0811199750675673	1	1	0.0864707576632513	0.011111685967027607	1	0.08493097445446685	1	1	1	0.00972954903204859	1	0.008176260932094781	1	1	1	0.043389628691453797	1
SIG_CHEMOTAXIS	1	0.018313142967819607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04301123523685979	1	1	1	1	1	1	1	1	1	1	1	0.05299247985985667	0.06876773131655733	1	1	0.081046376179161	1	1	1	1	1	1	1	0.05934298295661977	1	1	0.04543275246770162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	1	0.011967207331281315	0.08949131417159428	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07191264125414598	1	1	1	1	1	1	0.008481126934389294	0.03430161415101818	1	1	1	1	0.019523646463563527	1	1	1	1	1	1	0.0953315925974878	1	1	1	0.09786817378183477	0.037281958985263985	1	0.07579798811344851	1	1	1	1	1	1	1	1	0.015004920893056939	0.08702309983725909	0.0403164174032139	0.09365159291375202	1	1	1	1	1	1	1	1	1	1	1
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02005290243535396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST_ADRENERGIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07542817162708126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03546074852038794	1	1	1	1	0.021564744859191576	1	1	1	1	0.09985577655968148	0.09119564857535423	1	1	1	1	1	1	1	0.009632407482662031	1	1	1	1	1
ST_B_CELL_ANTIGEN_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0415943642652683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09086633973323188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	1	1	0.02760766540770143	1	1	1	1	1	1	1	1	1	1	0.05364333226601026	0.011848760942342107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014165020792038185	0.03518984472869191	1	1	1	0.05467422220318041	1	1	1	1	0.03365427307008639	1	0.02760766540770143	1	1	1	1	0.0774512243316926	1	1	1	1	1	1	0.015240603078314985	1	1	0.04077333407026107	1	1
ST_FAS_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026832042864902483	0.06472112660521523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028815732937738203	1	1	1	1	1
ST_GA13_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03607343386209416	0.07542817162708126	1	1	1	1	1	1	1	1	1	1	1	0.09205103299520556	1	1	1	1	1	1	1	1	1	1	1	0.01683935574295059	1	1	0.07948466994573833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026241103642728913	1	1
ST_GAQ_PATHWAY	1	0.007352195409287443	1	1	1	1	1	1	1	1	1	1	1	1	0.09796710237595785	1	1	1	0.04595459283725112	1	1	1	1	1	1	1	1	1	1	1	1	0.07330129468563018	1	0.08189346222526073	1	1	1	1	1	1	1	1	0.06330651465471515	1	1	1	1	1	1	1	1	1	1	1	0.06159582796766894	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST_GRANULE_CELL_SURVIVAL_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09796710237595785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08630348389266551	1	1	1	1	0.005189803744987342	0.013285135634356626	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06159582796766894	0.05601485012580254	1	1	1	1	1	1	1	0.005594412645904878	1	1	1	1	1
ST_G_ALPHA_I_PATHWAY	1	0.011967207331281315	0.08949131417159428	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07191264125414598	1	1	1	1	1	1	1	1	1	1	1	0.08784346638059337	0.019523646463563527	1	0.023089464905434398	1	1	1	1	0.0953315925974878	1	1	1	0.015639854358464045	0.037281958985263985	1	0.07579798811344851	1	1	1	1	1	1	1	1	0.015004920893056939	1	0.0403164174032139	0.09365159291375202	1	1	1	1	1	1	1	1	1	1	1
ST_INTEGRIN_SIGNALING_PATHWAY	1	1	0.00572644621157381	1	1	1	1	1	1	1	1	1	0.031772425442064156	1	0.07007298219871416	1	1	1	1	1	1	1	1	1	1	0.039957191542042025	1	1	1	0.00042582249986300447	1	1	1	1	0.0031844618237197864	0.02206530332174228	1	0.07912796673256328	0.006687567207614653	0.039957191542042025	0.09405153043217163	1	1	1	1	0.020165024989597158	0.062451075138171275	1	1	1	1	1	1	0.0023851032555483043	0.031032078832860188	0.005346143591572594	0.09650324117546527	0.03001743642371002	1	1	1	0.0055785679265218935	1	0.04284471122612621	1	1	1	1	1
ST_JNK_MAPK_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	0.008166405758152528	1	1	0.09457892273761703	1	0.0415943642652683	0.08628984786494809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032875873628133045	1	1	0.021621867267002104	1	1	1	1	1	1	1	0.09086633973323188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018682873661329813	1	1	1	1
ST_WNT_BETA_CATENIN_PATHWAY	1	0.010719655512596127	0.0811199750675673	1	1	1	1	1	1	1	1	1	1	1	0.026088556455327705	0.009525387157365173	1	1	0.06505026604296837	1	1	1	1	1	1	1	1	1	1	1	0.07961128856325339	0.016746786923148793	1	0.01983564085965228	0.021490993839093586	1	1	1	0.012842660091575198	1	1	1	0.0133904958793859	1	1	1	0.054151314205010515	1	1	1	1	0.011615681282601154	1	1	1	0.07886037588504258	0.034841125688413244	0.08493097445446685	1	1	1	1	1	1	1	1	0.022396376395103945	1	1
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04001379242810921	1	1	1	1	1	1	1	1	1	1	0.03433217339898165	1	1	1	1	1	1	1	1	1	1	1	1	0.030225374265898552	1	1	1	1	1	1	1	1	1	1	1	0.016053759128939027	1
WNT_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028380886921377524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02285681053948141	1	1
WP_ADIPOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	0.07341265110527173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ALZHEIMERS_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06914681436243886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_AMINO_ACID_METABOLISM	1	0.06622571835114621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02286313548338237	1	1	1	1	1	1
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0866591774587897	1	1	0.07899742969100976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08322625564950259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	0.07438488719211644	1	1	0.09247237080920978	1	1	1	1	1	1	1	1	0.0922178168563833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_APOPTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09545130721206774	1	1	0.06525605776149235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_APOPTOSIS_MODULATION_AND_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0397689462820503	1	1	1	1	1	1	1	0.050117712771624356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021241862955266422	1	1	1	1	1	1	0.0747701766570541	1	0.004858954819888517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	1	1	0.02155122994319225	1	1	1	1	1	1	1	1	1	1	1	0.014549013574918446	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09306984174533506	1	1	1	1	0.001858749728532283	0.0021687601300945936	1	1	0.06937798456144051	0.004852994621428741	1	1	0.014516734829475908	1	0.0039439871593285325	1	1	0.05196025402871496	0.0012385969813608622	1	1	1	0.02155122994319225	1	0.025377307619133704	0.09769513897783988	0.020428426640757724	0.022570617838181484	0.0953957500456446	1	1	0.04128468739816016	1	1	1	0.0012080054978522714	1	1	1	0.009725728961596403
WP_ATM_SIGNALING_PATHWAY	1	1	1	0.04089384384803363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04089384384803363	1	1	1	1	1	1	1	1	0.09086633973323188	0.07216020569826864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_BIOGENIC_AMINE_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019989562563627605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022509237582878594	0.024293254776329376	0.011852349760912984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019943019349224267	0.0211239994237592	1	1	1	1	1	1	1	1	1	1	1	0.008751898004525804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	0.0863682934982477	0.01618961792479956	1	1	1	1	1	0.007262917994607987	0.06438914257255668	1	1	1	1	0.018086913303296148	1	0.034726413930913136	1	1	1	1	1	1	1	1	1	1	0.058155563206602756	1	0.06220743580577581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04821370772604905	1	1	1	1	1	1	1	1	1	1	0.07536801926371761	1	1
WP_BREAST_CANCER_PATHWAY	1	0.03541404512284663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	1	0.005305639424837638	9.024643304988977e-06	0.0014001176427729245	1	1	1	1	1	0.0022397193248118175	1	0.0002237842998045192	1	4.018768622549018e-06	4.25133950265888e-09	0.0036409329665666457	0.013035368824827365	0.0014694405123519827	1.7679209214471747e-05	1	0.009407947605364342	1	1	1	1	0.0002907846295877592	0.0014694405123519827	0.03832298214474461	0.01940569576889606	1	4.805082485459522e-05	3.2471156926838773e-05	1	1.120388946962425e-05	0.0014616760309085208	0.06752920769766757	1	0.010922224058189878	0.00036533768148594437	0.00277601525694382	1	0.05218279024550265	2.44517933001287e-06	5.6297002106742156e-06	0.007574096349019399	0.003194645997248169	4.749755980737458e-05	0.06752920769766757	0.037458436501943915	0.00033696712002329043	1	5.270705805604514e-05	1	0.0876144391909972	3.0686423713177646e-07	7.71743405669767e-06	4.291242616694113e-06	6.606273862741485e-05	1	1	3.3589067316430743e-07	0.004429509882605265	0.058155094246793215	0.02306215966429892	0.014183070049085922	1	0.02013148383586627	0.00012101265432018504	0.0032061879082259104
WP_CANNABINOID_RECEPTOR_SIGNALING	1	1	0.06138824565260104	1	1	1	1	1	1	1	1	1	0.004352903015132137	1	0.01706559342417069	0.006097348944483216	1	1	0.005248202934734603	1	1	1	1	1	0.005560526600371873	1	0.022928022011126648	1	1	1	1	1	1	0.0870050449123192	0.0015643892795722536	1	1	1	1	0.005560526600371873	1	1	0.008626028658581641	1	0.022529814242108426	1	0.04060884950718857	1	0.008638515915088685	0.013567458475413074	1	1	1	1	0.0655461643323465	0.0006215573069796587	0.0229772464421365	0.0007310780105327375	1	1	0.00011959265076366687	1	1	1	1	1	0.01656810498373118	0.0324051596192827	1
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	1	0.0068472846473403015	1	0.01968079150456603	1	1	1	1	1	1	1	1	1	1	0.09207751831787703	1	1	1	1	1	0.0027076050460063117	0.0004751776379862127	1	1	0.004830985973758639	1	1	1	1	1	1	0.06876773131655733	1	0.0768795381857812	0.081046376179161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006096173193792631	1	1	1	1	1	1	1	1	0.07747039385862164	1	1	0.005208140447995446	1	1	1	1	1
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07169285561191585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03654282431299538	1	1	1	1	1	1	1	0.04122878242610828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002870303463735624	1	1	1	1	1	1	1	1	1	1
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02528969784865953	1	1	1	0.014825204838538886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024293254776329376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019943019349224267	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013209987225701658	1	1	1	1	0.02010993745108758	1	1	1	1	1	1	0.006890922247057896	1
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	1	1	0.06906218418693966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025986803183152718	1	1	1	1	0.08744545750893684	1	0.0975023124567076	0.01677401264755718	1	1	1	0.009956579963502965	1	1	1	0.010386441017280812	1	1	0.006896395313984893	1	1	1	1	1	0.06906218418693966	1	1	0.009956579963502965	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CHEMOKINE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09383762592079858	1	1	1	1	1	1	1	1	1	1	1	0.010989349771493906	1	1	1	1	1	1	0.02301704881640454	1	1	1	1	1	1	1	1	0.0963135053013644	1	1	1	1	1	1	0.08090945413319406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0625952806234924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09525312016627119	1	1	0.06728865134862194	1	1	0.05002240372101019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0906579786977233	1	1
WP_CILIOPATHIES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09376902161481393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_CIRCADIAN_RHYTHM_RELATED_GENES	1	0.07063165456316023	1	0.08533393702881309	1	0.012266796228880827	1	1	1	0.04991603345834572	1	1	0.005298407041102959	0.03563189348181295	0.09896520951621501	0.05266238057903749	0.035500095980480206	0.08761667643495186	0.00023660165863914617	1	1	1	1	1	1	1	1	0.06650686364761649	1	1	1	1	1	1	0.030022898112381013	1	1	1	0.003191026156839416	0.008263412779415003	1	1	0.0851743859051034	0.09946672875542684	0.08533393702881309	0.016252276478393113	0.027522136200216818	1	0.07908476842109946	1	1	1	1	1	0.010547991095949616	1	0.07417287190133359	1	1	1	0.009383029080274996	1	1	1	1	1	0.05298441939473164	1	0.062204783727067836
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	1	1	0.020553776218789843	1	1	1	1	1	1	1	1	1	1	1	0.0448629384826863	1	1	1	1	1	1	1	1	1	0.011421374821127483	1	1	1	1	1	1	1	1	0.03447925015390929	1	1	1	1	1	1	1	1	0.023591146145514608	0.0493162568244907	1	1	1	1	1	1	1	1	1	1	0.022655581224743204	1	0.059151442621186434	0.022043471829249817	1	1	0.03486735781131012	1	1	1	1	1	1	1	1
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038846357345760474	0.0980143232150924	1	1	1	1	1	1	1	0.030286979959385674	1	0.027883644981887112	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06297062267253839	1	1	1	1	1	1	1
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	1	1	0.011615681282601154	1	0.028772499925293293	1	1	1	1	1	1	1	1	1	1	0.07148088376544004	1	0.030864753053556515	0.06505026604296837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012842660091575198	1	1	1	0.0133904958793859	1	1	1	1	1	1	1	1	1	1	1	0.0864707576632513	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0872953971429753	1	1	0.056661903085567955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WP_DOPAMINERGIC_NEUROGENESIS	1	0.008410924128569253	1	1	1	1	1	1	1	1	1	1	1	1	0.0023379843353232843	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017305173425200215	1	0.06395024968751628	0.08264421331359861	1	0.09220953472614513	0.0971111060484724	1	0.0017461456650510465	0.012505996071127679	0.0090883611554059	1	0.015165112477938614	1	0.07149082200549683	1	1	0.054945880572680794	0.043200469375178296	1	1	1	1	5.3561781743316494e-05	1	1	1	0.007846092058316323	0.025139358860950756	0.06831402230002048	1	1	0.01431068251401113	1	1	1	1	1	1	0.03450165885745604	1
