	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_VIRAL_LIFE_CYCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	2	2	0	0	0	2	3	3	2	3	2	0	3	0	3	3	0	2	0	2	2	0	0	2	2	0	0	0	0
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATORY_RNA_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0
GO_REGULATORY_T_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	2	0	2	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
GO_RELAXATION_OF_CARDIAC_MUSCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0
GO_RELAXATION_OF_MUSCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	2	0	2	0	0	0	2	0	2	3	0	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0
GO_RELAXATION_OF_SMOOTH_MUSCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	2	0	0	0	3	0	0	2	0	0	0	2	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_RENAL_SODIUM_EXCRETION	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	2	0	2	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_RENAL_SYSTEM_PROCESS	0	2	0	0	3	0	0	0	0	2	0	0	3	5	0	0	0	0	7	0	2	0	2	0	0	2	0	0	3	0	4	0	0	5	2	5	0	0	0	0	5	4	0	0	3	0	0	0	0	2	4	0	4	4	0	0	0	0	0	0	0	0	0	0	0
GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RENAL_TUBULE_DEVELOPMENT	0	0	0	2	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
GO_RENAL_WATER_HOMEOSTASIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REPRODUCTION	7	9	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
GO_REPRODUCTIVE_BEHAVIOR	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
GO_RESPIRATORY_SYSTEM_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPIRATORY_SYSTEM_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_RESPONSE_TO_ABIOTIC_STIMULUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	22	0	0	0	19	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ACETYLCHOLINE	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ACIDIC_PH	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ALCOHOL	2	0	5	0	0	0	2	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ALKALOID	2	0	0	2	0	0	0	0	0	2	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	4	0	0	0	5	2	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_AMINE	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_AMINO_ACID_STARVATION	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_AMPHETAMINE	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_AMYLOID_BETA	0	0	4	0	0	0	0	0	0	0	0	2	0	4	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	0	4	0	0	2	5	0	0	5	5	0	0	4	2	0	0	4	0	4	3	0	0	0	3	3	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ATP	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0
GO_RESPONSE_TO_AUDITORY_STIMULUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
GO_RESPONSE_TO_AXON_INJURY	0	0	5	0	0	0	0	0	0	0	0	2	0	7	3	0	3	2	6	0	0	0	0	0	0	0	0	0	0	0	7	4	4	5	0	0	0	5	0	0	5	0	3	3	4	0	0	0	4	0	4	0	0	6	0	2	5	0	3	0	0	2	0	0	0
GO_RESPONSE_TO_BIOTIC_STIMULUS	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_CAFFEINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_CALCIUM_ION	0	0	4	0	3	0	0	0	0	0	0	0	0	6	0	0	3	0	5	0	0	0	0	0	0	0	3	2	4	0	5	7	5	0	2	0	0	6	3	0	0	4	0	0	0	3	0	0	0	2	5	4	5	0	0	0	4	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_CAMP	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	4	0	0	0	0	0	3	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_CARBOHYDRATE	0	0	7	5	6	0	0	0	0	0	0	0	0	11	7	5	0	0	5	0	0	0	0	0	0	0	0	2	0	0	6	0	9	10	0	4	0	8	0	0	0	0	9	7	0	0	0	0	11	0	5	9	5	8	0	0	0	0	0	0	0	4	0	0	0
GO_RESPONSE_TO_CATECHOLAMINE	0	0	4	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	2	0	4	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_COCAINE	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_COLD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GO_RESPONSE_TO_CORTICOSTEROID	0	0	7	0	0	0	0	0	0	0	0	0	0	6	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_CYTOKINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_DIETARY_EXCESS	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_DOPAMINE	0	0	3	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	2	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_DRUG	3	0	12	0	6	2	0	0	0	3	0	0	0	15	9	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	10	8	15	14	0	10	0	11	0	0	9	0	8	9	12	0	0	0	18	0	0	0	11	11	0	0	9	0	3	0	0	5	0	0	2
GO_RESPONSE_TO_DSRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	0	0	28	12	0	0	6	0	0	0	0	13	11	39	31	0	0	12	30	0	0	0	0	0	0	0	0	0	0	0	30	21	0	42	0	19	0	27	0	0	0	0	0	25	24	0	0	0	31	11	24	0	24	28	0	6	27	0	6	0	0	0	0	0	0
GO_RESPONSE_TO_ESTRADIOL	0	0	5	0	0	0	0	0	0	0	0	3	2	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	5	3	0	0	0	0	4	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	3	4	0	0
GO_RESPONSE_TO_ESTROGEN	0	0	3	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
GO_RESPONSE_TO_ETHANOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_EXTRACELLULAR_STIMULUS	3	4	10	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	10	0	0	0	0	0	6	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_FATTY_ACID	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_FOOD	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2	0	2	3	0	0	0	0	0	0	0	2	2	3	0	0	0	2	0	3	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_FORSKOLIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_FUNGUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_GLUCAGON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_GRAVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_GROWTH_FACTOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_GROWTH_HORMONE	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_HISTAMINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_HORMONE	0	0	17	0	0	0	4	0	0	0	0	0	8	21	20	0	0	9	18	0	0	3	0	0	0	0	0	0	0	0	19	0	21	24	0	13	0	0	0	0	0	0	10	16	0	0	0	2	19	8	0	0	14	17	0	0	0	7	0	0	0	0	0	0	0
GO_RESPONSE_TO_IMMOBILIZATION_STRESS	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0
GO_RESPONSE_TO_INORGANIC_SUBSTANCE	0	0	12	0	0	2	0	0	0	0	0	0	0	15	0	0	6	0	10	0	0	0	0	0	0	0	0	0	9	0	0	14	14	16	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_INSECTICIDE	0	0	2	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_INSULIN	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GO_RESPONSE_TO_INTERFERON_GAMMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_INTERLEUKIN_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ISCHEMIA	0	0	3	3	3	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_ISOQUINOLINE_ALKALOID	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_KETONE	0	0	5	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	5	7	0	0	5	0	0	0	0	0	0	4	5	4	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_LEAD_ION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	0	0	3	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_LIGHT_STIMULUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_LIPID	0	0	16	0	0	0	7	0	0	0	0	0	6	0	16	0	0	8	16	0	0	0	0	0	0	0	0	5	0	0	19	0	0	0	5	11	0	0	0	0	0	0	0	16	0	0	8	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3
GO_RESPONSE_TO_LITHIUM_ION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_MECHANICAL_STIMULUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_METAL_ION	0	0	7	0	0	2	0	0	0	0	0	0	0	0	8	7	4	0	8	0	0	0	0	0	0	0	0	0	7	0	0	11	0	10	3	0	0	10	5	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_MONOSACCHARIDE	0	0	6	5	6	0	0	0	0	0	0	0	0	10	7	5	0	0	5	0	0	0	0	0	0	0	0	2	0	0	6	0	9	10	0	4	0	8	0	0	0	0	9	7	0	0	0	0	10	0	5	9	5	7	0	0	0	0	0	0	0	4	0	0	0
GO_RESPONSE_TO_NERVE_GROWTH_FACTOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_NICOTINE	0	0	0	2	3	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
GO_RESPONSE_TO_NITROGEN_COMPOUND	9	0	22	14	17	3	7	2	0	6	0	11	9	34	25	0	0	0	22	0	0	0	4	0	0	7	0	0	0	0	26	0	26	33	8	15	0	25	0	0	23	12	11	26	20	0	9	0	31	15	26	20	20	18	0	7	22	0	0	0	0	13	0	0	0
GO_RESPONSE_TO_NUTRIENT	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
