	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_SECRETION_BY_TISSUE					SCT WNK3																																							SCT TAC1					
GO_SECRETORY_GRANULE		SCG3 SLC30A8 SNAP25 STX1A SV2B SYT2 TRPM2						CEP290 CPE GIP MMRN1 PCSK2 PTPRN SLC30A8 STXBP5L SV2B SYT2 TCTEX1D4 TSSK4			GIP STX1A STXBP5L TTR				ARC CHGA STX1A STXBP5L SYT5 ZG16				PTPRN SCG3 SNAP25 TRPM2 TTR		APOA1 CEP290 GIP KCNAB2 PCSK2 SCG2 SLC30A8 STX1A SV2B ZG16	CHGA NPY PCSK1 PTPRN SLC30A8 SPARC SV2B			APOA1 CRISP3 NCS1 TTR							CRISP3 KCNAB2 KIF1A NPY SNAP25				ARC CPE NFASC RAB26 SCGB1A1 SERPINI1 SV2B TCTEX1D4		CHGA FABP5 GIP MMRN1 NFASC PCSK1 PCSK1N PCSK2 RAB26 SCG5 SCGB1A1 SNAP25 STX1A STXBP5L SV2B TCTEX1D4 TMEM190		STXBP5L SYT5		ARC CEP290 CHGB CPE GHRL PCSK1 PCSK2 PTPRN RAB26 SCG5 SYT2 TCTEX1D4				CPE PCSK1N SCG5 SYT5 TTR ZG16			
GO_SECRETORY_GRANULE_LOCALIZATION																																						KIF5A MAP2											
GO_SECRETORY_GRANULE_MEMBRANE		SCG3 SLC30A8 SNAP25 SYT2 TRPM2			SCG3 SNAP25 TMEM190 ZG16										SYT5 ZG16				SCG3 SNAP25 TRPM2	KCNAB2 SPARC										CADPS KIF1A		KCNAB2 KIF1A SNAP25														CPE SYT5 ZG16			
GO_SECRETORY_GRANULE_ORGANIZATION								BAIAP3 PTPRN																																		BAIAP3 PTPRN							
GO_SECRETORY_VESICLE		SCG3 SLC18A1 SLC30A8 SNAP25 STX1A SV2B SYN1 SYT2 TRPM2			ARC BRSK1 CHGB CRISP3 KCNJ11 LGI3 SCG3 SNAP25 SVOP SYN1 SYP TMEM190 ZG16			BSN CEP290 CPE GIP LGI3 MMRN1 PCSK2 PTPRN SLC30A8 SLC6A17 STXBP5L SV2A SV2B SVOP SYP SYT2 TCTEX1D4 TSSK4	ARC DDC IGF2 RAB3C SCG2 SPARC TRPM2 UNC13A	CRISP3 DDC GHRL GIP RAB3C	GIP SLC18A1 STX1A STXBP5L TTR	CLCN4 KCNAB2 KLK12 MMRN1 ZG16			ARC CHGA STX1A STXBP5L SYT5 ZG16						APOA1 CEP290 GIP KCNAB2 PCSK2 SCG2 SLC30A8 STX1A SV2B SYN1 SYP ZG16	CHGA LGI3 NPY PCSK1 PTPRN SLC30A8 SPARC SV2B			APOA1 CRISP3 NCS1 SLC18A1 TTR		ARC GRIN1 KCNJ11 PRRT2 SV2A TMEM190					AMPH BRSK1 CRISP3 KCNAB2 KIF1A NPY PRRT2 SNAP25				AMPH ARC CPE NFASC PRRT2 RAB26 SCGB1A1 SERPINI1 SV2B TCTEX1D4	CHGB DDC FABP5 PRRT2 SCG5 SYN1 ZG16	AMPH BRSK1 BSN CHGA FABP5 GIP LGI3 MMRN1 NFASC PCSK1 PCSK1N PCSK2 RAB26 RAB3C SCG5 SCGB1A1 SLC18A1 SNAP25 STX1A STXBP5L SV2A SV2B SVOP SYP TCTEX1D4 TMEM190	CADPS CEP290 KCNAB2 SCG5 SLC6A17 TSSK4	STXBP5L SYP SYT5		ARC BRSK1 CEP290 CHGB CPE DDC GHRL PCSK1 PCSK2 PRRT2 PTPRN RAB26 SCG5 SVOP SYN1 SYT2 TCTEX1D4				CPE DDC PCSK1N SCG5 SVOP SYT5 TTR ZG16			
GO_SEGMENTATION																							DLL1 NKD1 SFRP1																										
GO_SENSORY_ORGAN_DEVELOPMENT									EPHA4 GABRB3 KCNK3 NKD1 SPARC													CACNA1C CRYBA2 NKD1 PAX6 SPARC	DCHS1 DLL1 NKD1 WNT9A						FBN1 PBX3 TMOD1												MAFB MFAP2 RET TMOD1	ASCL2 CACNA1C CEP290 CRYBA2 DCHS1 KCNK3 NEUROD1 SDK2 STRC TMOD1							
GO_SENSORY_ORGAN_MORPHOGENESIS																							DLL1 NKD1 WNT9A																CEP290 NKD1 WNT9A		MAFB MFAP2								
GO_SENSORY_PERCEPTION																																												RGS16 STRC TAC1					
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS								CACNB2 CNGA3 CRYBA2 IMPG1 PAX6 RGS16			CHRNB2 PAX6																																						
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	CHRNB2 SPTBN4																															SPTBN4 STRC																	
GO_SENSORY_PERCEPTION_OF_PAIN											CHRNB2 GIP																										FABP5 SCN3B												
GO_SENSORY_SYSTEM_DEVELOPMENT																					CEP290 DLL1 ISL1 PBX3 SMOC1	CACNA1C CRYBA2 NKD1 PAX6	DLL1 NKD1 WNT9A						FBN1 PBX3 TMOD1												MFAP2 RET TMOD1	CACNA1C CEP290 CRYBA2 ISL1 NEUROD1 SDK2 TMOD1					CRYBA2 NKD1 WNT9A		
GO_SEQUENCE_SPECIFIC_DNA_BINDING																															AEBP1 ATOH8 HES4 HES6 NFAT5 PLAG1 POU5F1 TFCP2L1 TP73 ZBTB25 ZNF846																		
GO_SEQUESTERING_OF_CALCIUM_ION		ANXA6 SLC8A1 TRPM2						ANK2 CACNA1C CCL19 JPH4 SLC8A1											CACNA1C TRPM2																			ANK2 ANXA6 CACNA1C CCL19											
GO_SERINE_HYDROLASE_ACTIVITY			ACE PCSK2									CELA3A CELA3B KLK12											CELA3B KLK12						CELA3A CELA3B KLK12		CELA3B KLK12 MMP2 PLGLB2							DPP10 PCSK1 PCSK2 SEC11C TMPRSS6				F10 MMP2 PCSK1 PCSK2 SEC11C TMPRSS6							
GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY																			AGT SERPINA10												SERPINI1 SPINK4					SERPINA10 SERPINI1									AGT PCSK1N				
GO_SEXUAL_REPRODUCTION						SSTR3 TSSK4																					CCR6 GRIN1 SSTR1 VGF																						
GO_SH3_DOMAIN_BINDING																																GRIK5 PRRT2					PRRT2 PTPN22												
GO_SIALYLATION								ST6GALNAC5 ST8SIA3																														ST6GALNAC5 ST8SIA3											
GO_SIALYLTRANSFERASE_ACTIVITY								ST6GALNAC5 ST8SIA3																														ST6GALNAC5 ST8SIA3											
GO_SIDE_OF_MEMBRANE			ACE CCR6 KCNAB2 SCUBE1																GNAO1 KCNJ3 PGM5 RTN4RL1 SNAP25	CACNB4 CCR6 F10 KCNAB2																									GFRA3 GNAO1 HLA-DQA2 PGM5				
GO_SIGNALING_RECEPTOR_BINDING				ACE DNM3 DST LEFTY1 NPPB NRXN2				AGT APLP1 APOC3 CCL19 CD70 CPE DST GFRA1 GFRA3 GIP ITGBL1 JAKMIP1 JAM3 LGR6 MLN NRXN2 PLXNC1 SFRP1 SST SSTR3 UCN3	CSH1 EPHA4 GFRA1 IGF2 LCP1 LEFTY1 LGR6 NRXN2 PDGFD PGF PYY SCG2 SST UCN3					CARTPT EFNB3 IFNE					AGT APLP1 BEX1 DEFB1 GNAO1 INS-IGF2 NRXN2 TTR		APOA1 CFC1 DEFB1 DLL1 GFRA3 GIP ISL1 LEFTY1 MLN PGF PYY SCG2 UCN3	APLP1 EFNB3 GFRA3 LGR6 NPY PDGFD SCT SST TMEFF1						ACE APOA1 APOC3 CCL19 GPRASP2 LCP1 PYY SPP1 SST TUBB3 VGF										AGT APLP1 CCL19 CFC1 EFNB3 FGF14 GAST GIP GNAO1 GPRASP2 ISL1 ITGBL1 JAKMIP1 JAM3 LCP1 LY6H MDK NPW NRXN2 NTS PCSK1N PDGFD PYY REEP2 SPP1 TAC3 THBS4 UCHL1 UCN3 VGF		ISL1 LEFTY1 TAC1		ADORA2A AGT C1QL1 CD70 CHGB CPE CSH1 DEFB1 DST GHRL INS-IGF2 ISL1 JAKMIP1 JAM3 MDK MLN NRXN2 SCT TAC3 UCHL1 VGF		GAST JAKMIP1 PDGFD SCT TAC1 VGF	AGT BEX1 GDF1 GFRA3 GNAO1 INS-IGF2 PCSK1N UCHL1	ACE BEX1 CPE CSH1 DLL3 GDF1 IL11 NPPB PCSK1N TTR TUB TUBB3	C1QL1 CPE INS-IGF2 LCP1 NPPB REEP2 SSTR3 TUBB3 WNT9A		
GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING			ACE PCSK2					CPE PCSK2									CPE SCG5											ACE ECE2										CES1 ECE2 PCSK1 PCSK1N PCSK2 SCG5				CPE PCSK1 PCSK2 SCG5			CES1 PCSK1N	ACE CPE PCSK1N SCG5			
GO_SIGNAL_RELEASE	CHRNB2 PRKCG SV2A	BRSK2 PRKCG SLC30A8 SNAP25 SPP1 SSTR5 STX1A SYN1 SYT2 UCN3			BAIAP3 BRSK1 BRSK2 CACNA1C KCNJ11 LIN7A NRXN2 RAPGEF4 RFX6 SCT SNAP25 SYN1 SYP			AGT BAIAP3 CACNA1C CACNB2 CHRNA5 CPE CPLX2 GIP NRXN2 PRKCG PTPRN SFRP1 SLC30A8 STXBP5L SV2A SYP SYT2 UCN3	ADCY1 CHRNA5 FFAR2 NRXN2 SSTR5 UCN3 UNC13A		ADCY1 CHRNA3 CHRNA5 CHRNB2 GIP STX1A STXBP5L				ADCY1 CHGA PRKCG STX1A STXBP5L SYT5		ADORA2A BRSK1 CHRNA5 CPE CSF1R FFAR2 SCG5		AGT CACNA1C NRXN2 PTPRN SNAP25		GIP ISL1 SLC30A8 STX1A SYN1 SYP UCN3	CACNA1C CHGA PTPRN SCT SLC30A8					KCNJ11 PRRT2 SV2A VGF			ADCY1 CADPS CSF1R SSTR5		ADORA2A BRSK1 GRIK5 ISL1 LIN7A PRRT2 SNAP25				ADCY1 CPE CPLX1 NRXN2 PRRT2 RAPGEF4 SPP1	PRRT2 SCG5 SCT SSTR5 SYN1	ABCC8 AGT BAIAP3 BRSK1 CACNA1A CACNA1C CHGA CHRNA5 CPLX2 FFAR1 GIP GRIK5 ISL1 NRXN2 SCG5 SNAP25 SPP1 STX1A STXBP5L SV2A SYP UCN3 VGF		ISL1 STXBP5L SYP SYT5 TAC1		ADORA2A AGT BAIAP3 BRSK1 CACNA1C CPE GHRL ISL1 NEUROD1 NRXN2 PRRT2 PTPRN RFX6 SCG5 SCT SYN1 SYT2 VGF		SCT TAC1 VGF		CPE FFAR2 GCK IL11 SCG5 SYT5	CPE CPLX2 CSF1R GRIK5 NCS1 NKX6-1 SYP		
GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION																			AGT GPBAR1 RGS14 RGS4 SH2D3C																									AVPR1B PDGFD RGS4 TP73	AGT DUSP26 GFRA3 MAPK8IP2 UCHL1		CSF1R DACT1 MAPK4 SH2D3C SPTBN4		
GO_SINGLE_FERTILIZATION							TRPC6 TRPC7															CATSPERB TRPC6								CACNA1H NPM2									CATSPERB CLGN										
GO_SITE_OF_POLARIZED_GROWTH		GAP43 SNAP25 STMN4 TUBB3			APBB1 CDK5R2 MAP2 SNAP25 TUBB3				CRMP1 EPHA4 GAP43 TMOD2		STMN2 TMOD2																					CDK5R2 SNAP25						APBB1 BOC CDK5R2 GAP43 MAP1B MAP2 SNAP25									CDK5R2 STMN3 TUBB3		
GO_SKELETAL_SYSTEM_MORPHOGENESIS																																															ANXA6 MMP2 WNT9A		
GO_SLEEP																																										ADORA2A GHRL							
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION																	ATOH8 GDF1													ATOH8 LEFTY1																			
GO_SMALL_GTPASE_BINDING																																																	TBC1D3C TBC1D3H
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS										GCH1 GIP VCAN																		ACOT7 ACSS3 APOA1 APOC3 PDE2A PNPO	AKR1B1 PNPO QDPR																				
GO_SMALL_MOLECULE_CATABOLIC_PROCESS																							CPT1C FUT7 SULT2A1																										
GO_SMOOTHENED_SIGNALING_PATHWAY			GPC2 SCUBE1																			PAX6 SCUBE1	SFRP1 WNT9A																								NKX6-1 WNT9A		
GO_SMOOTH_ENDOPLASMIC_RETICULUM								JPH4 KCNJ2																																									
GO_SMOOTH_MUSCLE_CELL_CHEMOTAXIS							MDK PDGFD																															MDK PDGFD											
GO_SMOOTH_MUSCLE_CELL_MIGRATION			ACE PDGFD				MDK PDGFD																					ACE NDRG4										AGT MDK NDRG4 PDGFD				AGT MDK NDRG4							
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION																			AGT MMP2																				AKR1B1 PDGFD			AGT AKR1B1 MMP2 NDRG4							
GO_SMOOTH_MUSCLE_CONTRACTION		KCNB2 SLC8A1						AGT KCNB2 SLC8A1			CHRNA3 CHRNB2								AGT SSTR2																														
GO_SNAP_RECEPTOR_ACTIVITY		SNAP25 STX1A																																				SNAP25 STX1A											
GO_SNARE_BINDING		SNAP25 STX1A SYT2			BAIAP3 SNAP25 SYP			BAIAP3 CPLX2 STXBP5L SYP SYT2			STX1A STXBP5L				STX1A STXBP5L SYT5						STX1A SYP											PRRT2 SNAP25				CPLX1 PRRT2		BAIAP3 CACNA1A CPLX2 SNAP25 STX1A STXBP5L SYP		STXBP5L SYP SYT5		BAIAP3 PRRT2 SYT2					CPLX2 SYP		
GO_SNARE_COMPLEX		SNAP25 STX1A						CPLX2 STXBP5L			STX1A STXBP5L				STX1A STXBP5L																							CPLX2 SNAP25 STX1A STXBP5L											
GO_SODIUM_CHANNEL_ACTIVITY								ASIC4 SCN1B SCN3B																							CACNA1H SCN1B							ASIC4 GRIK5 SCN1B										SCN1B SCN3B	
GO_SODIUM_CHANNEL_COMPLEX								SCN1B SCN3B																							CACNA1H SCN1B							GRIK5 SCN1B										SCN1B SCN3B	
GO_SODIUM_CHANNEL_INHIBITOR_ACTIVITY								SCN1B SCN3B																																								SCN1B SCN3B	
GO_SODIUM_CHANNEL_REGULATOR_ACTIVITY								SCN1B SCN3B																														FGF14 SCN1B										FGF14 SCN1B SCN3B	
GO_SODIUM_ION_HOMEOSTASIS				ATP1A3 NPPB				AGT SLC8A1																																		ADORA2A AGT			AGT ATP1A3	C7 NPPB SLC8A1	ATP1A3 NPPB		
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT				ATP1A3 TRPM2			FGF14 WNK2	ASIC4 HECW2 SCN1B SCN3B SLC6A17 SLC8A1 WNK3	ATP1A3 HECW2 TRPM2																														SCN3B SLC6A17							HECW2 SLC8A1		FGF14 SCN1B SCN3B	
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		SLC18A1 SLC8A1 TRPM2		ATP1A3 TRPM2				ASIC4 SCN1B SCN3B SLC8A1																	SCN3B SLC18A1													ASIC4 ATP1A3 GRIK5 SCN1B SLC18A1							ATP1A3 GRIK3		ATP1A3 GRIK5		
GO_SODIUM_ION_TRANSPORT				ATP1A3 TRPM2				ASIC4 HECW2 SCN1B SCN3B SLC6A17 SLC8A1 WNK3	ATP1A3 HECW2 SLC38A3 TRPM2																																								
GO_SOMATODENDRITIC_COMPARTMENT	DNM3 KCNJ2 PRKCG SPTBN4 SV2A	GAP43 KCNB2 KCNJ2 MPP2 MX2 PRKCG SEZ6 SLC8A1 SNAP25 SYN1 TRPM2 TUBB3		ATP1A3 DNM3 ELFN1 KCNB2 KCNJ2 RGS14 TRPM2	APBB1 ARC CACNA1C CNGA3 CNIH2 DNM3 JPH4 KCNJ11 KCNN3 MAP2 MAP6 PSD RTN4RL1 SLC12A5 SNAP25 SYN1 TPGS1 TUBB3			BSN CACNA1C CNGA3 CPLX2 FRMPD4 GIP JPH4 KCNB2 KCNJ2 KIF5A MAP1A MAP1B MAST1 PCSK2 PRKCG PSD PTPRN RET SAMD14 SCN1B SLC8A1 SST SV2A	ARC ATP1A3 BRS3 CRMP1 DDC EPHA4 GAP43 SST TRPM2		CHRNA3 DDN GIP RTN4RL1 STMN2 TUBB4A				ARC MAP6 PRKCG SYT5	CD200 MAPK8IP2 MX2 PRRT2 RTN4RL1			CACNA1C GNAO1 MAP1A MAP6 PRPH PTPRN RGS14 RTN4RL1 SNAP25 TRPM2		ADCY2 ATP1A3 CPT1C FRMPD4 GIP P2RX6 PALMD PCSK2 SYN1			BRS3 KCNJ2	ADCY2 DNM3 KCNJ2 NCS1 RET		ARC GRIN1 KCNJ11 MAPK8IP1 MAST1 PRRT2 SV2A					ADORA2A DDN GRIK5 KIF1A PRRT2 SNAP25 SPTBN4 SST	CPLX1 DDC LZTS1 PALMD SV2A			ARC CACNG4 CPLX1 DDN KCNB2 MX2 NFASC PRRT2 SERPINI1 TPGS1		ADCY2 APBB1 ATP1A3 BRS3 BSN CACNA1A CACNA1C CACNG7 CNIH2 CPLX2 FRMPD4 GAP43 GIP GNAO1 GRIK5 KCNB2 KCNN3 KIF5A MAP1A MAP1B MAP2 MAP6 MPP2 NFASC PALMD PCSK2 PSD RET RGS14 SAMD14 SCGN SCN1B SEZ6 SLC12A5 SNAP25 SPTBN4 SV2A TPGS1 UCHL1		SYT5 TAC1	DDC GAP43 RET	ADCY2 ADORA2A ARC CACNA1C CNGA3 DDC JPH4 MAP6 MPP2 P2RX6 PCSK2 PRR7 PRRT2 PTPRN RGS14 SEZ6 SYN1 UCHL1			ASCL1 ATCAY ATP1A3 CACNA1B GNAO1 GRIK3 MAPK8IP2 UCHL1	BRS3 DDC KIF5A MX2 PALMD PRPH SLC8A1 SYT5 TUBB3	ATP1A3 CPLX2 GRIK5 MAST1 NCS1 SPTBN4 TUBB3	APBB1 BRS3 CNIH2 CPT1C DDN GRIN1 KCNJ11 LZTS1 MAP1A MAP6 MAPK8IP1 MPP2 P2RX6 PRR7 RET SCGN SCN1B SEZ6	
GO_SOMITE_DEVELOPMENT																							DLL1 NKD1 SFRP1																										
GO_SOMITOGENESIS																							DLL1 NKD1 SFRP1																										
GO_SPECIFICATION_OF_SYMMETRY							CCDC39 CFC1		CCDC39 LEFTY1												CFC1 DLL1 LEFTY1	CCDC39 DNAH11	DLL1 FOXJ1					DNAH11 NDRG4																					
GO_SPECIFIC_GRANULE				CRISP3 TRPM2															SNAP25 TRPM2													CRISP3 KCNAB2 SNAP25							CEP290 KCNAB2										
GO_SPECIFIC_GRANULE_MEMBRANE		SNAP25 TRPM2																	SNAP25 TRPM2													KCNAB2 SNAP25																	
GO_SPECTRIN_BINDING								ANK2 PTPRN																														ANK2 SPTBN4											
GO_SPERMATID_DIFFERENTIATION																	DEFB1 JAM3 TPGS1																																
GO_SPERM_CAPACITATION																																										CCR6 DEFB1							
GO_SPERM_EGG_RECOGNITION																																							CATSPERB CLGN										
GO_SPERM_MIDPIECE																																										CCR6 DEFB1							
GO_SPERM_MOTILITY					TEKT2 TPGS1			CCDC39 TEKT2 TSSK4									CELF3 DEFB1 TPGS1					CCDC39 DNAH11					CCDC39 CCR6									DEFB1 DNAH11 TPGS1										DNAH11 TNP1			
GO_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE																												APOA1 APOC3																					
GO_SPHINGOLIPID_BINDING								CERKL CLIP3																														CERKL CLIP3											
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS								CERKL ST6GALNAC5 ST8SIA3													ELOVL4 ST6GALNAC5							ENPP7 ST8SIA3																					
GO_SPHINGOLIPID_METABOLIC_PROCESS							FUT7 ST8SIA5																					ENPP7 ST8SIA3																					
GO_SPINAL_CORD_DEVELOPMENT																					DLL1 ISL1 PBX3																												
GO_SPINDLE_ORGANIZATION	EML1 STARD9											EML1 SPC25																																					
GO_SPROUTING_ANGIOGENESIS																					DLL1 PGF S100A1										DLL1 PGF RNF213																		
GO_STABILIZATION_OF_MEMBRANE_POTENTIAL																																				KCNK16 KCNK17													
GO_STEM_CELL_PROLIFERATION																												ACE EML1																					
GO_STEREOCILIUM_BUNDLE								MPP1 STRC													MPP1 STRC																												
GO_STEROID_BINDING																					ANXA6 APOA1 ATP1A3 SYP							APOA1 APOC3																			ANXA6 ATP1A3 SYP		
GO_STEROID_CATABOLIC_PROCESS																												SPP1 SULT2A1										SPP1 SULT2A1											
GO_STEROID_HORMONE_SECRETION																																										AGT GHRL							
GO_STEROID_METABOLIC_PROCESS																							AKR1B1 DHRS2 SULT2A1					APOA1 SPP1 SULT2A1																					
GO_STEROL_BINDING								APOC3 SYP													ANXA6 APOA1 SYP							APOA1 APOC3																			ANXA6 SYP	ANXA6 SYP	
GO_STEROL_HOMEOSTASIS																					APOA1 LIPC							APOA1 APOC3																					
GO_STEROL_IMPORT																												APOA1 APOC3																					
GO_STEROL_TRANSPORT																												APOA1 APOC3 ENPP7																					
GO_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY							TRPC6 TRPC7																																										
GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS																																										AGT MDK						AGT MDK	
GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION											SGCD TMOD1 TMOD2								AGT PGM5 RGS4															ADAM12 PLEKHO1											AGT PGM5 UCHL1	PLEKHO1 SGCD SLC8A1			
GO_STRIATED_MUSCLE_CONTRACTION								ANK2 CACNA1C CACNB2 KCNJ2 KCNJ3 SCN1B SCN3B SLC8A1											CACNA1C KCNJ3			CACNA1C CHGA			KCNJ2 SCN3B													ANK2 CACNA1C CHGA KCNJ3 SCN1B SGCD								SGCD SLC8A1		KCNH2 SCN1B SCN3B	
GO_STRIATED_MUSCLE_THIN_FILAMENT											TMOD1 TMOD2																																						
GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON		ACTL6B TUBB2B TUBB3							ACTL6B NEFM																													ANK2 NEFM SPTBN4 TUBA1A TUBB2B								TUBB2B TUBB3	SPTBN4 TUBA1A TUBB3		
GO_STRUCTURAL_MOLECULE_ACTIVITY								ANK2 BSN COL14A1 CRYBA2 DST IMPG1 MAP1A MAP1B MMRN1 NEFM		ANK2 DNM3 MUC17 VCAN							AEBP1 CLDN6 CRYBA2 MFAP2 TUBB2B		AEBP1 CLDN6 MAP1A PGM5 PRPH			AEBP1 CLDN6 CRYBA2 PGM5 SPARC				AHNAK DST IMPG1 MUC3A												ANK2 BGN BSN COL14A1 CRYBA2 MAP1A MAP1B MAP2 MMRN1 NEFM SPTBN4 TUBA1A TUBB2B VCAN									CRYBA2 SPTBN4 TUBA1A TUBB3		
GO_SUCKLING_BEHAVIOR																																																DACH1 GRIN1	
GO_SULFATION																																						SULT2A1 TPST2										SULT2A1 TPST2	
GO_SULFOTRANSFERASE_ACTIVITY		CHST8 WSCD1			CHST8 TPST2																		SULT2A1 WSCD1					CHST10 SULT2A1 WSCD1										SULT2A1 TPST2 WSCD1										SULT2A1 TPST2	
GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS																																						BLMH DPEP1											
GO_SULFUR_COMPOUND_BINDING			ACOT7 ANXA6 APLP1													ACOT7 LGR6 RTN4RL1	ACOT7 LIPC RTN4RL1		APLP1 RTN4RL1 SERPINA10		ACOT7 ANXA6 LIPC PGF SERPINA10 SMOC1	APLP1 LGR6 RTN4RL1									ACBD7 LTBP2 MDK PGF		ACBD7 ACOT7 ANXA6 LIPC			ACOT7 LTBP2 MDK SERPINA10	LIPC PGF SMOC1	ACBD7 ANXA6 APLP1 LIPC MDK SERPINA10 SMOC1 THBS4										ANXA6 APLP1 MDK SERPINA10	
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS																							GGT5 GSTA2																										
GO_SULFUR_COMPOUND_CATABOLIC_PROCESS																					ACOT7 BLMH																	BGN BLMH DPEP1 VCAN				BGN DPEP1 GGT5							
GO_SULFUR_COMPOUND_METABOLIC_PROCESS											SPOCK3 SULT2A1 VCAN												GGT5 GSTA2 SULT2A1										ACOT7 GSTA2																DPEP1 TPST2
GO_SUPEROXIDE_METABOLIC_PROCESS																																										AGT GCH1							
GO_SUPRAMOLECULAR_COMPLEX										ANK2 DNM3 SPC25 TMOD1									CACNA1C MAP1A MAP6 MMP2 NAV3 PGM5 PRPH RGS14										EML1 FBN1 TMOD1 TPGS1									ANK2 CACNA1C CLIP3 JAKMIP1 JAM3 KIF5A LCP1 MAP1A MAP1B MAP2 MAP6 MTUS2 NEFM REEP2 RGS14 S100A1 SPC25 SPTBN4 TMOD1 TPGS1 TPPP3 TUBA1A TUBB2B			MFAP2 SMTNL2 TMOD1	ADORA2A CACNA1C CLIP3 DST EML1 HOOK3 JAKMIP1 JAM3 KIF19 MAP6 MMP2 RGS14 SYNE2 TMOD1 TPPP3				DNAH11 KIF5A NAV3 PRPH SLC8A1 TUBB2B TUBB3	LCP1 MMP2 REEP2 SPTBN4 TUBA1A TUBB3		
GO_SUPRAMOLECULAR_FIBER_ORGANIZATION								CLIP3 COL14A1 DST HOOK3 LIMCH1 MAP1A MAP1B NAV3 NEFM PLEKHH2 RGS4 SAMD14 SFRP1 TMOD2			LIMCH1 STMN2 TMOD1 TMOD2 TUBB4A								AEBP1 MAP1A NAV3 PGM5 RGS4 TMEFF2									APOA1 FSD1 LCP1 MMP11 STMN3			AEBP1 HOOK3 KIF19 LTBP2 MAD2L2 PLEKHH2 RGS4				PLEKHH2 TMOD1			CLIP3 COL14A1 LCP1 MAP1A MAP1B MAP2 NEFM RGS4 SAMD14 SPTBN4 TMEFF2 TMOD1 TPPP3		ADAMTS2 TAC1		CLIP3 DST GHRL HOOK3 KIF19 PLEKHH2 STMN3 TMOD1 TPPP3							
GO_SUPRAMOLECULAR_POLYMER	DNM3 EML1 MTUS2 SPTBN4				CACNA1C DNM3 EML1 FSD1 JAKMIP1 MAP2 MAP6 MFAP2 TEKT2 TPGS1 TUBB3			ANK2 CACNA1C CLIP3 DST HOOK3 JAKMIP1 JAM3 KIF5A MAP1A MAP1B NAV3 NEFM SCN3B SLC8A1 TEKT2 TMOD2			MTUS2 S100A1 TMOD1 TMOD2 TUBB4A						ADORA2A JAM3 MFAP2 MTUS2 SMTNL2 TPGS1 TUBB2B		CACNA1C MAP1A MAP6 MMP2 NAV3 PGM5 PRPH RGS14										EML1 FBN1 TMOD1 TPGS1									ANK2 CACNA1C CLIP3 JAKMIP1 JAM3 KIF5A LCP1 MAP1A MAP1B MAP2 MAP6 MTUS2 NEFM REEP2 RGS14 S100A1 SPTBN4 TMOD1 TPGS1 TPPP3 TUBA1A TUBB2B	KCNAB2 LCP1 LRRC49 SCN3B SYNE2 TUBB2B		MFAP2 SMTNL2 TMOD1	ADORA2A CACNA1C CLIP3 DST EML1 HOOK3 JAKMIP1 JAM3 KIF19 MAP6 MMP2 RGS14 SYNE2 TMOD1 TPPP3				DNAH11 KIF5A NAV3 PRPH SLC8A1 TUBB2B TUBB3	LCP1 MMP2 REEP2 SPTBN4 TUBA1A TUBB3	CLIP3 FSD1 LCP1 LRRC49 MAP1A MAP6 S100A1 SCN3B TMOD1 TPPP3	
GO_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT																																					GFRA3 INSM1								ASCL1 GFRA3				
