	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04834334138284979	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03617475167184803	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04088110945278778	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	1	0.0028210620914318474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009172620440501822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1	0.0674456372436697	1	1	1	1	1	0.009417038660033406	0.0986786341682484	1	1	1	1	1	1	1	1	1	1	1	0.011964648940872902	1	1	1	1	0.011964648940872902	1	1	0.08756842414869304	1	1	1	1	1	0.01947602128866277	0.0028039522465296285	1	0.0007900905262379077	0.0913325902239821	1	1	1	1	1	1	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	1	0.019017051138449648	1	1	0.03369449926686574	1	1	1	1	1	1	1	1	0.004982959042505564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0057985104002509225	1	1	1	1	1	0.020329551010740743	1	1	1	1	1	1	1	1	1	1
REACTOME_NEURONAL_SYSTEM	0.006919229736310317	2.5343944958233777e-06	1	3.162564496239639e-05	0.0011724880381689395	1	0.09387730703404418	0.07822664661689749	0.0956982537760982	1	5.580894739642961e-05	1	1	0.0008971481274212545	1	0.027016604554617296	1	1	0.08186563214376952	1	1	1	0.010252377595383222	0.045606927714507695	1	1	1	0.0007652947853999947	1	0.0012953585405718337	1	0.03673145233313302	0.03673145233313302	0.002843118830546665	1	2.3640857382822844e-07	0.004812487281274147	1	0.02275057172500361	0.04398798063584053	1	0.08775707931166665	0.024682420574647868	0.013274050421269723	0.019016977489072717	1
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	1	6.026050396346072e-06	1	1	1	1	1	0.002268384626112674	1	1	1	1	1	1	1	1	1	1	0.0006975147589109998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.2232661656129693e-06	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.0066023083099961966	0.0010341298119882492	1	0.003995688549140453	1	1	1	1	0.05619064114137151	0.034518789931191174	2.3070877517961108e-05	1	1	0.0066023083099961966	1	1	1	1	1	1	1	1	0.02207130860210138	0.061150795715547046	1	1	1	0.018097216137686667	1	0.0007495745756396222	1	1	1	1	1	0.005535950212739116	1	1	0.09822817468782263	1	1	1	0.018097216137686667	0.07864752339592562	1	1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0009374764035859906	1	1	0.0022828286929774677	1	1	1	1	1	1	1	1	0.004149442984619611	1	1	1	1	0.017793511492652847	1	1	1	1	1	1	1	1	1	1	0.004830985973721003	1	1	1	1	1	0.09818334143419993	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	1	1	1	1	0.0010469427020872724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001724527708104051	1	1	1	1	1	1	1	1	1	1	0.00761203725828008	1	1	0.0011867137762001656	1	1	1	1	1	1	1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021572687045759542	1	1	1	1	1	1	1	1	0.003095678774992061	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0020703066628334765	1	1	1	1	1	1	1	1	1	1	1	0.0005173516886777252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204163253301	1	1	1	1	1	1	1	1	1	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00360171594659775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	1	1	1	1	0.003803284913002747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004170187103370138	1	1	1	1	1	1	1	1	1	1	0.025430385780148224	1	1	0.004295185501214216	1	1	1	1	1	1	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	0.0043135236079302475	1	1	0.007849059967705463	1	1	0.015191141576995415	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	0.038542555098459275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038542555098459275	1
REACTOME_OPIOID_SIGNALLING	1	0.04560572565028753	1	1	1	1	1	1	1	1	0.010600802629948447	1	1	0.012459817240514148	1	1	1	1	0.05063776330683467	1	1	1	1	1	1	1	1	0.0018606075751692597	1	1	1	1	1	1	1	0.014278558705694944	1	1	1	1	1	1	1	1	0.04560572565028753	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	0.0036809075849243422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025430607352645684	1	1	1	1	1	1	1	1	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011052101764661426	1	1	1	1	0.022186275901658004	1	1	1	1	0.018598103223849805	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	0.08053690756793153	1	1	0.029508249302576117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07563864539298204	1	1	1	1	1	0.017148993761126552	1	1	1	0.021885812733297927	1	1	1	1	1	0.06614843999915199	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	1	1	0.01151364687205203	1	1	1	1	0.0004946448660221314	1	1	0.010600802629948447	1	1	1	1	1	0.016568104983024412	1	0.0004587535938145315	1	0.03615081981893398	1	1	1	1	1	1	1	1	1	1	1	1	0.09908210859144884	1	4.161244928302388e-06	1	1	8.526246332740683e-06	1	1	0.022396376393965745	0.02493157686479175	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.05312351049763642	1	1	1	1	0.0044310984626320105	1	0.014414369907915114	0.05101426402422038	1	1	1	1	1	1	0.017536345787210417	0.06918453956035275	1	1	1	1	1	1	1	1	1	1	1	1	0.06097061474491361	1	1	1	1	1	1	1	1	0.00413316496291305	1	1	1	1	1	0.0008651832665397263	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	1	1	1	1	0.005503863808193787	0.00348643559581141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025488253726309473	1	0.009348812064829293	1	1	1	1	1	1	1	1	0.0005293201638609801	1
REACTOME_PHASE_2_PLATEAU_PHASE	1	1	1	1	1	1	1	0.014088655361368607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009472803538248975	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	0.002308283407811418	1	0.0004056723923177019	1	1	1	0.008260683044907569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000203883729887	1	1	1	1	1	1	1	1	1	1	0.005524506199539814	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04300904078423984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06407731630936797	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204163253301	1	1	1	1	1	1	1	1	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010280524080532816	1	1	1	1	1	1	1	1	1	1
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08975153606002229	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01974411035964274	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023468711272288667	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204163253301	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017984582140986638	1	1	1	1	1	1	1	1	1	1
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	1	1	1	1	1	1	1	1	1	1	0.00038886135808124944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	1	1	1	1	1	1	1	1	1	1	0.0005415370639842987	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.0868095322787995	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05859405007032026	1	1	1	1	1	0.05592901137451678	1	1	1	1	1	1	1	1	0.01575216161145354	1	1	0.01578852033363587	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	1	0.024723495560358022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0229075848412178	1	1	1	1	1	1	1	0.012247025591326843	1	1	1	1	1	1	0.0229075848412178	1	0.04201741967287975	1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023468711272288667	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	1	0.025641830656678355	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039127146292126436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	1	1	1	1	1	1	0.09621488171670589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	0.006936208354211049	1	1.8906235498494794e-05	0.016036812660108923	1	0.0025201530836406194	0.006713676448604433	0.07078006909578316	1	1	1	1	1	1	0.002958287712226948	1	1	1	1	1	1	0.005927389971383201	1	0.011499678076508313	1	1	0.0001700797491124284	1	1	1	1	1	0.0003529268678360564	1	1.181495290936141e-06	0.03198883094318217	1	0.017986071323132236	1	1	1	0.0027337961170430525	1	0.006936208354211049	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01974411035964274	1	1	1	1	1	1	1	1	1	1
REACTOME_PROGRAMMED_CELL_DEATH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08620512918913636	1	1	1	1	1	1	1	1	1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016295729134736203	1	1	1	1	1	1	1	1	1	1
REACTOME_PROTEIN_FOLDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03305180782135686	1	1	1	1	1	1	1	1	1	1	1	0.03142077199648541	1	1	1	1	1	1	1	0.004173252943660444	1	1	1	1	1	1	0.03142077199648541	1	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	0.04290402115122327	1	1	0.010187006898928264	1	1	1	1	1	1	1	1	0.011678840612088681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013548483798665578	1	1	1	1	1	0.061815989619642964	1	1	1	1	1	1	1	1	1	1
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09908210859144884	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAP1_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003921556074983457	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	0.002558566160740905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECYCLING_PATHWAY_OF_L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09175784654222108	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008593964668565879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021388048602172582	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002191103872805744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005608894641067508	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	1	0.08013696942437054	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030134323149866082	1	0.08854948664471995	1	1	1	1	1	1	0.06414516177126783	1	1	1	1	1	1	1	1	1	0.040161406864225424	1	1	0.029132653822097065	1	1	1	1	1	0.08013696942437054	1
REACTOME_REGULATION_OF_INSULIN_SECRETION	1	0.035185283521583344	1	1	0.0006901975022672868	1	1	1	1	1	0.008049858519750486	1	1	0.0004158925012874848	1	1	0.012626156595993532	1	0.039135378957925404	1	1	1	1	1	1	1	1	0.01907843250481267	1	0.010999092681371447	1	1	1	1	1	1.592623554713679e-05	1	1	1	1	1	1	0.01907843250481267	1	0.035185283521583344	1
REACTOME_REGULATION_OF_RAS_BY_GAPS	1	1	1	1	0.047926142055759735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1	1	1	1	1	1	1	1	1	1	1	0.03722089177792576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04613040501694121	1	1	1	1	1	1	1	1	1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	1	0.08916456335395762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008277432606038637	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RET_SIGNALING	1	1	1	1	1	1	1	0.00019655260625406346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06458692337952932	1	1	1	1	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	1	1	1	1	1	1	1	1	1	1	0.024434566074140074	0.04503965549766076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.055670351635998094	1	1	1	1	1	0.055670351635998094	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04331618985866925	1	1	1	1	1	1	1	1	1	1
REACTOME_RHO_GTPASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07918479137759393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03958751834246621	1	1	1	1	1	1	1
REACTOME_RHO_GTPASE_EFFECTORS	1	1	1	1	1	1	1	1	1	1	1	0.0430293930422021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05770755869033484	1	1	1
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006738026957052057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002874996039405775	1	1	1	1	1	1	1	1	1	1
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04331618985866925	1	1	1	1	1	1	1	1	1	1
REACTOME_SEMAPHORIN_INTERACTIONS	1	1	1	1	0.04297080907082629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005964565436503255	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	1	1	1	1	1	1	1	1	1	1	1	0.0778787010565769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09533159259524315	1	1	1	1	1	1	1	1	1
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	1	4.0110691102768214e-05	1	1	0.0037944342658774444	1	1	1	1	1	1	1	1	0.0005173516886777252	1	1	1	1	0.0023232533134830424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204163253301	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01974411035964274	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204163253301	1	1	1	1	1	1	1	1	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017984582140986638	1	1	1	1	1	1	1	1	1	1
REACTOME_SIALIC_ACID_METABOLISM	1	1	1	1	1	1	1	0.02388276703625658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04580404728646226	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	1	0.02513827932353574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02513827932353574	1
REACTOME_SIGNALING_BY_ERBB4	1	1	1	1	1	1	1	1	0.025114905089688833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09495472006838557	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.058988833592510836	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07330102716484133	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06458692337952932	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0674505365154805	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_GPCR	0.06766703349803438	1	1	1	1	0.019132975459411283	1	0.08701433935275882	0.02579269916341287	1	1	1	1	1	1	0.04365826427246711	1	1	0.0985863841520026	1	0.039739058530491755	1	1	0.07786494084862805	1	1	1	1	1	0.008222957747941018	1	1	0.05353695772032707	0.08768030139933591	1	1	1	1	1	0.06884346228525728	1	1	1	1	0.012100260405732532	1
REACTOME_SIGNALING_BY_HEDGEHOG	1	1	1	1	1	1	1	1	1	1	0.0021567828037819536	0.050965257927473084	1	0.03244820452194441	1	1	1	1	1	1	1	1	1	0.03489484651810171	0.023392934834382872	1	1	0.0007115568150304341	1	1	1	1	1	1	1	0.07090934138911686	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_INTERLEUKINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07392748826217899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00799929097079799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NTRKS	1	1	1	1	0.03178477921314127	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01893976894814353	0.07342192602080688	1	1	1	0.030431733456518173	1	1	1	1	1	0.05086079422508827	1	1	0.005839264935823318	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0253860169614748	1	1	1	0.044168239667839115	0.08610369856217581	1	1	1	0.08227515684809894	1	1	0.053456340460351415	1	1	0.07919534218216462	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RHO_GTPASES	1	1	1	1	1	1	1	1	1	1	1	0.09628938040372359	1	1	1	1	1	1	1	1	1	1	1	0.058553329753936234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02575595573525169	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_VEGF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04858785668937049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_WNT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08860140935491478	1	1	1	1	1	1	1	1	1	1	1	1	0.060758221363007014	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
