	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_DISEASES_OF_GLYCOSYLATION	1	1	0.07568028943415672	1	0.012041311188829229	1	1	1	1	1	0.08211850397260378	1	1	1	1	1	0.06850406862600478	1	1	1	1	1	1	1	0.005365332461912842	1	1	1	1	1	0.07220471911220405	0.09784221830164586	1	0.08615360881287959	0.026047564176903792	0.03295061000077493	0.006295072982940408	1	0.03007653385576181	1	1	1	1	1	1	1	1	0.026047564176903792	0.01760945693589866	1	0.04923173912807566	1	1	1	0.09111792199170521	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_METABOLISM	1	1	1	1	0.018443232076133964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0329145302125915	1	1	1	1	1	1	1	1	1	0.09739240134022353	1	0.03793996791348342	1	1	1	1	1	1	1	1	1	1	0.09739240134022353	0.04580100059707104	1	0.08893345943254682	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	0.010293139854146816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009313709435600614	1	1	1	0.045474693727202364	1	1	1	1	1	1	1	1	0.07114376648757814	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	1	1	1	0.07855904623133347	0.09647803719823955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03941849739419867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	0.055639099360530464	0.00017733159190325143	0.02006915972782508	1	1	0.02508750454001718	1	1	1	1	1	1	1	0.0001881978720492672	1	1	1	0.00027420855812176903	0.0014317462973345574	0.0003970299036495373	0.0005644695545332645	1	1	1	0.002779181618595805	1	1	0.0025912835540427004	1	1	0.026414825986920132	0.01977137260236672	1	1	1	0.036092070454029734	1	1	0.024110800709806757	1	0.0026374919449763112	1	1	0.03020930983746295	1	1	1	1	1	1	1	1
REACTOME_ECM_PROTEOGLYCANS	1	1	0.05283026503340482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06867976899446315	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ELASTIC_FIBRE_FORMATION	1	1	1	1	1	1	1	1	1	0.023077485567181255	1	1	1	1	1	1	0.0843318461716277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022456644485030708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014537259909957911	1	1	1	1	1	1	1
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	1	1	1	1	1	1	1	1	1	1	1	1	0.01680865448803126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005879661347666043	1	0.016427955686100004	1	1	0.01567803450063643	1	1	0.013175748880421057	1	1	1	1	1	1	1	1	1	0.015864074507651704	1	1	1	1	1	1	1	0.0031715583965385985	1	1	1
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09182590878591301	1	1	0.07853837248727169	1	1	1	1	1	1	0.07214821468124033	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPHRIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040900282293764634	1	1	1	0.022848133470592114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1	1	1	1	1	1	1	1	1	0.029132648790221594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08986308330509774	1	0.056025628544213	1	1	1	0.025390592552587132	1	1	0.023820190496390836	0.03231831750313019	1	1	0.08405854615698116	1	1	1	0.029124389773472537	1	1	1	1	1	1	0.005560526600406179	1	1	1	1	1	1	1	1	1
REACTOME_EPH_EPHRIN_SIGNALING	1	1	0.08321768902495963	1	1	1	1	1	1	0.08353861382433736	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07219331362916126	1	1	1	0.02762510768715387	1	1	0.02552849403376256	0.0919516139736678	1	1	1	1	1	1	0.03271043424134812	1	0.07305390204793416	1	1	1	1	0.017270157356272242	1	1	1	1	1	1	1	1	1
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	1	1	1	1	0.07196249865602478	1	1	1	1	1	0.09418014154112753	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06830052001875997	0.06697948652844088	1	1	1	1	1	1	1	1	1	1	0.013918857994844491	1	1	1	1	1	0.016361384145030633	1	1	1	1	1	1	1	0.03772164183585025	1	1	1	1	1	1	1	1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	1	0.001990529491774806	1	1	1	1	1	1	0.07249242694564628	1	0.06533387857957895	1	0.008222553128979904	1	0.040773598816968515	0.016122797164777825	1	1	0.06871289306281092	0.06239369832349717	0.01667622098574073	1	0.009687926387087265	0.06082860519851607	1	0.04777586689068558	1	0.026909646314334013	0.009841475172516878	1	1	1	1	0.045372293223235216	0.08176832442478377	1	1	0.0738568980701173	1	1	0.01874782976862166	1	0.05024874904662946	0.08520764268286585	1	1	1	0.09856180476497023	0.09856180476497023	0.07060811747277529	0.07579045165001541	1	1	1	0.034397195737844055	1	0.0958659996403548	1	1	1	1	0.05040618471814318
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	1	0.051147480665634015	1	1	1	1	1	1	1	1	1	0.06848908283856592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0390851510925202	1	1	1	0.06655114512718507	1	1	0.06275324101888857	1	1	1	1	1	1	1	0.07547247954522363	1	1	1	1	0.06369289839660641	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	0.09764677240294506	1	1	1	1	1	1	1	1	0.018899674680085243	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05134363403993236	1	1	1	1	0.08717872408942906	1	1	0.08579687970437821	1	1	1	1	0.04076613404736884	1	1	0.08180756988126325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FATTY_ACID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04069346752563163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06313582530840778	1	1	1	1	1	1	1	0.07472038436381578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07966542817868483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09706795256931966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FERTILIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02530689108273798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	1	1	1	1	1	1	1	1	1	1	1	1	0.04195437380922162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051465588829260334	0.02681698935650878	1	1	1	1	1	1	1	1	1	1	0.00048598982278880154	1	1	1	1	1	0.004610781058717817	1	1	1	1	1	1	1	0.003512411363589596	1	1	1	1	1	1	1	1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09220953472614513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FREE_FATTY_ACID_RECEPTORS	1	1	1	1	1	1	2.1757823962298417e-05	1	1	1	1	1	1	1	1	1	1.2003879975908127e-05	1	1	1	1	1	1	1	1	4.973840229760551e-05	1	1	2.6977275239925547e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008734396246297127	1	1	1	1	0.00019477829203262687	0.0010786212432991604	1	0.0009014531997821873	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRUCTOSE_METABOLISM	1	1	0.002494413129562889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004789509654604673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022339471818466627	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	0.001301048619269607	0.0018475840148892697	1	1	1	1	1	1	1	0.005574302430323974	0.0020328425510008907	0.06335246595212973	1	0.014774575748502605	0.010991880321446823	1	1	1	1	1	1	1	5.7238835483586215e-05	1	1	1	0.0030691557753014242	0.06691300200706496	4.92801906480933e-05	8.263357381099734e-05	1	1	1	0.01616445539825928	1	1	0.0017769797679428878	1	1	0.00010613189025332481	0.007767155322908614	0.0010164264371361753	0.0017094870298707265	1	0.018613881289617273	1	1	0.001057365487151296	0.008112529127773938	7.859965341916464e-07	1	1	0.001657868801787643	1	1	1	1	1	0.033261868537839745	1	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	0.00444340172070834	0.004781666585822686	1	1	1	1	1	1	1	0.003190384058431084	0.006811724441949885	1	1	0.02764127769293856	0.003928788873193811	1	1	1	1	1	1	0.012221585480987618	0.00021242249193054175	1	1	1	0.00019239085535693867	1	0.00032509495860055804	6.83250295460125e-05	1	1	1	0.0065300602051311385	1	1	0.005990223466991851	0.04346785049891333	1	0.0005179509290457185	0.002483306132432306	0.0026657504476106375	0.004432648137354334	1	0.043979579177598316	1	1	0.0004136067773540253	0.002630369755534323	7.917766379761382e-06	1	1	0.0056055171626482325	1	1	1	1	1	0.06065681864858452	1	1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1	1	0.018611477222512218	1	1	1	1	1	1	1	1	1	0.023370690792157478	0.01390501100331809	1	1	0.01743691628105637	1	1	1	1	1	1	1	0.00386932338010626	1	1	1	0.0022599526758178	0.014755067548379297	0.034518789932787675	0.0038719465249938967	1	1	1	0.001577005979401358	1	1	6.99613477199712e-05	1	1	0.0183739184178765	1	1	1	1	0.025238619298436515	1	0.01674816793947498	1	1	0.02207368952393096	1	1	0.021058786845850386	1	1	1	1	1	1	1	1
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07214821468124033	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	0.08237487685805478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0999027897592687	0.053758476935922506	1	1	1	1	1	1	1	1	1	1	0.0014975432388739662	1	1	1	1	1	0.013342046960604037	1	1	1	1	1	1	1	0.010272275835227829	1	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08986308330509774	1	1	1	1	1	1	1	1	1	1	0.0034964152084568934	1	1	1	1	1	0.029124389773472537	1	1	1	1	1	1	1	0.022678395475713264	1	1	1	1	1	1	1	1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1	1	0.009228949295585376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0035128302526855615	0.017353983446141474	1	1	1	0.0055931890644285165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013092789800959292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	1	1	1	1	1	1	1	1	1	1	1	1	0.08237487685805478	1	1	1	1	1	1	1	1	1	1	0.005045299483114607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	1	1	0.0794655784312388	1	1	1	1	1	1	1	1	1	0.015669170581914083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027200207856636127	0.03447925015390929	1	1	1	1	1	1	0.09182590878591301	1	1	0.07853837248727169	1	1	1	1	0.0174800565991734	1	1	1	1	0.014444335869149949	1	1	1	1	1	1	1	1	0.031850416078350596	1	1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	1	1	0.005783471080154423	1	1	1	1	1	1	1	1	1	0.0007430695204411197	1	1	1	0.04884462427842484	1	1	1	1	1	1	1	0.01143005531761554	1	1	1	0.078480129635915	1	0.001625197362240649	0.018310734782158278	1	1	1	1	1	1	0.007307585730884414	1	1	1	1	1	0.0007862807176838293	1	0.06922539673916295	1	1	1	1	0.007433757276367414	1	1	0.05839076621838546	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	1	0.005783471080154423	1	1	1	1	1	1	1	1	0.002103916513558013	0.008084075034509919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.078480129635915	1	0.014304844628076796	0.018310734782158278	1	1	1	0.06305184776534634	1	1	0.007307585730884414	1	1	0.005675037297053431	1	1	1	1	0.06922539673916295	1	1	1	1	0.007433757276367414	1	1	0.05839076621838546	1	1	1	1	1	1	1	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	0.03621302333090304	0.021758616035325473	1	1	0.027178064852388717	1	1	1	1	1	1	1	0.006147112664097953	1	1	1	0.04450872272658413	0.023066028060013122	0.05298154057656801	0.007597101787459204	1	1	1	0.0031474722130335753	1	1	0.0029353314957220045	1	1	0.02861038980590558	1	1	1	1	1	1	1	1	1	1	1	1	0.03270268266164278	1	1	1	1	1	1	1	1
REACTOME_GLUTATHIONE_CONJUGATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01683842400963831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019475492440548914	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	0.06489084732211103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07408908244943602	1	1	1	0.026353804099345846	1	1	0.04632203658719791	1	1	1	1	1	0.09953469598412856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GPCR_LIGAND_BINDING	1	1	1	1	0.067877748041695	1	4.5985924726932303e-05	0.01677165527461244	1	0.09432467115086218	0.004110373169279646	0.004746400860707767	0.032141011784736495	1	1	0.049016020708401054	0.004253332470602222	1	0.019896694087786604	1	1	1	1	0.039638193236469554	1	1	1	1	0.00233837056756403	1	0.02878841638602536	0.0024745942396643406	0.04311968170718261	1	1	1	0.03168313639815956	1	0.02543330151654588	1	1	0.0006167012588993437	0.03178366001314248	1	1	1	0.04145240386102922	0.0009943889950931872	0.003577633692241289	0.001203924394838074	0.03468807266752716	0.004409937285200338	1	1	0.009314341149535554	1	1	1	1	1	0.08861149125696999	1	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	1	1	0.014728499797879935	0.026844860061434495	0.012532430450278076	1	1	1	1	0.0011564984076897211	1	0.00014302127299015144	0.004959580848953982	1	1	0.09587357708508382	1	1	0.012524302477861071	1	1	1	1	1	1	1	1	1	0.004684765567602001	0.0021089462724371844	0.001581415109631168	0.0005507629170643513	1	0.0006848967401731354	0.0337178842785244	0.0015661835905623755	0.017397710586872894	1	7.867399502536898e-06	1	1	0.03505865173297629	0.00154042284882272	1	1	1	0.00027124880413065267	1	0.0035555008003257393	0.026699323496010563	0.000134261702422922	0.00012256285225265007	1	1	3.1084879992260284e-07	0.08225927367594077	1	0.004784673858338695	1	0.06243075559740885	0.017939729155017403	1	1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	0.0024545571399531285	1	0.09380701512513756	1	1	1	1.4224888779668099e-05	1	0.03797571643787301	1	0.035030769490502545	0.0033810313972512107	0.019452644168149402	1	1	1	0.00011349462208265493	1	0.01267731316378784	1	1	1	1	0.003018256099025729	1	0.01267731316378784	1	0.01267731316378784	0.000244844331024896	1	0.019650618675837173	0.00396455642114979	1	1	1	0.01832993459416299	1	1	0.004824475645088144	1	0.04049912741767159	0.09176835447454634	0.0010329830522696204	1	1	1	0.02376070226566429	0.00039196324909340774	0.00789057897166312	1	0.057570600956063034	0.0050071913106118915	0.030852784290875013	0.08113305579542263	1	1	1	0.05385386005904691	1	1	1	1	1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	1	1	0.0019650723696579275	1	0.03577299569914827	1	1	1	1	1	1	0.001175231365356022	0.0030531209324106134	1	1	1	0.09413926413696028	1	1	1	1	1	1	1	0.02329336922429248	1	1	1	0.029970099843985798	0.08100650833936074	0.0008569596771378363	0.008902477564452727	1	1	1	1	1	1	0.00027650979862114955	1	1	1	0.01052000780359208	1	0.0023489911257281726	1	0.024882962166670075	1	1	0.09079972510559675	1	0.02064213322270858	1	1	0.0024965908368542733	1	1	1	1	1	0.040674035277341036	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1	1	0.020530195202466905	1	1	1	1	1	1	1	1	0.04315842171960993	0.025755955735510594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03796930489935524	0.04494492502196534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027804971723793925	1	1	1	1	0.024332558839809115	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	1	1	0.031266368549622836	1	1	1	1	1	1	1	1	0.06457232515427158	0.003667260802647454	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04794062483145767	1	0.05701451729275908	0.008526006366903371	1	1	1	0.0381924942328955	1	1	0.03651347153575912	1	1	0.03087637063500015	1	1	1	1	0.042077293675365834	1	1	1	1	0.0033647637416950316	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_ACTIVATION	1	1	0.038554278928867314	1	1	1	1	1	1	1	1	0.011009808926465192	0.005081510779472609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06971677416460587	0.011698525513260893	1	1	1	0.04697845571244441	1	1	0.04493928540520309	1	1	0.03807893175732202	1	1	1	1	0.051689447062297056	1	1	0.03481690967936524	1	0.004666258569682169	1	1	0.043432552831843885	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	1	1	0.04915894186164094	1	1	1	1	1	1	1	1	0.09907215814548154	0.007416710903279222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0743913966644133	1	0.0879126670638628	0.016853677047955484	1	1	1	0.05970446566220644	1	1	0.057156816764565965	1	1	0.048562227623455856	1	1	1	1	0.06557837678849177	1	1	1	1	0.006818193061445821	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_MEDIATED_EVENTS	1	1	1	1	0.04431701622781692	1	1	1	1	0.032372434297656905	1	0.06097567403458104	0.030367403092347756	1	1	1	1	1	1	1	1	1	1	1	0.028999971013415227	1	1	1	1	0.09899010928697083	1	1	1	0.007074826920178134	1	1	1	1	0.0004817219894931446	1	1	1	1	1	0.03589145999711674	1	1	1	1	0.01918149511703693	1	1	1	1	0.02632752609835287	1	1	1	1	1	1	1	1
REACTOME_HCMV_EARLY_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04978833584773246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HCMV_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07311694791250134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HDL_REMODELING	1	1	1	1	1	1	1	1	1	1	1	0.011397270582106489	1	1	1	1	1	1	0.00022224514600777123	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015432261189306518	1	0.00381029982356762	1	1	1	1	1	1	1	0.003930523123851781	0.006240914310713164	1	1	0.00594332462202829	1	1	1	1	1	1	1	1
REACTOME_HEDGEHOG_OFF_STATE	1	1	1	1	1	1	1	1	1	1	1	1	0.05421635714123196	1	1	1	1	1	1	1	1	1	1	1	0.018177029587096882	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030211380401671706	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04584236131655661	1	1	1	1	1	1	1	1
REACTOME_HEMOSTASIS	1	1	0.07572063102581361	1	1	1	1	1	1	1	1	0.061023488166479845	1	1	1	1	1	1	1	1	1	1	1	1	0.017712213344405314	1	1	1	1	0.03522181800049806	0.06301167711077005	0.07195201219436187	1	0.05800227501308586	1	1	1	1	1	1	1	1	1	1	1	1	0.061897510162906566	1	1	1	1	0.07113222572152578	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02507143368336262	1	0.03259767684407544	1	0.028980992258016647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	0.0013345137262400497	1	1	1	1	0.0009470674849935135	1	0.0003563691355238374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008044183815708261	1	1	1	1	1	1	1	0.004972128596687275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005807623150761998	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	0.0020224489427299597	1	1	1	1	0.0014371570891985597	1	0.0006829354827325718	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012041276206381513	1	1	1	1	1	1	1	0.007476382799918024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008826295445206744	1	1	1	1	1	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	1	1	1	1	0.0007847814302830436	1	1	1	1	1	1	0.005496920504223235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002947023408435445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004788143526480049	1	1	1	1	1	0.03867704569261132	1	1	1	1	1	1	1	0.030272214732058655	1	1	1	1	1	1	1	1
REACTOME_HS_GAG_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008405926545690168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HS_GAG_DEGRADATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004284824884227545	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	0.0016691286166690134	1	0.00011094167044156666	1	1	1	1	1	1	1	0.0026286139047972945	3.23902572597623e-05	0.0028762144409386625	1	1	1	0.0018443550677590403	1	1	1	1	1	1	1	1	1	0.00014827902382508196	1	5.97775360988706e-07	1	0.04905611717233982	1	1	1	1	0.002779181618595805	1	1	0.03128009209321925	1	1	0.026414825986920132	0.01977137260236672	1	1	1	0.036092070454029734	0.004679472471093793	1	1	1	0.000157641720750612	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INFECTIOUS_DISEASE	1	1	1	1	1	0.02385165369855191	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
