	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.03530963681284138	1	1	1	1	1	0.018834632121409678	0.00556810945725128	0.009660393029473302	0.03208829291496018	1	1	1	1	1	1	0.029378053709977925	1	1	1	1	1	1	0.017927745218654145	0.02899066003355666	0.0031665279855052075	1	1	1	0.07342013762474842	1	1	1	1	1	0.0035915718413084274	1	1	1	0.0023873775460729885	1	0.02899066003355666	1	1	1	0.00013586641346330364	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	1	1	0.02609825458002879	1	0.00646380642890787	2.234795189959282e-05	1	1	1	1	1	1	1	1	1	1	1	1	0.009364846710742558	1	0.0016335586071970498	1	1	1	1	1	0.007494294814639035	1	1	1	1	0.016570700928665638	1	0.00017796213713261455	1	1	1	0.033869455471041254	1	1	1	1	1	9.62720535478967e-05	1
REACTOME_PHASE_2_PLATEAU_PHASE	1	1	1	1	0.009707635585234353	1	1	0.0010750514430530878	1	1	1	1	1	1	1	1	1	1	1	1	0.0033879277767154825	1	1	1	1	1	1	1	1	1	1	1	1	0.006076367584898379	1	0.003729695124573551	1	1	1	0.012725129122945211	1	1	1	1	1	1	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	0.002308283407811418	1	0.0008905986681657652	1	1	1	0.010360346924500496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003309008751254394	1	1	1	1	1	1	1	1	1	1	0.003526786195253595	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	0.020738114251395823	1	1	1	1	1	0.006044476683646716	0.04300904078423984	1	1	0.055290262620628194	0.00208160567364446	1	1	1	1	1	1	1	1	1	1	1	0.09289459979302261	1	1	1	1	1	1	1	1	1	1	1	0.024926284418224087	1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015571047372257008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05313737112483197	1	1	1	1	1	0.020439741875291517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012811952079655575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012075887349957015	1	1	1	1	1	0.004402685190196598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1	1	1	1	1	1	1	1	0.09887200373288119	1	1	1	1	1	1	1	1	1	0.04840839222515547	1	1	1	0.05341409371499872	1	1	1	0.05859405007032026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1	1	1	1	1	1	0.002910602021111486	0.021835273917937492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01582100775815598	1	1	1	1	1	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	0.025349081895769787	0.005385244856242366	1	1	1	1	1	1	1	1	1	1	0.00600040734399554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004664985336700678	1	1	1	1	1	1	1	0.03326783887485518	1	0.087812079665464	1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	0.0033823244039722367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033836884106374976	1	1	1	1	1	1	1	0.0026286139047972945	0.0013958354106169413	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04242034210272394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	1	1	1	1	1	0.04757318209469252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	0.006936208354211049	0.0272163044056406	9.361133867835658e-05	0.023802572656619447	1	0.03533960328673791	0.00019627378445330468	0.07078006909578316	1	1	1	1	1	1	1	0.005164688997785327	1	0.008506594824694513	0.01667256657867555	1	1	0.009459317130732448	0.005163230821970011	0.008506594824694513	1	1	0.0006381984343066804	1	0.02276324108579808	1	0.0026057313694637374	1	0.00011938563986568784	1	6.990518641725174e-08	0.028772499925866724	1	1	0.03421491714755265	1	1	1	0.004847554161026224	1	1	1
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1	1	1	1	1	1	1	0.003477372793026734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008121133677209902	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028550634092998628	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02363383666638763	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROTEIN_FOLDING	1	0.00675199632083856	1	1	1	1	1	1	0.06958988018378698	1	1	1	1	1	1	1	0.047223898963286604	1	1	1	1	1	1	1	1	1	1	0.01235383322683925	1	1	1	1	1	1	1	0.009500513247271969	1	1	1	1	1	1	1	0.004717246416379384	0.025234373671632282	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	0.04290402115122327	1	1	0.0018167848755618055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06298316671832005	1	0.024457654138333118	1	1	1	0.02217129050242006	1	1	1	1	1	0.08955441317839541	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005813916076151671	1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1	0.05024446250060921	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024770286346018966	1	1	1	1	1	1	0.03988547644997209	0.022104079858587977	1	1
REACTOME_RECYCLING_PATHWAY_OF_L1	1	0.01476785758490684	1	1	0.03470500702744861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011566433116078412	0.0062383769344684925	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009364846710742558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033869455471041254	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002392656267470983	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009067885697153	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	1	0.08013696942437054	1	1	1	1	1	1	0.09721120056109545	1	1	1	1	1	1	1	1	0.0062078885740327605	1	0.0040081189285446905	1	1	0.01348835602222409	1	1	0.006652628680566597	1	1	1	1	1	1	1	0.020478274947091535	1	0.02061676171437743	1	1	1	0.05419089088474316	1	1	1	1	1	0.03465358133233143	1
REACTOME_REGULATION_OF_INSULIN_SECRETION	1	0.035185283521583344	1	1	0.0012124743730612675	1	1	1	1	1	1	1	1	1	0.004961899976342776	1	1	0.023265745444769004	1	1	1	1	1	1	1	1	1	1	1	0.013476688503275325	1	1	1	1	1	6.13866882059888e-06	1	1	1	1	1	1	1	0.02779365104158138	1	1	1
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0503467879152687	1	1	1	1	1	1	1	0.0526242130897161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014371570891985597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08812973227998067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REPRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09072958273964271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05349409630236879	1	1	1	1	1	1	1	1	1	1
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1	0.08236546885728602	1	1	1	1	1	1	1	1	1	0.0290729289129944	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06596634246788868	0.03722089177792576	1	1
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	1	0.08916456335395762	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RET_SIGNALING	1	1	1	1	1	1	1	0.0003089031124485775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09086633973323188	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	1	0.09848031492334008	1	1	1	1	1	1	1	1	1	0.035275825869905075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07918479137759393	0.04503965549766076	1	1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1	0.006488523006037972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061640944373992035	1	1	1	1	1	1	1	0.005056260389496137	0.0026995214487510744	1	1
REACTOME_RHO_GTPASE_EFFECTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09302120001626335	1	1	1
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	1	1	1	1	1	1	0.00035800874031644003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004238785990782867	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	1	0.006488523006037972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061640944373992035	1	1	1	1	1	1	1	0.005056260389496137	0.0026995214487510744	1	1
REACTOME_SELECTIVE_AUTOPHAGY	1	0.038542555098459275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030481123235864382	0.016764169051289413	1	1
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	1	0.035586023288038504	1	1	1	1	1	1	1	1	1	0.06159582796838492	1	1	1	1	1	1	1	1	1	0.07369074626899086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0778787010565769	1	1
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	1	4.0110691102768214e-05	1	1	0.00508667978032451	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0039045517352715997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021320922882226645	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIALIC_ACID_METABOLISM	1	1	1	1	1	1	1	0.02970616627719136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06508758256524527	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	1	0.02513827932353574	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05392846440805621	1
REACTOME_SIGNALING_BY_ERBB4	1	1	1	1	1	1	1	1	0.025114905089688833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_GPCR	1	1	0.07025942430481413	1	1	1	1	0.031100135072788748	0.003496116594498	1	1	1	1	1	0.07144238712633033	1	0.04468266609321958	0.06274210579755235	1	0.08708428744881158	1	1	0.08433635050153532	1	0.07144238712633033	0.027135369342969007	0.028573799008126066	1	1	1	1	1	1	1	1	0.014066078670754933	1	1	1	1	1	0.0006025553107400494	1	1	1	0.0757546057468168	1
REACTOME_SIGNALING_BY_HEDGEHOG	1	1	1	1	1	1	1	1	1	1	0.03741076424262757	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018911105901241454	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08909288917985991	0.050965257927473084	1	1
REACTOME_SIGNALING_BY_NODAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004816220488979672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004677548439370183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NTRKS	1	1	1	1	0.008486777379654975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01562723962284651	1	0.014074938246866786	1	1	1	1	0.03698051133324587	1	1	1	1	1	1	1	1	1	0.002316524568238165	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_PDGF	1	1	1	1	1	1	0.012056283447517746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03699286020710457	0.009729549032033935	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1	1	1	1	1	1	1	1	0.01944761176270271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029469444435407777	1	1	1	1	1	1	1	1	0.08745029805736315	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_WNT	0.08860140935491478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNAL_AMPLIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06508758256524527	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	1	0.06872110185817659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_STIMULI_SENSING_CHANNELS	1	0.06202902625863804	1	0.02598680318536739	1	1	0.0035562816149675713	0.01149031483478502	0.0756071914410803	1	1	0.021458772729100906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_STRIATED_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	0.0024325646054552674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SURFACTANT_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054945880572680794	1	1	1	0.001125093401991184	1	1	1	1	1	1	1
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006402063985100792	1
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009067885697153	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	1	1	1	1	1	1	1	0.0939696033429771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0016611556321654009	1	1	1	0.00028366167041715684	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021695876046927687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019362518054050204	1	1	1	0.008240989166384605	1	1	1	1	1	1	1
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	1	1	1	1	1	1	1	0.004879179344078777	1	1	0.00031003727516754065	1	1	1	1	1	1	1	1	0.002024423912777795	0.0009046119010518439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.6222492472148815e-07	1	1	1	8.627080771916873e-05	1	1	1	1	1	1	1
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013903269943082996	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	6.068508708600984e-05	1	1	1	1	1	1	1	1	1	1	0.00043700545120617384	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00029912970479273326	1
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	1	0.03601334644700638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028456049909672654	0.015622836978336219	1	1
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061640944373992035	1	1	1	1	1	1	1	1	1	1	1
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03661181593771179	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1	1	0.0025243320081623777	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004653752648854481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D_	1	1	1	1	1	1	1	0.0006528789054996986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015521937906259886	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TP53_REGULATES_METABOLIC_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061717065369157664	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	1	0.0060976697517783895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	1	0.03037918099167025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023955185512614996	0.013097670825523822	1	1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.007383954663083947	6.863452101324441e-06	1	1	0.07763865961206662	1	1	0.0065635135301936876	0.027093337654688243	1	8.466526609796077e-07	1	1	1	0.005446311038729279	1	0.06351593439473102	1	0.051099970841190445	0.013195622307167976	1	1	0.05636218373190416	1	0.051099970841190445	1	1	0.009680639957532988	1	0.003046768522654286	1	0.016718926420814073	1	0.03747622320588828	1	3.7527816260096714e-05	1	1	1	0.038236086374274336	1	1	0.024714535477541322	0.0019219384418458496	0.026870596254067736	1	1
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1	0.04201741967287975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	1	0.0028210620914318474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028550634092998628	1	1	1	1	1	1	1	0.002191103872805744	0.0011621093397282678	1	1
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	1	0.01919527722655212	1	1	1	1	1	1	1	1	1	1	1	1	0.07376971573416613	1	1	1	1	0.03570483080244835	1	1	0.018411336620795304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	1	0.005306865303028485	1	1	0.025311526137655083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019833522940107207	1	1	1	1	1	1	1	1	1	0.030932188254454873	1	1	1	1	1	1	1	1	0.010117786837842924	1	1
REACTOME_TRP_CHANNELS	1	1	1	0.0019429532894986723	1	1	0.002910602021111486	1	0.006227636740243181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006402063985100792	1
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	1	4.036889494796192e-06	1	1	1	1	1	0.0016678469101978344	1	1	1	1	1	1	1	1	1	1	1	0.009984693619634388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004588050783006503	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022981121965148787	1	1	1	1	1	1	1	0.016959225534195488	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VISUAL_PHOTOTRANSDUCTION	1	1	1	1	1	1	1	1	1	1	0.01763766059207561	1	1	1	1	1	1	1	1	0.09623623443465534	1	1	0.008936577036234628	1	1	0.0036516241000480454	1.3695651740808223e-05	1	1	1	1	1	1	0.08021025050838748	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	1	1	1	0.004540958507306181	1	1	1	0.048206439158179015	1	1	1	1	1	1	1	1	0.009393228427991174	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00045893166695964993	1	0.017327042728668696	1	0.016959225534195488	0.005444682769180087	1	1	1	1	1	1	1	1	1	1
SIG_CHEMOTAXIS	1	0.012552081782701063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
