	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
WP_SYNAPTIC_VESICLE_PATHWAY		SLC18A1 SNAP25 STX1A SYN1			SNAP25 SYN1 SYP			CPLX2 SYP			SLC18A1 STX1A									STX1A SYN1 SYP											SNAP25 STX2						STX2 SYN1	CACNA1A CPLX2 SLC18A1 SNAP25 STX1A STX2 SYP									CPLX2 SYP		
WP_TGFBETA_RECEPTOR_SIGNALING		LEFTY1 SPP1																																		LEFTY1 SPP1													
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS		LEFTY1 SPP1							ADAMTSL2 LEFTY1																											LEFTY1 SPP1													
WP_THERMOGENESIS									ACTL6B ADCY1	ACSL6 ADCY5	ADCY1 ADCY5									ACSL6 ADCY2 CPT1C KLB																													
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS		ACTL6B AKT3																			AKT3 NPY																												
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		AKT3 SPP1																																		AKT3 SPP1													
WP_TRYPTOPHAN_METABOLISM																											AADAT DDC															AADAT DDC							
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA					ARNT2 CADM2																				ARNT2 CADM2																								
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA																				COL1A2 ITPR1																													
WP_TYROBP_CAUSAL_NETWORK																				ABCC4 CD37																													
WP_VIRAL_ACUTE_MYOCARDITIS																																														AIF1 SGCD			
WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION								CACNA1C SLC8A1																																								GRIN1 ITPR1	
WP_VITAMIN_D_RECEPTOR_PATHWAY								G0S2 ID4 SFRP1 SLC8A1																																									
WP_WNT_SIGNALING	PRICKLE2 PRKCG	CAMK2B PRKCG							CXXC4 NKD1													NKD1 SFRP1																	NKD1 PRICKLE2										
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE																																						FZD4 MAPK10											
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY		FZD4 PRKCG																				MAPK10 NKD1																	FZD4 NKD1										
