chr	start	end
chr4	172099000	172099202
chr4	172282828	172283412
chr4	172299923	172300121
chr4	172326101	172326368
chr4	172419986	172420256
chr4	172571832	172572152
chr4	172604100	172604317
chr4	172733809	172735157
chr4	172733809	172735157
chr4	172733809	172735157
chr4	172780814	172781068
chr4	172880872	172881363
chr4	172933099	172933557
chr4	172958236	172958458
chr4	173084144	173084667
chr4	173084874	173085273
chr4	173461712	173461982
chr4	173629320	173629599
chr4	173647138	173647911
chr4	173730276	173730831
chr4	173736605	173737234
chr4	173736605	173737234
chr4	173847406	173847924
chr4	173911323	173911620
chr4	173928251	173928607
chr4	173956713	173957021
chr4	173959532	173960217
chr4	173969920	173970211
chr4	173995670	173995883
chr4	174042275	174042591
chr4	174073913	174074242
chr4	174089234	174091225
chr4	174089234	174091225
chr4	174089234	174091225
chr4	174123475	174124054
chr4	174164290	174164709
chr4	174210532	174210942
chr4	174254963	174256746
chr4	174254963	174256746
chr4	174254963	174256746
chr4	174254963	174256746
chr4	174281356	174281684
chr4	174290745	174291337
chr4	174291887	174292435
chr4	174292828	174293256
chr4	174412279	174412484
chr4	174415498	174415779
chr4	174443234	174443852
chr4	174459107	174459477
chr4	174856018	174856934
chr4	175041665	175041870
chr4	175110571	175111103
chr4	175114113	175114806
chr4	175114113	175114806
chr4	175135677	175135933
chr4	175138424	175139103
chr4	175204288	175205571
chr4	175204288	175205571
chr4	175241816	175242212
chr4	175262604	175263200
chr4	175301435	175301817
chr4	175304304	175305011
chr4	175382459	175383382
chr4	175443104	175443934
chr4	175471678	175471970
chr4	175750058	175750789
chr4	175791479	175791993
chr4	176071296	176071724
chr4	176285436	176286387
chr4	176361713	176362559
chr4	176618992	176619312
chr4	176625155	176625358
chr4	176812896	176813215
chr4	176922283	176922863
chr4	176923233	176923622
chr4	176986831	176987412
chr4	177116471	177117080
chr4	177129037	177129261
chr4	177162638	177162963
chr4	177198658	177198965
chr4	177234499	177235029
chr4	177240654	177241788
chr4	177279775	177279991
chr4	177469902	177470430
chr4	177500313	177500793
chr4	177502814	177503282
chr4	177548121	177548565
chr4	177591645	177592065
chr4	177713183	177714278
chr4	177804267	177804506
chr4	177909470	177909706
chr4	178039700	178039990
chr4	178230700	178231500
chr4	178240917	178241322
chr4	178261072	178261321
chr4	178331654	178332260
chr4	178363047	178363736
chr4	178426554	178426764
chr4	178445956	178446299
chr4	178495647	178495883
chr4	178710283	178710629
chr4	178731174	178731386
chr4	179085533	179085736
chr4	179193315	179193788
chr4	179243777	179244249
chr4	179281450	179281942
chr4	180214981	180215228
chr4	180336786	180337249
chr4	180419152	180419402
chr4	180474683	180475164
chr4	180672587	180672890
chr4	180690196	180690450
chr4	180718954	180719637
chr4	180724964	180725691
chr4	180979215	180980665
chr4	180979215	180980665
chr4	181002193	181002498
chr4	181081292	181081732
chr4	181086042	181086248
chr4	181389876	181390371
chr4	181407624	181408213
chr4	181412476	181412760
chr4	181519583	181519814
chr4	181538397	181538607
chr4	181577138	181577429
chr4	181587330	181587603
chr4	181647062	181647493
chr4	181681206	181681425
chr4	181688480	181688938
chr4	181825093	181825708
chr4	181853757	181854016
chr4	181883270	181883639
chr4	181914628	181914862
chr4	181948723	181949129
chr4	181953831	181954906
chr4	182137716	182137974
chr4	182147266	182147646
chr4	182155672	182156484
chr4	182233006	182233299
chr4	182677982	182678214
chr4	182741879	182742198
chr4	182774175	182774417
chr4	182830266	182830731
chr4	183056145	183056474
chr4	183063852	183064398
chr4	183065023	183066681
chr4	183065023	183066681
chr4	183065023	183066681
chr4	183161422	183162056
chr4	183197202	183197649
chr4	183260138	183260821
chr4	183260138	183260821
chr4	183266092	183266479
chr4	183369382	183370524
chr4	183369382	183370524
chr4	183458539	183458756
chr4	183481585	183481904
chr4	183497902	183498144
chr4	183499639	183499893
chr4	183514592	183514878
chr4	183562142	183562374
chr4	183592541	183593279
chr4	183685414	183685891
chr4	183691659	183692367
chr4	183691659	183692367
chr4	183727424	183727978
chr4	183783465	183783739
chr4	183784423	183784769
chr4	183798866	183799067
chr4	183799304	183799569
chr4	183817097	183817392
chr4	183819343	183819756
chr4	183837928	183839223
chr4	183837928	183839223
chr4	183837928	183839223
chr4	183859250	183859615
chr4	183978601	183978900
chr4	184019214	184021196
chr4	184019214	184021196
chr4	184019214	184021196
chr4	184019214	184021196
chr4	184032690	184033230
chr4	184039796	184040163
chr4	184075940	184076392
chr4	184092873	184093421
chr4	184094976	184095524
chr4	184104216	184104747
chr4	184112256	184112457
chr4	184161723	184162189
chr4	184183263	184184036
chr4	184183263	184184036
chr4	184312372	184312697
chr4	184319820	184320207
chr4	184328327	184328667
chr4	184330187	184330969
chr4	184338277	184338708
chr4	184365026	184366246
chr4	184425124	184426358
chr4	184426804	184427510
chr4	184462424	184463123
chr4	184492598	184493012
chr4	184531664	184531864
chr4	184539713	184540949
chr4	184539713	184540949
chr4	184539713	184540949
chr4	184579876	184580717
chr4	184643905	184644637
chr4	184686392	184686693
chr4	184718257	184719732
chr4	184718257	184719732
chr4	184718257	184719732
chr4	184744460	184744845
chr4	184751207	184751648
chr4	184826315	184827613
chr4	184826315	184827613
chr4	184826315	184827613
chr4	184826315	184827613
chr4	184826315	184827613
chr4	184827825	184828133
chr4	184881052	184882541
chr4	184881052	184882541
chr4	184881052	184882541
chr4	184881052	184882541
chr4	184909073	184909468
chr4	184933855	184934326
chr4	184961283	184961513
chr4	184985982	184986295
chr4	185025562	185025864
chr4	185089514	185089819
chr4	185185275	185185642
chr4	185208914	185209302
chr4	185214600	185215044
chr4	185264679	185265197
chr4	185268633	185269060
chr4	185269948	185270161
chr4	185285484	185285931
chr4	185305241	185305632
chr4	185356338	185356589
chr4	185372885	185373127
chr4	185383991	185384349
chr4	185393667	185394959
chr4	185395730	185396190
chr4	185427968	185428214
chr4	185458130	185459379
chr4	185458130	185459379
chr4	185517885	185518175
chr4	185533267	185533494
chr4	185544954	185545171
chr4	185569281	185571159
chr4	185569281	185571159
chr4	185654532	185655668
chr4	185654532	185655668
chr4	185735990	185736891
chr4	185746483	185747772
chr4	185746483	185747772
chr4	185759589	185760270
chr4	185858468	185858777
chr4	185925917	185926612
chr4	185940441	185941694
chr4	186037079	186037353
chr4	186048727	186050070
chr4	186048727	186050070
chr4	186063970	186064876
chr4	186124813	186125426
chr4	186130356	186131964
chr4	186130356	186131964
chr4	186130356	186131964
chr4	186130356	186131964
chr4	186157022	186157485
chr4	186177862	186178064
chr4	186209930	186210558
chr4	186317107	186318464
chr4	186346654	186347510
chr4	186392446	186393054
chr4	186455973	186456882
chr4	186480825	186481454
chr4	186498293	186498665
chr4	186508654	186509240
chr4	186586788	186587100
chr4	186593348	186593673
chr4	186716019	186716696
chr4	186732234	186733482
chr4	186732234	186733482
chr4	186751595	186752186
chr4	186760403	186760979
chr4	186768666	186769066
chr4	186847123	186847409
chr4	186951522	186951751
chr4	186959086	186959541
chr4	186989098	186989420
chr4	187000396	187000680
chr4	187025716	187026675
chr4	187025716	187026675
chr4	187025716	187026675
chr4	187053747	187054414
chr4	187065477	187066514
chr4	187065477	187066514
chr4	187111942	187113234
chr4	187111942	187113234
chr4	187111942	187113234
chr4	187181324	187182246
chr4	187181324	187182246
chr4	187187985	187188435
chr4	187266443	187266832
chr4	187273021	187273251
chr4	187335612	187336078
chr4	187335612	187336078
chr4	187392449	187392887
chr4	187406848	187407071
chr4	187475766	187476844
chr4	187514659	187514920
chr4	187587645	187587924
chr4	187606958	187607202
chr4	187644402	187645274
chr4	187646787	187647401
chr4	187646787	187647401
chr4	187647749	187648256
chr4	187720259	187720608
chr4	187858041	187858250
chr4	187867568	187868029
chr4	188207530	188207972
chr4	188399876	188400076
chr4	188688478	188688908
chr4	188840116	188840493
chr4	188853077	188853426
chr4	188943115	188943383
chr4	189002621	189002907
chr4	189117313	189117766
chr4	189203824	189204346
chr4	189250682	189251104
chr4	189329558	189329946
chr4	189348666	189348940
chr4	189359098	189359896
chr4	189359098	189359896
chr4	189373324	189373566
chr4	189380671	189381291
chr4	189520930	189521405
chr4	189527519	189528025
chr4	189645176	189645379
chr4	189743767	189744300
chr4	189897818	189898463
chr4	189943646	189943911
chr4	190058356	190058756
chr4	190107022	190107731
chr4	190342987	190343274
chr4	190559640	190559983
chr4	190618984	190619309
chr4	190694580	190695023
chr4	190714109	190714403
chr4	190851699	190851954
chr4	190861531	190862415
chr4	190880835	190881193
chr4	190943214	190943725
chr4	191043878	191044265
chr4_ctg9_hap1	45390	45993
chr4_ctg9_hap1	310808	311346
chr4_ctg9_hap1	442458	443392
chr4_ctg9_hap1	448883	449624
chr4_ctg9_hap1	450193	450654
chr4_ctg9_hap1	485248	485595
chr4_ctg9_hap1	540854	541582
chr4_ctg9_hap1	540854	541582
chr5	10027	11777
chr5	10027	11777
chr5	10027	11777
chr5	10027	11777
chr5	10027	11777
chr5	53614	54220
chr5	57078	57335
chr5	81810	82836
chr5	91775	92375
chr5	188582	189135
chr5	207518	207763
chr5	217846	219333
chr5	217846	219333
chr5	271249	272073
chr5	321143	322193
chr5	321143	322193
chr5	337837	338128
chr5	344095	344457
chr5	373645	374398
chr5	415480	416008
chr5	431202	431522
chr5	442793	443367
chr5	472768	474550
chr5	472768	474550
chr5	472768	474550
chr5	472768	474550
chr5	611866	612842
chr5	628534	628777
chr5	633814	634095
chr5	671822	672130
chr5	672758	673172
chr5	692993	694116
chr5	746573	746797
chr5	756985	757444
chr5	759277	759524
chr5	784356	785659
chr5	825679	825929
chr5	836400	836602
chr5	873234	873479
chr5	892458	893343
chr5	903107	903436
chr5	919589	919811
chr5	926749	927266
chr5	957092	957352
chr5	980988	981253
chr5	1004783	1005283
chr5	1008675	1009216
chr5	1008675	1009216
chr5	1010195	1010487
chr5	1021754	1022115
chr5	1102201	1102840
chr5	1111307	1112410
chr5	1111307	1112410
chr5	1123783	1124411
chr5	1140328	1140660
chr5	1156060	1156366
chr5	1167908	1168478
chr5	1182647	1183501
chr5	1182647	1183501
chr5	1200050	1200528
chr5	1209024	1209439
chr5	1247029	1247254
chr5	1294733	1295617
chr5	1315923	1316696
chr5	1327863	1328454
chr5	1327863	1328454
chr5	1344694	1345510
chr5	1380366	1380980
chr5	1385857	1386802
chr5	1385857	1386802
chr5	1445195	1445957
chr5	1516409	1516908
chr5	1523406	1524457
chr5	1594211	1594972
chr5	1596545	1596929
chr5	1633326	1634429
chr5	1644670	1645612
chr5	1653913	1654602
chr5	1667455	1668641
chr5	1667455	1668641
chr5	1710141	1710510
chr5	1799464	1800124
chr5	1801013	1802179
chr5	1840968	1841670
chr5	1851622	1851976
chr5	1867605	1867973
chr5	1875223	1875673
chr5	1883604	1883932
chr5	1930895	1931997
chr5	1930895	1931997
chr5	1930895	1931997
chr5	2038509	2039155
chr5	2112465	2112938
chr5	2149279	2149796
chr5	2183287	2183952
chr5	2575607	2575905
chr5	2695689	2695914
chr5	2739394	2740050
chr5	2751278	2752344
chr5	2802938	2803432
chr5	2813802	2814081
chr5	2860389	2860850
chr5	2898846	2899419
chr5	2992134	2992411
chr5	3068480	3068735
chr5	3103533	3104293
chr5	3121683	3122078
chr5	3122993	3123302
chr5	3197857	3198139
chr5	3380041	3380347
chr5	3600539	3601068
chr5	3602727	3603143
chr5	3671376	3671741
chr5	3741587	3741837
chr5	3835048	3835356
chr5	3836194	3836782
chr5	3851529	3852135
chr5	3943721	3944286
chr5	4058981	4059395
chr5	4079568	4080278
chr5	4105635	4106083
chr5	4198286	4199330
chr5	4231447	4231737
chr5	4295939	4296245
chr5	4446996	4447326
chr5	4512147	4512444
chr5	4615942	4616171
chr5	4877937	4878265
chr5	4942431	4943020
chr5	4976901	4977269
chr5	5015071	5015358
chr5	5063559	5064246
chr5	5085408	5085653
chr5	5130016	5130372
chr5	5139675	5140875
chr5	5139675	5140875
chr5	5139675	5140875
chr5	5159726	5160080
chr5	5178150	5178953
chr5	5258079	5258548
chr5	5271356	5272380
chr5	5271356	5272380
chr5	5278540	5279364
chr5	5278540	5279364
chr5	5313188	5313538
chr5	5325986	5326650
chr5	5335384	5336306
chr5	5335384	5336306
chr5	5350103	5350535
chr5	5381458	5381866
chr5	5422142	5423049
chr5	5430802	5431275
chr5	5436058	5436396
chr5	5454236	5454611
chr5	5467727	5468028
chr5	5494738	5495221
chr5	5494738	5495221
chr5	5887163	5887456
chr5	6159121	6159378
chr5	6162367	6162578
chr5	6181472	6181687
chr5	6193589	6193942
chr5	6195967	6196257
chr5	6328385	6328650
chr5	6378221	6379095
chr5	6378221	6379095
chr5	6448910	6449486
chr5	6495716	6496248
chr5	6526184	6526534
chr5	6583186	6583759
chr5	6632773	6634197
chr5	6632773	6634197
chr5	6687092	6687413
chr5	6712328	6713994
chr5	6712328	6713994
chr5	6723721	6723939
chr5	6730687	6731123
chr5	6900998	6901287
chr5	6950065	6950434
chr5	7094901	7095150
chr5	7179179	7179854
chr5	7245035	7245449
chr5	7261234	7261561
chr5	7268270	7268540
chr5	7395150	7397003
chr5	7395150	7397003
chr5	7395150	7397003
chr5	7411402	7411615
chr5	7436583	7436841
chr5	7458706	7459150
chr5	7509081	7509297
chr5	7660469	7660801
chr5	7755251	7755708
chr5	7765654	7765987
chr5	7816334	7816663
chr5	7849882	7851459
chr5	7849882	7851459
chr5	7868875	7869804
chr5	8028391	8028911
chr5	8196103	8196355
chr5	8363102	8363643
chr5	8374434	8375023
chr5	8417365	8417683
chr5	8474078	8474896
chr5	8504277	8504623
chr5	8593817	8594044
chr5	8612916	8613586
chr5	8675163	8675576
chr5	8766639	8766955
chr5	8829405	8829761
chr5	9037646	9038274
chr5	9090953	9091229
chr5	9103198	9103615
chr5	9121958	9122356
chr5	9362018	9362298
chr5	9411306	9411567
chr5	9431448	9432290
chr5	9523467	9523703
chr5	9544703	9545283
chr5	9545798	9546829
chr5	9545798	9546829
chr5	9617470	9617853
chr5	9739198	9739409
chr5	9782748	9783500
chr5	9782748	9783500
chr5	9787828	9788670
chr5	9834963	9835456
chr5	9859854	9860407
chr5	9861914	9862201
chr5	9898552	9898756
chr5	10056211	10056998
chr5	10130919	10131232
chr5	10215479	10215688
chr5	10249738	10250901
chr5	10249738	10250901
chr5	10284233	10284503
chr5	10297557	10297922
chr5	10307658	10308017
chr5	10333271	10334084
chr5	10333271	10334084
chr5	10353161	10354465
chr5	10353161	10354465
chr5	10441430	10442462
chr5	10441430	10442462
chr5	10467590	10467908
chr5	10481446	10482002
chr5	10485324	10485769
chr5	10504222	10504454
chr5	10507685	10508050
chr5	10551419	10551966
chr5	10563468	10565364
chr5	10563468	10565364
chr5	10563468	10565364
chr5	10563468	10565364
chr5	10590528	10590983
chr5	10592217	10592500
chr5	10627501	10628234
chr5	10627501	10628234
chr5	10691905	10692154
chr5	10703147	10703479
chr5	10729637	10729942
chr5	10748026	10748829
chr5	10748026	10748829
chr5	10760864	10762102
chr5	10760864	10762102
chr5	10856881	10857400
chr5	10859747	10860421
chr5	10902036	10902556
chr5	10999363	10999660
chr5	11012560	11013053
chr5	11064491	11065312
chr5	11078620	11078860
chr5	11146390	11146855
chr5	11182824	11183112
chr5	11289354	11289652
chr5	11293029	11293403
chr5	11370967	11371639
chr5	11384640	11385677
chr5	11384640	11385677
chr5	11468625	11468838
chr5	11507210	11507777
chr5	11523825	11524634
chr5	11523825	11524634
chr5	11588958	11589174
chr5	11596612	11596940
chr5	11609894	11610246
chr5	11620533	11620756
chr5	11719939	11720272
chr5	11725321	11725708
chr5	11851507	11851817
chr5	11903772	11904881
chr5	11903772	11904881
chr5	11903772	11904881
chr5	11976427	11976643
chr5	12022288	12022598
chr5	12109335	12109635
chr5	12111264	12111493
chr5	12238082	12238906
chr5	12269244	12269643
chr5	12271209	12271528
chr5	12332558	12333472
chr5	12332558	12333472
chr5	12757257	12757632
chr5	12883286	12883684
chr5	13214210	13214708
chr5	13379291	13379513
chr5	13465615	13466086
chr5	13479081	13479624
chr5	13501057	13501657
chr5	13524987	13525425
chr5	13531487	13531733
chr5	13661423	13661708
chr5	13695378	13695756
chr5	13708854	13709261
chr5	13833654	13834024
chr5	13938917	13939442
chr5	14009041	14009321
chr5	14011301	14012034
chr5	14025930	14026184
chr5	14038507	14038836
chr5	14126106	14126631
chr5	14142993	14143672
chr5	14144470	14145505
chr5	14144470	14145505
chr5	14156686	14157278
chr5	14162172	14162528
chr5	14165801	14166004
chr5	14174269	14174771
chr5	14178869	14179105
chr5	14208651	14208855
chr5	14214208	14214543
chr5	14236971	14237209
chr5	14250235	14250480
chr5	14259083	14259282
chr5	14264797	14265181
chr5	14280481	14280711
chr5	14284662	14284956
chr5	14309872	14310135
chr5	14326505	14326959
chr5	14352212	14352444
chr5	14364713	14364953
chr5	14405590	14406366
chr5	14405590	14406366
chr5	14440863	14441308
chr5	14463870	14464398
chr5	14557772	14558055
chr5	14560284	14560647
chr5	14570123	14570558
chr5	14581530	14582630
chr5	14581530	14582630
chr5	14589340	14589560
chr5	14615280	14615851
chr5	14648560	14648841
chr5	14664119	14665523
chr5	14727606	14727865
chr5	14752931	14753189
chr5	14774622	14774916
chr5	14793670	14794227
chr5	14794570	14794853
chr5	14850794	14851407
chr5	14861362	14861871
chr5	14871580	14872654
chr5	14871580	14872654
chr5	15013831	15014217
chr5	15304174	15304830
chr5	15305155	15305424
chr5	15474305	15474710
chr5	15499794	15500948
chr5	15499794	15500948
chr5	15501479	15501837
chr5	15642705	15643071
chr5	15647974	15648220
chr5	15674953	15675220
chr5	15695475	15696004
chr5	15821535	15821961
chr5	16075543	16076020
chr5	16160895	16161095
chr5	16179025	16180153
chr5	16229773	16230005
chr5	16272003	16272297
chr5	16288255	16288535
chr5	16465412	16466429
chr5	16483528	16483956
chr5	16489561	16489808
chr5	16508765	16509321
chr5	16521467	16522428
chr5	16521467	16522428
chr5	16547071	16547324
chr5	16552913	16553132
chr5	16573176	16574005
chr5	16578829	16579264
chr5	16585229	16585571
chr5	16591761	16592003
chr5	16616427	16617438
chr5	16616427	16617438
chr5	16690490	16690802
chr5	16713469	16713970
chr5	16713469	16713970
chr5	16721144	16722168
chr5	16721144	16722168
chr5	16736296	16736658
chr5	16737906	16738464
chr5	16742065	16742535
chr5	16754879	16755315
chr5	16812464	16813337
chr5	16812464	16813337
chr5	16819497	16819736
chr5	16827016	16827293
chr5	16863021	16863397
chr5	16880522	16881663
chr5	16880522	16881663
chr5	16880522	16881663
chr5	16880522	16881663
chr5	16897555	16898127
chr5	16918979	16919248
chr5	16935516	16936842
chr5	16935516	16936842
chr5	17070043	17070450
chr5	17146041	17146380
chr5	17181084	17181411
chr5	17189657	17190017
chr5	17190537	17190828
chr5	17216354	17217253
chr5	17216354	17217253
chr5	17217642	17218044
chr5	17219036	17219360
chr5	17272491	17272768
chr5	17280665	17280883
chr5	17305970	17306655
chr5	17312394	17312747
chr5	17313569	17313827
chr5	17326243	17326559
chr5	17343932	17344539
chr5	17401460	17402798
chr5	17415265	17415789
chr5	17925650	17925851
chr5	18048498	18048871
chr5	18114435	18114792
chr5	18130421	18130657
chr5	18466168	18466442
chr5	18564125	18564357
chr5	18698408	18698887
chr5	18801782	18801991
chr5	18921288	18921487
chr5	18987037	18987535
chr5	19031539	19031816
chr5	19180444	19180975
chr5	19771194	19771768
chr5	19880753	19881903
chr5	19894838	19895173
chr5	19927962	19928241
chr5	19930320	19930792
chr5	19988056	19988430
chr5	20102368	20102731
chr5	20113432	20113809
chr5	20575769	20576217
chr5	20647206	20647668
chr5	20776984	20777230
chr5	20795799	20796018
chr5	20972468	20972946
chr5	21048901	21049551
chr5	21164744	21165790
chr5	21164744	21165790
chr5	21225638	21226006
chr5	21273265	21273599
chr5	21341845	21342082
chr5	21459437	21459955
chr5	21531407	21531670
chr5	21554695	21555364
chr5	21587246	21587524
chr5	21649979	21650332
chr5	21685131	21685787
chr5	21791028	21791268
chr5	21820584	21820928
chr5	22109378	22109673
chr5	22115046	22115246
chr5	22212531	22212959
chr5	22651423	22651803
chr5	22762730	22763485
chr5	22852971	22853742
chr5	22869504	22869812
chr5	22928813	22929371
chr5	22928813	22929371
chr5	23139447	23139957
chr5	23189038	23189545
chr5	23209150	23209489
chr5	23506873	23507163
chr5	23589118	23589590
chr5	23727469	23727688
chr5	23729452	23730478
chr5	23729452	23730478
chr5	23828687	23828904
chr5	23994802	23995036
chr5	24073340	24073552
chr5	24106891	24107183
chr5	24108485	24108714
chr5	24481678	24481968
chr5	24517871	24518231
chr5	24585780	24586006
chr5	24644976	24645201
chr5	24703590	24704215
chr5	24703590	24704215
chr5	24842888	24843215
chr5	25006757	25007009
chr5	25022178	25022887
chr5	25056938	25057224
chr5	25107902	25108106
chr5	25162919	25163198
chr5	25445728	25446280
chr5	25445728	25446280
chr5	25448355	25449064
chr5	25516193	25516582
chr5	25574650	25575381
chr5	25713275	25713610
chr5	25849216	25849493
chr5	25891591	25892651
chr5	25891591	25892651
chr5	25958048	25958369
chr5	26274668	26275047
chr5	26295078	26295473
chr5	26495548	26495878
chr5	26690673	26690875
chr5	26847328	26847654
chr5	27038692	27039037
chr5	27048650	27049221
chr5	27058230	27058501
chr5	27702526	27702771
chr5	28033386	28033682
chr5	28387212	28387984
chr5	28397645	28398421
chr5	28570555	28570856
chr5	28748732	28748948
chr5	28862675	28863148
chr5	28864274	28864594
chr5	28946434	28946801
chr5	29051763	29052103
chr5	29367476	29367812
chr5	29521399	29521691
chr5	29697810	29698350
chr5	29759103	29759594
chr5	29838439	29838844
chr5	29839600	29839842
chr5	29906095	29906607
chr5	29935809	29936132
chr5	30040732	30041051
chr5	30084481	30084734
chr5	30190838	30191135
chr5	30194609	30194815
chr5	30225970	30226206
chr5	30235651	30235972
chr5	30373325	30373737
chr5	30390306	30390553
chr5	30401564	30401768
chr5	30458890	30459107
chr5	30572348	30572655
chr5	30600847	30601435
chr5	30605888	30606325
chr5	30692474	30692724
chr5	30850157	30850720
chr5	30937346	30937567
chr5	31021169	31021720
chr5	31027902	31028324
chr5	31054440	31055110
chr5	31078857	31079230
chr5	31095172	31095610
chr5	31102056	31102391
chr5	31106631	31107518
chr5	31123099	31123566
chr5	31161891	31162288
chr5	31193456	31194358
chr5	31193456	31194358
chr5	31213948	31214293
chr5	31218878	31219420
chr5	31218878	31219420
chr5	31221018	31221450
chr5	31330007	31330303
chr5	31378779	31379100
chr5	31531838	31532888
chr5	31562390	31562819
chr5	31618593	31619011
chr5	31638884	31639891
chr5	31748910	31749583
chr5	31783140	31783362
chr5	31809296	31809579
chr5	31854632	31855576
chr5	31854632	31855576
chr5	31898085	31898744
chr5	32018410	32018792
chr5	32029576	32029875
chr5	32093248	32093578
chr5	32147820	32148208
chr5	32173751	32175052
chr5	32173751	32175052
chr5	32286982	32287360
chr5	32312400	32313443
chr5	32312400	32313443
chr5	32329546	32329869
chr5	32369399	32369687
chr5	32443824	32445099
chr5	32443824	32445099
chr5	32474151	32474764
chr5	32489912	32490375
chr5	32500172	32500546
chr5	32532178	32532574
chr5	32574824	32575083
chr5	32585555	32586341
chr5	32585555	32586341
chr5	32585555	32586341
chr5	32709962	32710720
chr5	32709962	32710720
chr5	32852520	32852865
chr5	32915470	32915798
chr5	32955793	32956053
chr5	33032904	33033179
chr5	33184200	33184836
chr5	33238845	33239710
chr5	33363038	33363291
chr5	33440485	33441557
chr5	33497427	33497627
chr5	33641778	33642512
chr5	33686203	33686414
chr5	33686629	33686855
chr5	33697636	33697980
chr5	33731434	33731633
chr5	33739044	33739299
chr5	33781586	33781938
chr5	33854644	33855198
chr5	33890479	33890928
chr5	33891862	33892638
chr5	33891862	33892638
chr5	33929400	33929820
chr5	33936155	33936611
chr5	33969949	33970205
chr5	33984394	33984861
chr5	34001574	34001962
chr5	34007715	34008569
chr5	34038450	34038666
chr5	34084499	34084702
chr5	34188287	34188584
chr5	34194012	34194555
chr5	34244429	34245373
chr5	34244429	34245373
chr5	34440949	34441339
chr5	34447356	34447848
chr5	34465976	34467089
chr5	34465976	34467089
chr5	34474749	34475297
chr5	34484875	34485473
chr5	34486395	34486611
chr5	34498641	34499450
chr5	34523132	34523471
chr5	34555770	34556099
chr5	34563093	34563501
chr5	34585728	34586263
chr5	34655667	34657145
chr5	34686851	34687501
chr5	34757152	34757469
chr5	34838913	34839623
chr5	34848243	34848821
chr5	34859015	34859292
chr5	34867127	34867718
chr5	34914948	34915875
chr5	34929316	34930396
chr5	34929316	34930396
chr5	34992032	34992498
chr5	35003376	35003721
chr5	35135439	35135645
chr5	35137091	35137338
chr5	35143244	35143608
chr5	35158890	35159806
chr5	35176542	35176759
chr5	35188003	35188599
chr5	35229482	35230443
chr5	35229482	35230443
chr5	35237915	35238395
chr5	35416637	35417333
chr5	35609423	35609689
chr5	35617676	35618299
chr5	35741466	35741719
chr5	35758177	35759069
chr5	35803358	35803644
chr5	35908860	35909380
chr5	35925060	35925417
chr5	35991059	35991772
chr5	36041097	36041848
chr5	36059627	36059893
chr5	36066560	36067354
chr5	36079404	36079731
chr5	36125961	36126238
chr5	36151510	36152607
chr5	36178001	36178298
chr5	36241081	36242810
chr5	36241081	36242810
chr5	36396699	36396960
chr5	36417561	36418156
chr5	36419579	36419842
chr5	36423425	36423866
chr5	36442515	36443006
chr5	36481587	36482102
chr5	36606365	36607389
chr5	36606365	36607389
chr5	36638131	36638630
chr5	36648569	36648871
chr5	36667985	36668192
chr5	36690247	36690903
chr5	36693233	36693494
chr5	36739865	36740162
chr5	36744730	36745778
chr5	36744730	36745778
chr5	36777400	36777654
chr5	36875979	36877592
chr5	36875979	36877592
chr5	36875979	36877592
chr5	37086640	37086867
chr5	37090373	37090849
chr5	37165197	37165604
chr5	37165807	37166141
chr5	37249051	37249994
chr5	37272574	37272821
chr5	37327840	37328235
chr5	37349127	37349566
chr5	37370954	37371817
chr5	37370954	37371817
chr5	37379173	37379754
chr5	37567720	37568139
chr5	37576312	37576763
chr5	37717587	37718413
chr5	37755547	37755803
chr5	37756323	37756593
chr5	37839757	37840629
chr5	37839757	37840629
chr5	37882727	37882960
chr5	38023748	38023952
chr5	38100396	38100596
chr5	38189295	38189532
chr5	38247605	38248221
chr5	38258450	38259294
chr5	38264141	38264406
chr5	38367590	38368043
chr5	38441805	38442113
chr5	38479192	38479847
chr5	38479192	38479847
chr5	38535654	38536098
chr5	38556222	38557355
chr5	38556222	38557355
chr5	38598913	38599495
chr5	38608334	38608705
chr5	38639606	38640303
chr5	38666977	38667355
chr5	38682901	38683183
chr5	38692610	38693431
chr5	38695756	38695955
chr5	38707471	38708235
chr5	38718973	38719363
chr5	38783513	38783727
chr5	38809924	38810162
chr5	38845768	38846472
chr5	38845768	38846472
chr5	38872119	38872529
chr5	39049310	39049570
chr5	39073428	39075372
chr5	39073428	39075372
chr5	39073428	39075372
chr5	39080747	39080966
chr5	39092867	39093201
chr5	39116750	39117114
chr5	39167266	39167665
chr5	39226318	39227017
chr5	39272150	39272373
chr5	39283567	39283851
chr5	39401042	39401291
chr5	39424512	39425515
chr5	39437561	39438056
chr5	39448126	39448660
chr5	39533628	39533934
chr5	39579864	39580168
chr5	39598826	39599115
chr5	39624722	39625183
chr5	39635302	39635648
chr5	39673775	39673992
chr5	39716693	39717090
chr5	39787941	39788518
chr5	39815828	39816140
chr5	39896864	39897220
chr5	39925377	39925810
chr5	40052868	40053219
chr5	40150973	40151248
chr5	40213442	40213791
chr5	40229336	40229616
chr5	40274128	40274578
chr5	40430547	40430759
chr5	40447100	40447690
chr5	40538037	40538500
chr5	40548005	40548314
chr5	40669608	40670060
chr5	40679494	40680549
chr5	40688258	40688675
chr5	40734256	40734561
chr5	40755252	40756273
chr5	40773682	40774054
chr5	40783831	40784596
chr5	40791539	40792217
chr5	40797701	40798923
chr5	40797701	40798923
chr5	40797701	40798923
chr5	40808272	40808514
