	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYSM1	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
RRAGD	0	0.52135	0	0.24796	0.18104	0	0	0	0	0	0	0	0	0	0	-0.65456	0.45023	0.38294	0	0	0	0	0	0	0	0	0	-0.69554	0	0	0	0	0	0	0	0	0.19533	0.15832	0	0	0	0	0	0	0	0	0	0	0	-0.457	0	0	0	0	0	0.93437	0	0	-0.86101	0.77761	0.70752	0.30343	0	0.66663	0	0	0	0	0	0	0	0	0	0.32805	0	0
RSAD2	0	0	0	0.31941	-0.84337	0	0	0	0	0	0	0	0	-0.47815	0	-0.5045	0.29533	0.04399	0	0	0.43052	0	0	0	0	0	0	0	0	0	0	0	0	0.76861	0.1881	0	0.70847	0.44754	0	0	0.17332	0	0	0	0.31152	0	0.60987	0	0	0.13057	0	0	0	0	0	0.78166	0	0	-0.91144	0.068278	0.90202	0.39339	0	0	0.63375	0	0	0	0	0	0	0	0	0	0	0
RSPH4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41198	0.31152	0.79884	0	0	-0.87641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83143	0	0	0	-0.88819	0	0	0	0	0	0.8178	0.85663	0	0	0	0.04399	-0.74824	0.21045	0	0.12321	0.027303	0	0	0	0	0	0	0	0	0	0	0
RTEL1	0	0	0	0.8691	0.40029	0	0	0	0	0	0	0	0	0	0	0.11582	-0.46117	-0.4202	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10029	0	0	0	0	0.15832	0	0	0	0	0	-0.70017	0	0	0	0.56733	0	0	-0.34263	0.28724	0	0	0	0	0	0	0	-0.8071	0.71293	0.95568	0.04399	0	0	0.69979	0	0.67877	0	0	0	0	0.31152	0	0.58133	0	0
RTN1	0	-0.53395	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6292	0.90202	0	0	0	0.85171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82292	0	0	0	0	0	0	0.78695	0	0	0	0	0	0.76861	0	0	0	0.20355	-0.95374	0	0	0	0.13825	0	0	0	0	0	0	0	0	-0.42123	0	0
RTN4RL1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.55134	0.67774	-0.48542	0	0.0067328	0	-0.89765	0.98001	0	0	0	0	0	0	0	-0.62144	-0.49401	0	-0.79017	0	0.86456	0.71495	0	-0.8905	0	0	0	0	0	0.89765	0	0	0	0.85308	0	0	0.21727	0	0	0	0	0	0	0	0	0.22515	0	0	0.1881	0	0	0.24796	0.31941	0	0	0	0	0	0.24796	0	0.027303	0	0
RUNDC3A	0	0.79347	0	0	0	0	0	0	0	0	0	0	0	-0.76572	0	0.58245	-0.45981	0	0	0	0	0	0.88385	0	0	0	0	0	0	0	0.50363	0	0	0	0	0	0.57125	0.41239	0	0	0	0	0	0	0	0	0.35564	0	0.78435	0.54387	0	-0.43945	0	0	0	0	0	0	0.81908	0	0	0	0	0	0.87096	0	0	0	0	0	0	0	0	0.28724	0	0
RUNX1T1	0	0	0.53978	0	0	0	0	0	0	0	0	0	0	-0.79583	0	0.20355	0	0.18104	0	0.98249	0.48373	0	0	0	0	0	0	0	0	0	0	0	0	0.67088	0.29533	0	-0.56477	0.13825	0	0	0	0	0.98121	0	0	0	0	0.82148	0	0.70715	0	0	0.41334	0	0	0	0	0	0	0	0.31152	0.027303	0	0	0	0	0	0	0	0	0	0.26378	0	0	0	0
S100A1	0	0	-0.8691	0	0	0	0	0	0	0	0	0	0	0.82053	0	0	0.59612	0	0	-0.69827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52202	-0.50161	0	0.035399	0.46324	0	0	0	0	0	0	0	0	0	0	0	0.59265	0.63346	0	0	0	0	0	0	0	0.76501	0.77658	-0.58757	0	0	0	0	0.23296	-0.65564	0	0	0	0	0	0	-0.65456	0	0
S100G	0	0	0	0	0	0	0	0.12321	0	-0.46658	0.27096	0	0	0	0	0	0	0	0	0	0	0	0.40777	0	0	0	0.52536	0	0.36679	0.11582	0	0	0	0	0	0.31941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26378	0	0	0	0	0	0	0.24796	0	0	0	-0.62714	0.27096	0	0	0	0.38063	-0.55535	0	0.37604	0	0	0
SAMD14	0	0	0	-0.76002	0.076869	0	0	0	0	0	0	0	0	0.61722	0	0.21727	-0.58079	0.24796	0.8905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96943	0.25535	0	0.56898	0.40458	0	0	0	0	0	0	0.24796	0	0.45609	0	0.4449	0	0.40801	0	0	0	0	0.96171	0	0	0	0	-0.89261	0	0	0	0.88819	0.21727	0	0	0	0	0	0	0	0.10029	0	0
SAMD5	0	0	-0.34387	0	0	0	0	0	0	0	0	0	0	0	0	0.64048	0.068278	0.10777	0.82148	0.29533	0.4031	0	0	0	0	0	0	-0.64895	0	0.76712	0	0	0	0.18104	0.60318	0	0.21727	0	0	0	0	0	0.93036	0	0	0	0	0	0.25535	0	0.94031	0	0.04399	0.027303	0	0.79314	0	0	0.34081	0.052045	0	0	0	0	0.12321	0	0	0	0	0	0	0.42788	0	0	0	0
SBK1	0	0	0	-0.86456	0.035399	0	0	0	0	0	0	0	0	0	0	0.26378	0	-0.58154	0.83635	0	0	0	0	0	0	0	0	0	0	0	0	-0.59302	0	0	0.58699	0	0.21727	0.13825	0	0	0	0	0	0	0	0	0	0	0	-0.60814	0	0	0	0.62144	0	0	0	0	0	0.98563	0.98459	0	0	0	0.95374	0	0	0	0	0	0	-0.54742	0	0	0	0
SCG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.91322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98001	-0.67038	0	0.28724	0.72164	0	0	0.99959	0	0.99496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCG3	0	0	-0.46559	0	0	0	0	0	0	0	0	0	0	-0.68344	0	0.91722	0.20355	0.22515	0	0	0.74201	0	0	0	0	0	0	0	0	0.19533	0	-0.98344	0	0	0.77542	0	0.36985	0.45663	0	0	0	0	0.99959	0	0	0	0.052045	0	0	0	0	0	0	0	0	0	0	0	0.91144	0	0	0.96353	0	0	0	0	0	0	0	0	0	0	0	-0.49298	0	0
SCGB1A1	0	0	0.060595	0	0	0	0	0	0	0	0	0	0	0	0	0.79612	0.98459	0	0	0.94031	0.67836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78872	0	0.10029	0.83994	0	0	0	0	0.96799	0	0	0	0	0	0.12321	0	0	0	0	0	0	0.77485	0	0	-0.81119	0	-0.61024	0	0	0	0.21727	0	0	0	-0.80558	0	0	0	0	0	0	0
SCGB1C1	0	0	0	0	0	0	0	0	0	0	0	0	0.16638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92003	0	0	0	0	0	0	0	0	0	0	0	0	0.99434	0	0	0	0	0	0	0	-0.82772	0	0	0	0	-0.34647	0	0	0	0	0	0	0
SCGN	0	0	0.28724	0	0	0	0	0	0	0	0	0	0	0	0	0.88141	0.88141	0	0	0	0.62867	0	0	0	0	0	0	0	0	0	0	0	0	0.15118	0.79182	0	0	0.7247	0	0	0	0	0.98736	0	0	0	0	0.83143	0	0	0	0	0	0	0	0.78472	0	0	0.67493	0	-0.98563	0	0	0	0	0	0	0	0	0	0	0	0	-0.75919	0	0
SCN1B	0	0	0	-0.74027	0.90434	0	0	0	0	0	0	0	0	0	0	0.31941	-0.50715	0.31152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91722	0	-0.43672	0	0	-0.73515	0	0	0	0	0	0	0	0	0	0.98001	-0.58108	0	0	0	0	0	-0.67352	0	0	0	0	0.016605	0	-0.55919	0	0
SCN2A	0	0	0.17332	0	0	0	0	0	0	0	0	0	0	0	0	-0.56237	0	0.31152	0	0.70017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7758	0	0	0	0	0	0	0	-0.39128	0.99496	0	0	0	0	0.45353	0	0	0	0	0	0	0	0	0	0	0	0	0.93656	0.47716	0	0	0	0	0	0	0	0.88141	0	0	0	0	0	0
SCN3A	0	0	0	0.32805	0	0	0	0	0	0.35907	0	0	0	0	0	0.21727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66126	0.55171	0	0	0	0	0	0	0.82553	0	0	0.86101	0	0	0.28724	0	0	0	0	0	0	0	0	0	0	0	0.86456	0	0	0	0.80768	0.67071	0	0	0	0	0	0	0	0	0	0	0	0	0
SDCBP2-AS1	0	0	0	0.068278	0.14469	0	0	0	0	0	0	0	0	0	0	0.38063	-0.92003	0.94031	0.076869	0	-0.58009	0	0	0	0	0	-0.58691	0	0	0	0	0.77761	0	0	0.035399	0	0.44304	-0.48674	0	0	0	0	0	0	0.75919	0	0	-0.60748	0	0	0.91322	0	0.29533	0.75436	0.74312	0.21727	0	0	0.035399	0.0067328	0.076869	-0.56526	0	0	0.54973	0	0	0	0	0	0	0	0	0	0	0
SDK1	0	0.99434	0	-0.83804	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90434	0.94403	0.27869	0	0	-0.7152	0	0	0	0	0	0	0.15832	0	0	0	0	0.060595	0	0.12321	0	0	0	0	0	-0.47633	-0.61772	0	0	0.10029	0.36283	0.16638	0	0.15118	0	0	0	0	0.60615	0	0	0.30343	0.11582	0	0	0	0.71888	0.20355	0.22515	0	0	0	0	0	0	0	0	0	0.36985
SDK2	0	0	0.035399	0	0.88141	0	0	0	0	0	0	0	0	0	0	0	0	0.31152	0	0	-0.42689	0	0	0	0.20355	0	0	0	0.82053	0	0	0	0	0.068278	0	0	0	0	0	0	0.96501	0.29533	0.89938	0	0.24796	0	0.04399	0	0	0	0	0	0	0	0	0.0067328	0	0	0.85663	0.79612	0.50479	0	0	0	-0.6299	0	0.27869	0	0	0	0	0	0	0	0	0
SDPR	0	0	0	0	0	0.68988	0	0	0	0	0	0	0	0	0.20355	0	0	0	0	0	0	0.35787	0.76196	0	0.068278	0	0	0	0	0	0	0	0	0	0	0.68472	0	0	0	0	0	0	0.8905	0	0.89488	0	0	0	0	0	0	0	0.23961	0	0	0	0	0	0	0	0	0	0	0	0.54155	0	0	0	0	0	0	0	0	0	0	0
SEPT3	0	0	0	0.076869	0	0	0.27096	0	0	0	0	0	0	0	0	0	0.49839	0	0	0	0	0	0	0	0	0.42169	0	0	0	0	0	0	0	0	0.91553	0	0	0	0	0.97336	0	0	0	0	0	0.39637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75192	0
SEPT5-GP1BB	0	0.63759	0	0	0	0	0	0	0	0	-0.39178	0	0	0	0	0.85308	0.49517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65824	0	0.04399	0	0	0	0	0.94601	0.99281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0	0	0	0
SERPINI1	0	0.67604	0	0.10029	0	0	0	0	0	0	0	0	0	0.57381	0	0.70611	0	0	0	0	0	0	0	0	0	0	0	0.29533	0	0	0	0	0	0	0	0	0.27869	0	0	0	0.98121	0.82148	0.63759	-0.70847	0.31152	0	0.49215	0	0	-0.78348	0	0	0	0	0	0	0	0	-0.89261	0	0.46753	0.052045	0	0	0.86101	0.22515	0	0	0	0	0	0	0	0	0	0
SETBP1	0	0.27869	0	-0.79971	-0.40074	0	0	0	0	0	0	0	0	0.21045	0	0	0	-0.35328	0.59637	0.9722	0	0	0	0	0	0	0	0	-0.571	0.75081	0	0	0	0	0.12321	0	0	0	0	0	0	0	0.69711	0	0	0	0	0.65064	-0.72867	-0.3796	0.15118	0	0	0	0	0	0	0	-0.89938	0.92577	0.91722	0.04399	0	0	0.86456	0	0	0	0	-0.61801	0	0.084387	0	0.20355	0	0
SEZ6	0	0	-0.82148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53139	0.64585	0	0	0.87922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82656	0	0	0	0	0.99157	0	0.19533	0	0	0	0	0.50421	0	0	0.04399	0	0	0	0	0	0	0.81219	-0.83474	0.6739	0	0	-0.54118	0	0	0	0	0	0	0	0	-0.43722	0	0
SFMBT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.85502	0.64585	0.22515	0.73928	-0.85828	0	0	0	0	0	0	0	0	0	0	0	0	-0.83804	0	0	0.31152	-0.90202	0	0	0	0	0.88616	0	0	0	-0.96171	0.98001	0	0	0.75014	0	-0.40132	0	0	0	0	0	0	0.65679	0.32805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFRP1	0	0	0.15118	0	0	0	0	0	0	0	0	0	0	0	0	0.89488	-0.51338	0.37051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49025	0.21045	0	0.80281	-0.65176	0	0	0	0	0	0	0	0	0	0	0	0	0.85663	0	0	0	0	0.97336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035399	0	0.86254	0	0
SGCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73408	0	-0.7285	0	0	0	0	0	0	0	0	0	0	0	0.98459	0	0	0	0	0.95799	0.84998	0	0	0	0	0	0	0	0	-0.87476	0	0	0	0	0	0	0	0	0	0	0	0	0.22515	-0.60215	0	0	0	0	0	0	0	0	-0.91144	0	0	0	0	0	0
SGOL1-AS1	0	0	0	0	0	0.38249	0.15832	-0.44965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31152	0	0	0	0	0	0	0	-0.56382	0.10777	0.092482	0	0	0	0	0.4242	0	0	0.30343	0	0	0.43846	0.77761	0	0.7176	0	0	0	0	0	0	0.8045	0	0.58699	0	0	0	0	0	0	0.21727	0	0	0
SGSM1	0	0	0	0.035399	0	0	0	0	0	0	0	0	0	-0.67088	0.1881	0	0.092482	0.15832	0.076869	0	0	0	0	0	0	0	0.86456	-0.60062	0	-0.34812	0	0	0	0.27869	0	0	0.13057	0	0	0	0.93036	0.0067328	0	0.54973	0.80033	0	0	0.13057	0	0	0.85502	0	0	0	0	0	0	0	0.75717	0.37299	0	0	0	0	-0.60636	0	0	0	0	0.61223	0	0.41198	0	0	0	0
SH2D3C	0	0	0	0.45754	0.052045	0	0	0	0	0	0	0	0	0	0.41161	0	0	0	0.38364	0	0.59302	0	0	0	0	0	0	-0.95147	0	0.23296	0	-0.59529	0	0	0.68472	0	0	0.92396	0	0	0	0	0.91144	-0.74577	0.060595	0	0	0	0	0	0.33825	0	0	0	0	0.25535	0	0	0.3758	0.91722	0	0	0	0	0.5537	0	0	0	0.14469	0	0	-0.4653	0	0.23961	0	0.060595
SH3RF3	0	0	0	0	0.83994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81033	0	0	0	0	0	0	0	0	0.64779	0.0067328	0	0	0	0	0.14469	0	0	0	0	0	0.99847	0.87278	0	0	0.56584	0	0	0	0	-0.7494	0.016605	0	0	0	0	0	0	0	-0.87922	0.66592	0.68178	0	0.53548	0	0	0	0	0	0	0.29533	0	0	0	0	0	0
SH3RF3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.82053	0.34849	-0.3893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66093	-0.49261	0	0	0	0	0	0	0	0	-0.79108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14469	-0.62582	-0.74486	0	0.92197	0	0	0	0	0	0	0	0	0	0	0
SIM1	0	0	0.63057	0	0	0	0	0	0	0	0	0	0	-0.69711	0	0.40801	0	0.26378	0	0	0	0	0	0	0	0	0	0	0	0.49261	0	0	0	0.67088	0	0	0.42454	0.74639	0	0	0	0	0.80558	0	0	0	0	0	0	0	0.60091	0	0.43722	0	0	0.76663	0	0	0	0	0.27869	0.30343	0	0	0	0	0.86679	0	0.64701	0	0	0	0	0	0	0
SIX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23296	0	0	0.45576	0	0	0	0	0	0	0	0	0	0	-0.87922	0	0.76712	-0.56935	0	0.57051	0.75564	0	0	0	0	0	0	0	0	0.43131	0	0	-0.71528	0.14469	0	0	0	0	0.85171	0	0	0.41351	-0.64585	0	0	0	0	-0.53548	0	0	0	0	0	0	0	0	0.1881	0	0
SLC12A5	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.85663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13057	0	0	0	0	0	0.92577	0.62309	0	0	0	0	0	0	0	0	0.57497	0	0.13057	0.88616	0.22515	0	0	0	0	0.94973	0	0	0	-0.80768	-0.87641	0	0	0	0	0	0	0	0	0	0	0.22515	0	0.46159	0	0
SLC14A2	0	-0.37898	0.27096	0.17332	0	0	0	0	0	0	0	0	0	0	0.052045	0	0	0.47365	0	0.20355	0.27096	0	0	0	0	0	0.70545	0	0	0	0	0	0	0.084387	0.39901	0	0.24796	0.16638	0	0	0	-0.36411	0	0.75857	0	0	0.084387	0.27869	0.068278	-0.38653	0.15832	0	0.52602	0.51066	0	0	0	0	0	0.91322	0.15832	0	0	0	0.084387	0	0	0	0	0	0	0	0	0	0	0.67551
SLC16A12	0	0	0.34242	0	0	0	0	0	0	0	0	0	0	0	0	0.59637	-0.59793	0.79884	0.24796	0.38769	-0.80768	0	0	0	0	0	0	0	0	0	0	0	0	0.084387	-0.36943	0	0.82887	0.61772	0	0	0	0	0	0	0	0	0	0.052045	-0.48781	-0.51578	0	0	0	0	0	0.95799	0	0	0	0	-0.52929	0.1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC18A1	0	0	-0.64387	0	0	0	0	0	0	0	0	0	0	0	0	-0.90669	0.99587	0	0	-0.80281	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85502	0.82148	0	0	0.34824	0	0	0	-0.63589	0.971	0	0	0	0	0	0	0	0.59756	0	0	0	0	0	0	0	0	0	-0.68538	0.40739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16638	0	0.47836	0.54791	0	0.50421	-0.74283	0	0	-0.48021	-0.52164	0.73515	0	0	0	-0.38063	0	0	0	0	0	0	0	0	0	0	0	0	0.90669	0	0.10777	0	0	0.50851	0.18104	0.29533	0	0	0	0	0	0	0	0	0
SLC25A53	0	-0.88819	0.19533	0	0	0	0	0	0	0	0	0	0	0.35746	0	0	0.8905	-0.35655	0	0	0.10777	0	0	0	0	0	0	0	0	0	0	0.17332	0	0.13057	0.43474	0	0.33862	0	0	0	0	0	0	0	0	0	0.28724	0.63028	0	0.27096	0	0	0.052045	0	0	0	0	0	0.10029	0	-0.44663	0.060595	0	0.084387	0.87096	0	0	0	0	0	0	0.21727	0	0	0	0
SLC26A7	0.28724	0	0.66663	0	0	0	0	0	0	0	0	0	0	0	0	0.83317	-0.89261	0	0	0	0	0	0	0	0	0	0.035399	0	0	0	0	0	0	-0.43015	0.6292	-0.49942	0	0	0	0.27096	0	0	0	0	0	0	0	0	0	0	0	0	0.82148	0.69025	0	0	0	0.16638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A3	0	0	0.11582	0	0	0	0	0	0	0	0	0	0	0.86254	0	0	0	-0.93656	0	0	0	0	0	0	0	0	0	-0.62867	0	-0.67955	0	0	0	0	0.48021	0	0	0	0	0	0	0	0	0	0	0	-0.77204	0.20355	0.96353	0	0.69455	0	0	0	0	0	0	0	0	0.60012	0	0	0	0	0.13057	0	0	0	0	0	0	0.052045	0	0.060595	0	0
SLC6A16	0	0	0.23961	0	0	0	0	0	0	0	0	0	0	0	0	0.39021	0.060595	0	0	0	0.32805	0	0	0	0	0	0	0	0	0	0	0.016605	0	-0.48591	0.96026	0	0.97749	0.80281	0	0	0	0	0.85171	0	0	0	0.1881	0	-0.5881	-0.84192	0	0	0	0.38129	0	0	0	0	-0.73515	0	0	0	0	0	0	0	0	0	0	0.27869	0	0.47286	0	0	0	0
SLC6A17	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076869	0	0.52974	-0.77922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99632	0	0	0	0	0	0.27096	0	0	0.31152	0	-0.61594	0	0	0	0.58852	0	0	0	0	0	-0.5197	0	0	0.34684	0	0	0	0	0	0	0	0	0	0	0
SLC8A1	0	0	-0.44597	0	0	0	0	0	0	0	0	0	0	0	0	0.9482	-0.46382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88385	0.72685	0	0	0	0.32805	0.99157	0.21045	0	0	0	0.34886	0	0	0.23961	0.32805	0	0	0	0.027303	0	0	0.69277	0	0.32805	0.68815	0	0	0	0	0	0	0	-0.86456	0	0	0	0	0	0
SMA	0	0	0	0	0	0	0	0	0	0.57051	0	0	0	0	0	0	-0.90669	0	0	0	0	0	0	0	0	0	0	0	-0.60933	0.052045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81219	-0.50958	0	0	0	0	0	0.73247	0	0.19533	0	0	0.11582	0	0	0	0.21045	0	0	0	0	0	0	0.98001	0	0	0	0	0
SMA5	0.016605	0	0	0.23961	0	0	0	-0.41508	0.21045	0.27869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43846	0.19533	0	0	0	0.71016	0	0	0	0	0.052045	0.55097	0.21727	0	0.78864	0.016605	0	0.77761	0	0	0	0	0	0	0.68125	0	0.20355	0	0	0	0	0	0	0
SMKR1	0	0.58422	-0.46712	0	0	0	0	0	0	0	0	0	0	0.17332	0.31152	0	0.54812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35787	0.67365	0	0	0	0	0	0	0	0.94601	0	0.85828	0	-0.73515	0	0.19533	-0.57034	0.23961	0	0	0	0	0	0	0	0	0.87641	0	0	0	0	-0.47976	0	0	0	0.60702	0	0	0.90202	0	0	0	0.57811
SNAP25	0	0	-0.34742	0	0	0	0	0	0	0	0	0	0	-0.94031	0	0	0.3898	0.15832	0	0	0.72652	0	0	0	0	0	0	0	0.076869	0.027303	0	-0.50244	0	0.7221	0.32805	0	0.19533	0.40706	0	0	0	0	0.99913	0	0	0	0.81524	0.15118	0.77311	0.64139	-0.34721	0	0	0	0	0.25535	0	0	0	0	-0.59983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNED1	0	0	0.58092	0	0	0	0	0	0	0	0	0	0	-0.67233	-0.66473	0.13057	-0.79083	0.86254	0	0	0	0	0	0	0	0	0	0	0	0	0.91322	0	0	0.56477	0	0	0	0.15832	0	0	0	0	0.94973	0	0	0	0	0	0	0	0.084387	0.32805	0	0.6185	0	0.27096	0	0	0.8045	0	0.084387	0.4639	0	0.77356	-0.46208	0	0	0	0	0	0	0	0	0	0	0
SORCS2	0	0	0	-0.94973	0	0	0	0	0	0	0	0	0	0	0.20355	0	0	0.10777	0.93656	0.54341	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.57344	0	0	0	0.21727	0	0	0	0	0.87476	0	0.10029	0	0.37129	0.74374	0	0	-0.54548	0	0	0	0	0	0	0	0	0.93891	0.48963	0	0	0	0.87476	0.34932	0	0	0	0	0	0	0	0	0	0
SPARC	0	0	0.53069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44663	-0.52912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.66126	0.73337	0	-0.4627	0	0	0	0	0	0.96501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67233	0.90202	0	0	0	0.72792	0	0	0	0	0	0	0	0	0	0	0.092482
SPDYE1	-0.38567	0	-0.73218	0	0	0	0	0	0	0	0	0	0	0	0	0.65246	-0.88385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85828	0	0	0.092482	0.90202	0	0
SPDYE6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.77096	0	0	0	0.25535	0	0	0	0	0	0	0.10029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.60401	0	0	0	0	0.91722	0.76444	0	0	0.69645	0	0
SPDYE8P	0	0	0	0	0	0	0	0	0	0.15118	0	0	0.49223	0	0	0	0	0	0	0	0	0	0	0	-0.38769	0	0	-0.84866	0.076869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10777	0	0	0	0	0.5102	0	0	0	0	0	0	0	0	0	0	0.80281	0.9278	0	0	0.04399	0	0
SPIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97336	0	-0.38249	0.31941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092482	0	0	0	0	0	0	0	0	0	0	0.45981	0	0	0	0	0	0	0	0	0.96171	0	0	0	-0.42325	-0.94601	0.060595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPINK4	0	0	0.17332	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58154	-0.56117	0	0	-0.71615	0	0	0	0	0	0	0	0	0	0	0	0	-0.4974	0.36584	0	0.34866	0	0	0	0.99847	-0.34981	0.92396	0.31941	0	0	0	-0.65196	0.96943	-0.98563	0	0	0	0	0	0	0	0	0	0	0.32805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOCK3	0	0	0.56997	0	0	0	0	0	0	0	0	0	0	0	0	0.85828	-0.72792	0.04399	0	-0.70983	0	0	0	0	0	0	0	0	0.15832	0.076869	0	-0.88819	0	0.45729	0.27096	0	0.15832	0.31152	0	0	0	0	0.89938	0	0	0	0.3898	0.62825	0	0.30343	0	0	0.076869	0	0	0	0	0	0.97336	0	0.31152	0	0	0	-0.4627	0	0	0	0	-0.54321	0	0	0	0	0	0
SPON1	0	0	0	0.10029	0.035399	0	0	0	0	0	0	0	0	0.19533	0	0	0.035399	0.85828	0.10777	0.71495	0	0	0	0	0	0	0	0	0.21045	0	0	0	0	0.092482	0.04399	0	0.23296	0.12321	0	0	0	0.67398	0.61446	0	0.38835	0	0	0.29533	0.71809	-0.55167	0.23961	0	0.23296	0	0	0	0	0	-0.95374	-0.90202	0	0.0067328	0	0	-0.4494	0	0	0	0	0	0	0	0	0	0	0
